,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
90,0.3015794,0.49860933,0.382114,0.40665618,0.4395481,0.49062058,0.25676438,0.42245114,0.16077712,0.57527673,0.16868076,0.5493639,0.18570471,0.5565526,0.23901874,0.52399075,0.5670181,0.29776347,0.22415873,0.36709613,0.5392416,0.30488077,0.2303355,0.348898,0.38280365,0.35381356,0.23712806,0.35192382,0.34209317,0.36815992,0.29165122,0.35965303,0.58118916,0.14601162,0.5732824,0.16893929,0.69048214,0.13537094,0.82602376,0.19261834,0.60083944,0.17748126,0.49978974,0.1777119,0.64078134,0.17305414,0.39483574,0.18682425,0.49703228,0.2962215,0.68666196,0.27428287,0.6037063,0.44068375,0.48535472,0.33073193,0.48589408,0.6752425,0.4985854,0.5343475,0.4567522,0.5491206,0.4766826,0.42401734
91,0.24626663,0.41009983,0.29636362,0.41908473,0.36693838,0.41608462,0.22836013,0.44012988,0.15559241,0.6141106,0.16492407,0.558225,0.20245267,0.5531048,0.18544117,0.52507746,0.44547835,0.29764026,0.58822286,0.33296835,0.4930931,0.30466428,0.253204,0.3656829,0.36953476,0.33831665,0.20713311,0.35607603,0.28361735,0.36936316,0.2516886,0.34944528,0.5986912,0.15877458,0.56736326,0.1695188,0.6688901,0.13855118,0.67337406,0.19009405,0.5632836,0.20631148,0.42293376,0.18096942,0.6065831,0.16868646,0.3991288,0.2067043,0.46862477,0.27357972,0.6281501,0.24399765,0.5639188,0.4841278,0.47279558,0.3297278,0.47685143,0.63876724,0.4570172,0.5844913,0.73798007,0.5423264,0.45151755,0.42305732
92,0.24726148,0.38558182,0.24018076,0.41147012,0.24768205,0.4139906,0.21370526,0.4156124,0.18884341,0.55969644,0.15739506,0.5512076,0.1894495,0.5626693,0.18469231,0.52395445,0.42358384,0.292156,0.49852413,0.31579408,0.47695673,0.2822025,0.22438751,0.3538413,0.34429285,0.32821235,0.6610263,0.31956723,0.3092307,0.36305493,0.2408226,0.35808173,0.55968493,0.1588066,0.4685134,0.17244178,0.65771776,0.13877316,0.61096996,0.1830218,0.7755474,0.18840042,0.4460119,0.18474068,0.6210503,0.19669057,0.3940903,0.19201185,0.4493446,0.30632827,0.54462016,0.2525868,0.54117167,0.35748363,0.44019726,0.35309714,0.47725263,0.6996844,0.43674234,0.55981493,0.6336504,0.5263969,0.45851374,0.43791065
93,0.22387892,0.45528486,0.21825856,0.44128534,0.26943952,0.4411957,0.24077086,0.3960282,0.15975882,0.59058225,0.1554799,0.5667077,0.17406851,0.560744,0.18971635,0.5183086,0.38275185,0.30469766,0.4155625,0.34951127,0.41482416,0.30972123,0.21555755,0.34959957,0.30238867,0.34684595,0.42704976,0.3241623,0.3123929,0.38024762,0.21322493,0.35609862,0.56945276,0.15344912,0.45488074,0.17313807,0.6181182,0.13990892,0.5399863,0.18921137,0.71653104,0.16375203,0.39452273,0.17351612,0.72841847,0.16080979,0.38092467,0.21013096,0.4724103,0.30131355,0.50748956,0.2588344,0.5059955,0.43767893,0.4448684,0.35924453,0.4702295,0.72762513,0.877618,0.6935557,0.5699099,0.5118547,0.750999,0.4146232
94,0.2058426,0.47025934,0.18848829,0.4103363,0.22709432,0.40924272,0.20550889,0.42484406,0.16285013,0.5625709,0.39853922,0.55633175,0.1809387,0.55638945,0.17031662,0.5270753,0.39134657,0.29419675,0.41658938,0.31921595,0.43857127,0.29744887,0.5588619,0.31238556,0.30755806,0.36025852,0.38765472,0.33204135,0.2733693,0.38946116,0.22746119,0.343836,0.57297254,0.15520158,0.397427,0.17385645,0.609436,0.1476288,0.48312166,0.18257205,0.6930798,0.16998371,0.39543927,0.19705024,0.6618752,0.15364842,0.34459844,0.19487534,0.45749554,0.30655012,0.48176956,0.2879485,0.5082102,0.4354792,0.8401371,0.33988893,0.45683524,0.6139101,0.7071668,0.6801836,0.5673509,0.50068605,0.59425735,0.3817436
95,0.1911063,0.44363838,0.20640263,0.4130742,0.21800415,0.42366698,0.20027485,0.42011818,0.13621493,0.5803939,0.35873443,0.55491877,0.14886098,0.5800448,0.16862154,0.5443195,0.36371174,0.30439794,0.36699936,0.33716065,0.38884744,0.29235467,0.42056623,0.3681291,0.31284666,0.3566702,0.334238,0.32958046,0.22693124,0.43385866,0.21589802,0.3553224,0.5041513,0.15004762,0.3691338,0.17402093,0.596362,0.14448814,0.4922778,0.19562185,0.64160687,0.17725399,0.88133824,0.17192574,0.64343804,0.15561035,0.7697706,0.17738977,0.4545038,0.30883646,0.44459933,0.2350611,0.5022274,0.39714217,0.6945604,0.3402923,0.6462755,0.581573,0.61564094,0.55096525,0.56100214,0.5722922,0.56373984,0.37708256
96,0.18240574,0.40628743,0.17473802,0.43703842,0.21295868,0.4331968,0.17689863,0.44517502,0.2262777,0.57011616,0.30602357,0.55278325,0.19871774,0.57756716,0.27453157,0.54319197,0.35301083,0.30860004,0.32540733,0.36081222,0.38812247,0.31119406,0.37466583,0.33254766,0.27448958,0.34615237,0.32186174,0.33795345,0.24344294,0.40062365,0.22063316,0.3560088,0.71431243,0.14308418,0.3644864,0.18548764,0.55314046,0.14744495,0.42770126,0.19066906,0.6247363,0.18045773,0.64289355,0.18001089,0.61748755,0.17853464,0.6233801,0.16889633,0.4408109,0.28621906,0.44342068,0.26235557,0.46365607,0.4212487,0.62273175,0.3341433,0.542131,0.62499654,0.5659049,0.5374354,0.52113515,0.50599504,0.507633,0.39828297
97,0.17482117,0.58575106,0.15486233,0.4271504,0.22482842,0.4203749,0.21168844,0.43464988,0.16168289,0.56909543,0.28512356,0.53536016,0.16753255,0.5771711,0.24799041,0.5294868,0.31894603,0.29798445,0.30962467,0.33221772,0.35306844,0.299926,0.33247837,0.33851337,0.30043137,0.33746618,0.31666422,0.31577578,0.24073027,0.38073814,0.19836773,0.3547398,0.6404839,0.14001253,0.3427043,0.17888694,0.54404444,0.15335852,0.4292642,0.18673915,0.616926,0.19718312,0.6171557,0.16166197,0.5872871,0.15797785,0.5172916,0.16990648,0.40979213,0.32691696,0.39443192,0.27012512,0.474763,0.43121076,0.5695304,0.3423392,0.5294682,0.73454964,0.5403178,0.5272576,0.50337577,0.5157985,0.45169166,0.39345983
98,0.2063819,0.44296634,0.17343092,0.43825492,0.2034785,0.43324393,0.17607634,0.41738766,0.16371793,0.5669843,0.220276,0.5990227,0.41476154,0.56114274,0.21927121,0.5509426,0.29465523,0.31127125,0.29165328,0.346802,0.33351603,0.30767182,0.31831145,0.33540118,0.27049038,0.34315065,0.27338237,0.34908026,0.3283719,0.3909498,0.40274382,0.39381754,0.57455033,0.1489088,0.32121202,0.17851333,0.55122834,0.14044754,0.38607025,0.19653115,0.5912926,0.19232135,0.5314299,0.16014275,0.578109,0.16063546,0.47957483,0.16564786,0.41992044,0.28767064,0.40455404,0.28494748,0.43481106,0.44125947,0.52727973,0.3190177,0.50194836,0.61259687,0.50814444,0.49524283,0.48243514,0.45397285,0.4526412,0.41827315
99,0.1620369,0.4547887,0.15910523,0.43875468,0.20813575,0.4263914,0.170381,0.4099399,0.12987499,0.58294153,0.20100476,0.55054665,0.3175912,0.56875473,0.20810975,0.5310379,0.31071034,0.30819666,0.25471348,0.33161363,0.3444398,0.30598575,0.28265646,0.35651386,0.25200093,0.34342077,0.27432662,0.33078593,0.21453823,0.38350648,0.3359633,0.34028834,0.6268182,0.14179945,0.29598024,0.17518686,0.5019771,0.14482564,0.4166034,0.19703633,0.56916493,0.16951254,0.50211287,0.1593464,0.57670075,0.16809173,0.43392956,0.16899794,0.4239108,0.32296044,0.39173678,0.2609505,0.42396125,0.4599972,0.5176336,0.31857118,0.48340452,0.64070064,0.4962678,0.5969058,0.47531003,0.50747114,0.43078628,0.4339412
100,0.15592562,0.42370254,0.16544545,0.42942125,0.17413832,0.4199483,0.15384863,0.42271096,0.11369613,0.585193,0.21028048,0.54767513,0.2485819,0.5431087,0.16532677,0.54432666,0.27941886,0.30774233,0.23821972,0.3578525,0.3027626,0.31473914,0.2873759,0.3432367,0.2473537,0.34093842,0.24179767,0.32776618,0.23513073,0.3961777,0.26079738,0.38333055,0.5474791,0.13980086,0.31052643,0.17474894,0.49516648,0.14338416,0.37210003,0.1915237,0.57701385,0.16451368,0.46861452,0.15879124,0.53105295,0.15987422,0.40180942,0.17818154,0.3869712,0.27954635,0.36839673,0.2508709,0.46470982,0.47691017,0.46003205,0.3415493,0.48147216,0.7271301,0.4850063,0.55943954,0.48440275,0.496631,0.408511,0.4052109
101,0.16278374,0.4181279,0.3194852,0.44123766,0.17647271,0.45653468,0.15086786,0.41212744,0.13095675,0.61893386,0.18176343,0.552685,0.19999072,0.537094,0.16764961,0.54438937,0.27299333,0.30993038,0.32740358,0.3266686,0.2805249,0.32971317,0.2648036,0.3297984,0.23504785,0.35508382,0.22724733,0.3594017,0.21911407,0.41488242,0.25398055,0.3518119,0.5583691,0.14791694,0.8996091,0.1593763,0.7322464,0.13718854,0.3818354,0.18963094,0.561021,0.16686688,0.42966744,0.16908796,0.53057307,0.16646214,0.3837831,0.16848196,0.3975251,0.31783533,0.37242398,0.27968228,0.41256922,0.42452285,0.45015797,0.3273272,0.46672907,0.6651368,0.44753024,0.56871766,0.43573916,0.53054965,0.39312544,0.39343023
102,0.13531163,0.44121814,0.23218767,0.40220934,0.16145612,0.42938864,0.13711144,0.42805117,0.11276162,0.5852242,0.17815879,0.5829119,0.20126934,0.543399,0.14998332,0.5355076,0.2611987,0.31285706,0.24032664,0.3754832,0.29934853,0.3162558,0.24352315,0.35322827,0.24545768,0.3412382,0.25217113,0.33063656,0.23318475,0.39075607,0.21509446,0.35102054,0.5053905,0.14109024,0.6944405,0.15925221,0.6098291,0.13763618,0.37576342,0.19241594,0.53612995,0.17021556,0.43875876,0.16169888,0.5094441,0.17459953,0.36495608,0.1725938,0.6208597,0.28519267,0.35639167,0.2568959,0.44861352,0.43701383,0.4345285,0.38135844,0.47312027,0.7557347,0.4321528,0.54591554,0.4718789,0.6423397,0.36770183,0.42332253
103,0.40050367,0.39949194,0.19439296,0.395386,0.16370577,0.42406195,0.15299866,0.43854573,0.13384756,0.6100524,0.18005903,0.55850136,0.20534997,0.5518435,0.16681136,0.54291695,0.76305413,0.28373462,0.67547995,0.30504444,0.93041945,0.27424,0.25343606,0.34550658,0.71909505,0.32416332,0.22485912,0.34130922,0.58008814,0.36237088,0.23386644,0.353503,0.51441526,0.14879173,0.530154,0.15816684,0.6180542,0.14129646,0.31689882,0.19217537,0.5105682,0.17256941,0.3871507,0.19194128,0.5139156,0.1575084,0.36001712,0.18194428,0.56043816,0.2672847,0.33956575,0.31814778,0.5996916,0.44843575,0.3953907,0.30592272,0.45673734,0.7281946,0.43244308,0.5755879,0.43329766,0.48993942,0.36874387,0.38908306
104,0.28853673,0.3714233,0.17117529,0.4188572,0.15527223,0.43391466,0.5070694,0.39462686,0.113290906,0.5742021,0.16608903,0.5463831,0.159682,0.54143584,0.14059159,0.5339941,0.58528626,0.28140524,0.48993164,0.34412363,0.65010387,0.264981,0.23135982,0.33815622,0.51520675,0.32494676,0.21919417,0.32911685,0.47351685,0.36469924,0.18649234,0.36389732,0.47195387,0.14291428,0.47149295,0.16165443,0.5750172,0.14065458,0.35476288,0.20194916,0.69816554,0.1636119,0.43693876,0.16790172,0.50502264,0.1744923,0.3150357,0.1754106,0.49643442,0.29962736,0.31302574,0.31040198,0.53635865,0.4188227,0.41829452,0.3335253,0.44748825,0.71961695,0.43248153,0.56013906,0.41567615,0.55325776,0.35074034,0.39083147
105,0.23551288,0.38058797,0.17748545,0.42736983,0.38548514,0.3966335,0.36826974,0.39955902,0.11445541,0.6094748,0.15624264,0.5507401,0.19155848,0.55545497,0.18372764,0.54097706,0.4726075,0.27669495,0.43035692,0.31598806,0.55888814,0.26860598,0.39240804,0.36326137,0.43804803,0.32217205,0.19838114,0.35103783,0.38900882,0.36150557,0.1884799,0.35971868,0.5048979,0.14371832,0.45864332,0.16256191,0.5226474,0.14306903,1.082937,0.17412971,0.66062975,0.16114649,0.3994887,0.15781061,0.6845924,0.15019676,0.329974,0.18382178,0.48710647,0.31231573,0.32144707,0.27551925,0.50254405,0.38680232,0.3865201,0.38025013,0.4150391,0.7447755,0.41100314,0.54408187,0.4443609,0.54701436,0.34768432,0.42795566
106,0.22821087,0.3875043,0.1697391,0.4191527,0.30867338,0.4151993,0.33559105,0.39411896,0.087915696,0.5654365,0.16485754,0.5417841,0.1631211,0.5583351,0.14181979,0.523552,0.41120866,0.278268,0.37199783,0.3204654,0.5111599,0.26002032,0.38623923,0.3254542,0.40877318,0.31314957,0.18879363,0.34322006,0.3803823,0.36473355,0.16974273,0.371718,0.48112175,0.14419748,0.4238047,0.15961893,0.54133755,0.14332566,0.7118366,0.18102376,0.60032725,0.16420043,0.34636575,0.17064056,0.6100685,0.14993082,0.30742326,0.17604063,0.48132122,0.28139165,0.90252686,0.26251665,0.4612766,0.42805335,0.428797,0.35252386,0.555705,0.62051183,0.3946669,0.64448947,0.40666935,0.5385759,0.9149716,0.3659437
107,0.20266461,0.3871046,0.14961806,0.4218524,0.23859045,0.42017365,0.29716524,0.41348594,0.12380392,0.5818882,0.17232102,0.54941446,0.19346717,0.547861,0.13414024,0.54529816,0.41216883,0.2811663,0.33536696,0.3084138,0.45942324,0.2643772,0.29345712,0.3063473,0.35229662,0.32698235,0.1922855,0.33670893,0.35922274,0.35246974,0.18855235,0.35102263,0.4590053,0.1490963,0.38108194,0.16001537,0.50050277,0.14057547,0.6157282,0.17922276,0.5964967,0.16162308,0.38447964,0.1651915,0.59965,0.15396108,0.2739671,0.17296587,0.4427056,0.2764522,0.6742406,0.22680594,0.45485085,0.46546865,0.35522005,0.3416403,0.5048134,0.6251557,0.3801859,0.55138373,0.4293008,0.5734764,0.7382324,0.3968705
108,0.19679068,0.40790936,0.1426409,0.5099879,0.2616875,0.40536973,0.2633552,0.41121066,0.10484984,0.5819005,0.3866292,0.55058247,0.13183223,0.5468542,0.11028034,0.53454167,0.3624351,0.2753023,0.29661226,0.32277,0.3979009,0.27348176,0.2690615,0.32108206,0.3544203,0.32387787,0.46089062,0.3245495,0.3040403,0.34981415,0.16313995,0.3616603,0.44768423,0.14548393,0.36708277,0.16243416,0.49806464,0.14139245,0.5048315,0.17304324,0.58685297,0.16628867,0.34122482,0.16606438,0.5461944,0.15600361,0.28376436,0.17180094,0.4498049,0.3040578,0.57413566,0.21576259,0.45968616,0.44143412,0.35784557,0.36381721,0.47033212,0.53128207,0.37240118,0.5712498,0.40052575,0.5406378,0.6035033,0.36521173
109,0.20168643,0.40078515,0.13930234,0.41353992,0.21577087,0.41021568,0.20266059,0.43632874,0.10139518,0.60413814,0.23615193,0.5523316,0.173082,0.5590459,0.121792026,0.53496844,0.34992132,0.27811468,0.29838565,0.3106821,0.3947231,0.26895362,0.26264262,0.35999632,0.32280958,0.32856134,0.34006712,0.33261245,0.30342478,0.35807416,0.16600007,0.39085564,0.4346537,0.14786434,0.35195866,0.16095975,0.48847118,0.14819889,0.47074103,0.1864712,0.56083673,0.16221802,0.33627042,0.16202734,0.53207034,0.17152524,0.81289047,0.16366938,0.41785073,0.2729468,0.53521216,0.23059084,0.4284972,0.420682,0.34800917,0.37022233,0.46208888,0.6738949,0.88504887,0.5494647,0.60039556,0.4565622,0.54784167,0.39478022
110,0.18126836,0.37894675,0.13997707,0.45454344,0.2434902,0.41187862,0.20375386,0.4192338,0.089918844,0.59619874,0.22368059,0.5514883,0.13822372,0.5593594,0.1577192,0.5306613,0.28772032,0.28447104,0.27512872,0.33301115,0.36875165,0.28057748,0.2518012,0.3175806,0.31619194,0.32867956,0.30073178,0.35171938,0.27685854,0.37424558,0.47777715,0.34883446,0.42647806,0.14631128,0.33777538,0.17164285,0.46979788,0.15179197,0.44340193,0.17604092,0.5606588,0.16513875,0.33711794,0.17164141,0.51547134,0.15335137,0.613922,0.1607433,0.42073593,0.29046926,0.47001907,0.26382205,0.41768658,0.43405408,0.30267882,0.38372213,0.42392713,0.6841071,0.6702407,0.5431085,0.5191402,0.58944863,0.48415896,0.3966357
111,0.17594202,0.385609,0.15872303,0.4247463,0.18292287,0.45941052,0.18604347,0.42527312,0.1078632,0.5799693,0.21240215,0.55603975,0.15180515,0.555851,0.12880902,0.5235804,0.289802,0.292062,0.27525565,0.31169778,0.3280087,0.2741008,0.22924457,0.34420136,0.2825845,0.3307286,0.27888218,0.32707024,0.28075594,0.3541024,0.33215246,0.34870487,0.64249474,0.13728333,0.31071758,0.17353752,0.46232703,0.15010849,0.42893496,0.18246317,0.5265198,0.16930524,0.31734523,0.17012098,0.49792427,0.15941992,0.49463856,0.16283675,0.4025394,0.29596317,0.4524162,0.23838283,0.42864823,0.5259538,0.3572792,0.32066795,0.42314476,0.6172515,0.5959101,0.6195479,0.49804685,0.4871903,0.47156623,0.39685872
112,0.15337144,0.39401582,0.11594631,0.43442413,0.18648198,0.4354326,0.20080644,0.4134882,0.08714379,0.5660022,0.18713687,0.55256814,0.21419024,0.54979277,0.108213425,0.52983224,0.28922492,0.2864447,0.23434167,0.3302837,0.3552547,0.26863042,0.19727938,0.32621944,0.29257405,0.3342557,0.25219533,0.32704914,0.2586767,0.35369474,0.28938997,0.3543573,0.5718914,0.13393204,0.33379492,0.16560143,0.5744148,0.13551244,0.3839566,0.18167542,0.49110827,0.16853891,0.33097485,0.1710174,0.51932925,0.15998137,0.4538238,0.16207202,0.41108277,0.26834926,0.43279108,0.23627399,0.4109565,0.43375674,0.312785,0.321295,0.43853608,0.644334,0.5531962,0.5858876,0.47486493,0.48174116,0.45461884,0.43179446
113,0.17076868,0.4156485,0.1315832,0.43436143,0.19674507,0.43426526,0.18211451,0.42626548,0.0870661,0.6145964,0.18703403,0.5450322,0.15165158,0.55748415,0.12573408,0.53574395,0.2833912,0.29166034,0.23647568,0.32746336,0.3304006,0.27432275,0.20721684,0.32263467,0.26199076,0.32117236,0.28716198,0.32949856,0.25427037,0.36437964,0.2545223,0.35153693,0.5556429,0.13444161,0.27827382,0.16695115,0.52612764,0.13369612,0.37736365,0.17843874,0.4903346,0.16918862,0.2857875,0.18025623,0.48533127,0.15692317,0.4053817,0.16402838,0.38311908,0.3012785,0.4161401,0.25679898,0.39577842,0.4178621,0.31158698,0.35269505,0.41097173,0.6479263,0.5069648,0.565421,0.4533263,0.5449623,0.43827525,0.4496249
114,0.14878409,0.40000767,0.45483088,0.416555,0.1505734,0.4227409,0.17262259,0.4261377,0.091921106,0.5767878,0.21550933,0.5469873,0.15304123,0.5537668,0.120029815,0.5386139,0.25593993,0.29342735,0.6649003,0.28967112,0.3453537,0.2803239,0.20833501,0.3574609,0.28587502,0.3217649,0.22522843,0.33355966,0.23907429,0.36261532,0.22064985,0.35799688,0.50530875,0.1361011,0.8297005,0.14818104,0.50022316,0.1331937,0.35304603,0.17569536,0.51590335,0.1803779,0.3317803,0.17053139,0.4725092,0.16687033,0.4031376,0.15937625,0.612451,0.31785744,0.37696552,0.24641962,0.39510277,0.41825286,0.80812395,0.4214351,0.39046517,0.5994711,0.49307197,0.61611533,0.4786456,0.5048109,0.4134667,0.37682208
115,0.40723726,0.37806186,0.28165227,0.41951534,0.16933319,0.4609431,0.15859422,0.43320778,0.119261526,0.5780876,0.18461925,0.56693625,0.14689898,0.5578258,0.12000058,0.53507453,0.2621451,0.30090293,0.50073385,0.3023823,0.3258129,0.26991066,0.2046696,0.31664315,0.27158937,0.3282451,0.22646174,0.32646638,0.22945286,0.36934406,0.21457575,0.3560182,0.50089425,0.1362227,0.59884393,0.14758044,0.47953695,0.13304962,0.3481907,0.18412277,0.4764585,0.17471722,0.26734492,0.1712971,0.47735593,0.15675847,0.36093765,0.1669714,0.5488654,0.2680775,0.37205595,0.2491829,0.37824184,0.4104209,0.56307465,0.386434,0.4010438,0.63506085,0.45559707,0.5935435,0.4098464,0.50061464,0.38637665,0.3712296
116,0.29376563,0.41921556,0.3164296,0.39955136,0.42119214,0.3986186,0.15915045,0.42038426,0.07723477,0.5918805,0.20362185,0.5559048,0.13034491,0.56123143,0.10104198,0.5323922,0.26412424,0.3031778,0.3803325,0.2979885,0.28608483,0.2770247,0.17808545,0.32132185,0.22746871,0.3373513,0.21287744,0.33770025,0.22371392,0.3710032,0.25282317,0.35357675,0.47559786,0.13692568,0.48230055,0.15181981,0.48811528,0.13903457,0.33302206,0.18132074,0.6133614,0.1568725,0.9494562,0.15138508,0.46442154,0.16056055,0.3614714,0.16505536,0.48354676,0.23578252,0.36090243,0.25867155,0.6177164,0.4214418,0.4914778,0.33125752,0.3912179,0.6454266,0.44714013,0.61113375,0.41472846,0.4781582,0.3649145,0.40673062
117,0.28185105,0.38295317,0.21194741,0.40270874,0.30568275,0.4007537,0.45817158,0.40281034,0.16213797,0.5810358,0.15157296,0.5684722,0.11631672,0.5459108,0.43125826,1.0039893,0.24353887,0.2878792,0.3459622,0.29522645,1.0943038,0.26766792,0.18554537,0.32664078,0.8466926,0.3100543,0.19980352,0.32221574,0.19996451,0.37770537,0.20317042,0.34983698,0.4797661,0.13490266,0.41408736,0.14644238,0.4197388,0.13407344,0.3023002,0.18677858,0.5777795,0.15683182,0.68249375,0.1494675,0.6375297,0.15231307,0.36505935,0.16324283,0.48581403,0.2809061,0.34798095,0.26833805,0.53178376,0.4708382,0.46361703,0.3529898,0.38661748,0.67407763,0.39678985,0.54069936,0.4367721,0.52494884,0.34223032,0.4305501
118,0.22178529,0.42409572,0.2350901,0.40037307,0.2533634,0.40577742,0.4066717,0.4519258,0.15375927,0.58171594,0.15316093,0.5497512,0.11901535,0.5584142,0.37111476,0.51522833,0.25435632,0.29619065,0.34904864,0.31968984,0.7484585,0.25044128,0.76662165,0.285679,0.62538624,0.33077863,0.20950764,0.33828586,0.23377456,0.36518562,0.18271035,0.3637971,0.45117998,0.14017685,0.36648276,0.14993362,0.43948212,0.13539742,0.32807466,0.18097825,0.52213603,0.1624207,0.56412697,0.15269898,0.52354926,0.15181077,0.29621673,0.16517225,0.4853452,0.26353934,0.3446821,0.26001424,0.4738279,0.36952034,0.41897592,0.38207382,0.3800396,0.67584467,0.4033075,0.64125264,0.39233527,0.52346796,0.35443074,0.44951224
119,0.20029274,0.38380188,0.20949237,0.41863722,0.23060454,0.39730802,0.3145167,0.4015881,0.11904136,0.5718281,0.1507856,0.5536827,0.15855265,0.5631074,0.2669676,0.5314484,0.70145416,0.25774765,0.28096053,0.29506373,0.5063192,0.2573531,0.5397567,0.30061105,0.56080043,0.30360934,0.19448905,0.34360915,0.6828025,0.36176202,0.17737028,0.36208013,0.44121668,0.13949688,0.35553724,0.1490958,0.41049546,0.13518305,0.8879262,0.16476321,0.52223426,0.16181855,0.50542396,0.15290508,0.5366493,0.14691679,0.3010569,0.16216867,0.43341702,0.27531585,0.77525336,0.24355045,0.44869277,0.3936556,0.37647587,0.3492726,0.5033563,0.56881344,0.40940416,0.5573584,0.38483685,0.5343923,0.8160137,0.38745442
120,0.19492692,0.45165554,0.20421797,0.40785956,0.22188048,0.4098382,0.29139727,0.43863484,0.1221105,0.5726822,0.15943766,0.5631736,0.114109874,0.55234915,0.21218868,0.5230852,0.54396915,0.2673401,0.26244232,0.32393974,0.4532555,0.25194654,0.51132166,0.29587153,0.47411516,0.34595907,0.19752032,0.33735517,0.538585,0.334381,0.16484557,0.37818918,0.43100578,0.14057823,0.32934725,0.15055987,0.44783473,0.13701756,0.58643883,0.16776612,0.5126539,0.15822068,0.47856075,0.1542996,0.506493,0.15090074,0.31196308,0.17087974,0.3976449,0.27826938,0.6087307,0.2432297,0.41758174,0.3918068,0.35769466,0.3670223,0.4483986,0.5826266,0.3750608,0.6407225,0.5248354,0.4991541,0.6469159,0.34398273
121,0.16777617,0.4123261,0.18752098,0.40700617,0.1844181,0.41213426,0.25517613,0.3912299,0.13115023,0.5702118,0.13745402,0.57383364,0.11549586,0.5665855,0.20423394,0.5287078,0.44022873,0.26265693,0.25881258,0.30687264,0.42336714,0.25222507,0.4199321,0.30680472,0.4285373,0.30513656,0.1591313,0.334837,0.42378867,0.323716,0.19141585,0.35496715,0.41436088,0.14308833,0.31369817,0.15101314,0.38831103,0.13496591,0.5426228,0.16403052,0.46473184,0.16069141,0.42937854,0.15323345,0.47566435,0.15685262,0.29984725,0.16099942,0.4068943,0.28813916,0.56682366,0.23465484,0.4110219,0.41295898,0.33984527,0.3606086,0.453699,0.7586821,0.3871378,0.55289435,0.45600766,0.51779324,0.5342833,0.470972
