,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
65,0.2419078,0.21087772,0.34922642,0.263252,0.118796736,0.22810368,0.1296466,0.24545674,0.36527896,0.20334928,0.10556716,0.16449104,0.13824247,0.17088501,0.11540808,0.1911124,0.12232873,0.21297134,0.4952995,0.17638825,0.17991222,0.16182375,0.15001683,0.18006341,0.06991814,0.2560952,0.11017367,0.19806105,0.14388381,0.22601195,0.46646893,0.19684082
66,0.2521652,0.1958869,0.2776201,0.24371637,0.094353594,0.23750691,0.13678841,0.2657227,0.33370662,0.18058679,0.10448771,0.15892805,0.115693994,0.16241933,0.11146389,0.20063801,0.115538225,0.21478128,0.3034453,0.18065691,0.20214057,0.15818846,0.14222555,0.17845945,0.08997485,0.25675276,0.12511587,0.19904363,0.12995785,0.20775746,0.28277493,0.16181603
67,0.19914359,0.23214771,0.19106933,0.24723554,0.09108692,0.23753686,0.102585874,0.28400558,0.22756062,0.19575559,0.1406631,0.1636653,0.11720865,0.17363714,0.11647802,0.22524743,0.06074145,0.22445922,0.24460936,0.18596657,0.17553617,0.18060869,0.511023,0.18411493,0.07589402,0.24961244,0.107116766,0.19084813,0.39557487,0.19697468,0.28194004,0.17156222
68,0.21494994,0.18869522,0.16916198,0.2456755,0.084833674,0.23530711,0.09885383,0.29712898,0.23992507,0.20844053,0.12627475,0.18023387,0.09012464,0.16750942,0.17888205,0.23473088,0.1184477,0.21890375,0.18889144,0.18117999,0.14789423,0.16671744,0.31263855,0.16121909,0.074484445,0.25854298,0.10064042,0.1947406,0.31929097,0.17041203,0.22953081,0.17770515
69,0.14007314,0.20212923,0.20135477,0.24403803,0.09468207,0.2341385,0.14628634,0.30441335,0.1872729,0.22730115,0.08318158,0.17759907,0.095167205,0.1700386,0.3943475,0.18074548,0.11130682,0.20983076,0.14459853,0.20635529,0.1537866,0.18016778,0.19257951,0.17306162,0.086826436,0.27349472,0.492741,0.15461859,0.25088304,0.18844154,0.20511463,0.19342059
70,0.119714804,0.18739116,0.11299177,0.33036238,0.06994232,0.24011406,0.11375821,0.2729653,0.1576613,0.25808418,0.10718349,0.16279319,0.24650005,0.15761527,0.18988359,0.17280114,0.055010006,0.22139232,0.13228124,0.19762324,0.13860957,0.1653118,0.15662096,0.16120547,0.08487516,0.25727788,0.29783782,0.16890106,0.24438126,0.15481183,0.23635465,0.19521436
71,0.13456632,0.19110648,0.12964864,0.2527185,0.07079726,0.23474401,0.08168777,0.3089797,0.19317538,0.18614466,0.12576692,0.16465841,0.14982441,0.16291158,0.2232526,0.1836782,0.49716377,0.17782089,0.12833849,0.18160732,0.15925527,0.1853028,0.18567072,0.16095452,0.41848892,0.23810282,0.29389283,0.15401685,0.18505591,0.17829603,0.15827382,0.18980597
72,0.09316685,0.18197715,0.09846122,0.2598125,0.13328934,0.23817535,0.1075788,0.275134,0.18027972,0.18965358,0.28619516,0.15752074,0.12318215,0.15993263,0.13841772,0.18581432,0.37068656,0.16930538,0.10530947,0.19363475,0.122856244,0.17730619,0.1212568,0.19895063,0.33341482,0.22933994,0.19658387,0.16340289,0.17051068,0.15598793,0.1843021,0.19785653
73,0.08536894,0.19753805,0.08248466,0.27962938,0.064498566,0.23255587,0.107562676,0.26620093,0.1700341,0.20051846,0.21008068,0.14470123,0.1120437,0.16010669,0.14985932,0.19761641,0.24655144,0.17405505,0.14381516,0.18983851,0.13452727,0.17878744,0.15121408,0.18825608,0.2698141,0.2072333,0.2722497,0.15410726,0.10375472,0.1570418,0.20051153,0.1735765
74,0.10927883,0.19020842,0.1144044,0.25014246,0.09456435,0.24836797,0.06885401,0.2833508,0.11136287,0.20081928,0.18578869,0.1572732,0.119238175,0.1605549,0.11658711,0.18108504,0.19225056,0.18016335,0.111912355,0.19208087,0.1283914,0.17153649,0.12023619,0.177601,0.18663035,0.21577927,0.18645394,0.16118819,0.10942433,0.17010811,0.20491964,0.17449594
75,0.07163429,0.19971447,0.06800765,0.2695652,0.05514465,0.23938332,0.07987687,0.2748489,0.14707245,0.19080919,0.14885895,0.17354648,0.11137041,0.16064902,0.13366045,0.1819138,0.15116104,0.1934134,0.096456505,0.18071325,0.08513173,0.17608768,0.09202469,0.16742483,0.17604582,0.2622976,0.13834412,0.16926266,0.10574014,0.16701488,0.15185922,0.18858263
76,0.088266104,0.21155106,0.072292,0.29110935,0.64797664,0.21901563,0.3427202,0.24126948,0.14898707,0.19122897,0.12578683,0.17526211,0.06714454,0.15612772,0.119482175,0.19068053,0.126698,0.18149492,0.5415188,0.14530312,0.10240717,0.18505992,0.13598818,0.17571716,0.20722291,0.21296889,0.17651959,0.18859006,0.15059298,0.17547554,0.1315505,0.17940706
77,0.07884088,0.19861475,0.112894945,0.30152133,0.35408273,0.2020756,0.19349813,0.2622585,0.5304528,0.18257047,0.11492821,0.1746941,0.1060399,0.15624283,0.10548115,0.18511967,0.14998864,0.19191127,0.33596647,0.18581218,0.5561342,0.1375354,0.10614062,0.19197716,0.13896278,0.2093885,0.12660132,0.18195225,0.092110276,0.16389063,0.44234452,0.19394246
78,0.08096658,0.19401614,0.06593538,0.27618426,0.29370204,0.22882134,0.21035874,0.24387684,0.2882455,0.18535653,0.09374407,0.17299016,0.07088171,0.15564382,0.096576005,0.21152568,0.12188428,0.20193243,0.29410946,0.14250074,0.34386802,0.14498916,0.09094992,0.18366149,0.145821,0.21280117,0.19087036,0.17288513,0.1077822,0.16556449,0.35276976,0.15463668
79,0.072140135,0.21033427,0.06414257,0.27723262,0.21629591,0.20482764,0.14360864,0.3357842,0.19922942,0.1838016,0.07765779,0.17451714,0.09758079,0.16484503,0.097793914,0.22995883,0.12003493,0.1995182,0.21269561,0.16087069,0.27630538,0.14305858,0.13826405,0.17652148,0.12647472,0.21462856,0.12142388,0.17432114,0.07376025,0.17535067,0.27850008,0.15185119
80,0.088474356,0.186254,0.106890656,0.27024385,0.17680115,0.20594108,0.12652813,0.26380542,0.18615283,0.19577228,0.08254883,0.17202768,0.05969723,0.16236882,0.10293085,0.18049501,0.117791325,0.20936379,0.17577745,0.17942317,0.2267491,0.14356785,0.07655537,0.19550233,0.10411361,0.20955996,0.16825889,0.16798033,0.11584217,0.16323604,0.29117614,0.1687306
81,0.071299285,0.24273823,0.054794706,0.378274,0.17298174,0.23586757,0.12490973,0.26607925,0.14591914,0.19832218,0.066111155,0.1792579,0.07754536,0.1598319,0.4571175,0.1700945,0.14265242,0.18325509,0.16654213,0.15591875,0.17166668,0.17786461,0.08508254,0.1798785,0.11302928,0.21128693,0.09757119,0.17799293,0.585685,0.12449585,0.19655958,0.16286477
82,0.07144603,0.19356482,0.07088388,0.2750464,0.15501742,0.23089153,0.11705654,0.27601787,0.1506287,0.19122162,0.069865614,0.1806962,0.105054826,0.16282457,0.28149307,0.1551861,0.089513384,0.18047091,0.15143707,0.14926507,0.1312485,0.15490751,0.69063073,0.133233,0.08880839,0.20474233,0.21815889,0.17508928,0.43446997,0.13537899,0.19842076,0.15267266
83,0.3271313,0.18429618,0.07822017,0.32086727,0.15828419,0.2173926,0.10189179,0.2489805,0.12788303,0.20107055,0.070899524,0.18286447,0.06986563,0.15646827,0.2277363,0.15579823,0.34467083,0.18083571,0.12946755,0.14898565,0.20832473,0.13773736,0.39046562,0.1278958,0.10442927,0.22037645,0.17018043,0.16165546,0.4512763,0.13520233,0.19926032,0.15701775
84,0.23610523,0.1733555,0.0439084,0.265474,0.17201495,0.2655306,0.107121855,0.24861886,0.13770641,0.1920121,0.31953633,0.17044288,0.07792086,0.1641546,0.15794294,0.16056125,0.2970816,0.15512769,0.1097985,0.15444659,0.106161885,0.1543519,0.4218339,0.1316006,0.09178317,0.21398507,0.13319738,0.16606784,0.304626,0.13043697,0.19757168,0.16671303
85,0.19985162,0.17550902,0.06242819,0.30221114,0.12746638,0.24674596,0.098146945,0.28361103,0.11698028,0.19559422,0.24724886,0.14649414,0.06468464,0.15983027,0.16830549,0.14902237,0.21792217,0.16859107,0.11421524,0.15237805,0.10362311,0.140749,0.3777209,0.12620799,0.07653926,0.2077324,0.13006137,0.16585204,0.26108223,0.13395984,0.13601226,0.16525108
86,0.14286473,0.2493394,0.040522683,0.26427674,0.2158279,0.23655507,0.10114797,0.2661517,0.096867144,0.19515277,0.22618932,0.14097609,0.053359415,0.16674498,0.13746224,0.15754367,0.19588798,0.16098225,0.10868846,0.14838025,0.12069121,0.14767836,0.29835758,0.12804459,0.111838974,0.21675447,0.11922378,0.16256756,0.2644173,0.12554696,0.15920594,0.17794079
87,0.13306388,0.18319891,0.050065517,0.29443,0.1081651,0.22592717,0.5067372,0.23210002,0.12534513,0.21094948,0.17431767,0.1464005,0.07468807,0.16653599,0.13454297,0.14722523,0.1301123,0.16415164,0.10785619,0.14893314,0.111927934,0.14719342,0.3338784,0.12321693,0.073205985,0.21068612,0.11472481,0.1614672,0.23887151,0.1403108,0.12020663,0.16705169
88,0.11418847,0.19056608,0.037920315,0.27380434,0.34944797,0.20627208,0.3344763,0.22266811,0.8136104,0.13276066,0.17021064,0.15217528,0.04232978,0.17680058,0.11237493,0.15574686,0.16017789,0.17916152,0.08100262,0.15978223,0.28125095,0.12425823,0.24213675,0.123001896,0.083959445,0.21785675,0.097332746,0.17274415,0.20007488,0.12856156,0.15649006,0.16111015
89,0.12875077,0.18532965,0.032095447,0.2684952,0.20860082,0.22194172,0.31394544,0.23452684,0.6261592,0.14786673,0.14743799,0.15491258,0.48475155,0.1235404,0.11739191,0.16993573,0.11913693,0.16658615,0.58386177,0.11656052,0.18059182,0.14987284,0.22323425,0.1281986,0.08531536,0.21867007,0.08572316,0.16364466,0.213498,0.12641695,0.15812926,0.1689344
90,0.14326957,0.18515523,0.065026954,0.27117583,0.14791423,0.23149699,0.23567462,0.22027652,0.3160498,0.14045812,0.11575535,0.14494818,0.32333413,0.14672504,0.14030741,0.16360126,0.1400715,0.1613209,0.3582838,0.11674767,0.17611593,0.12602769,0.15650983,0.12243032,0.07880012,0.20744558,0.09300547,0.16742213,0.17481568,0.12665671,0.56189346,0.117905624
91,0.09276782,0.22237957,0.029599942,0.34788343,0.1479212,0.27462462,0.2800598,0.22205816,0.23997818,0.14429535,0.1293374,0.14621904,0.24024142,0.16993141,0.1221447,0.15328728,0.10194224,0.1683438,0.23624198,0.1109841,0.17642112,0.14611949,0.15582755,0.12815145,0.0812509,0.22013201,0.08932558,0.16105896,0.17633863,0.13287246,0.26717114,0.13189808
92,0.1032435,0.18821576,0.03203548,0.27743608,0.104599364,0.24826266,0.2454288,0.22099826,0.23082012,0.1373616,0.099273495,0.15021539,0.2221145,0.15944055,0.113574654,0.15592846,0.12828124,0.16217153,0.2092782,0.11157583,0.1311528,0.14160772,0.13776785,0.13027403,0.066045925,0.20796381,0.075158656,0.17599633,0.3331309,0.14278436,0.24745816,0.11674318
93,0.117988005,0.20212884,0.05529387,0.27350664,0.12836713,0.21916069,0.16744582,0.23712586,0.18842831,0.15131629,0.094531186,0.14930505,0.20926982,0.14995801,0.1029178,0.15058981,0.09344839,0.17210805,0.19207703,0.11607269,0.15893804,0.1437291,0.118084565,0.13384628,0.4051638,0.21407221,0.0761011,0.1635371,0.28516304,0.11165353,0.18057913,0.12718792
94,0.073489,0.190932,0.02886303,0.27108788,0.096605,0.244259,0.1901183,0.24085627,0.22369035,0.1336267,0.09849581,0.15019105,0.1468893,0.14243291,0.10187192,0.15777054,0.097582676,0.17055573,0.16809048,0.11603884,0.09333709,0.1657237,0.14787328,0.12420267,0.29043764,0.19486006,0.064494364,0.16532242,0.19143133,0.11337964,0.1644866,0.120811306
95,0.25217256,0.16707279,0.043290526,0.28583997,0.083917074,0.23890465,0.15846032,0.24252279,0.16562788,0.13214701,0.07794697,0.14590043,0.16594106,0.14302404,0.080314144,0.16146104,0.632056,0.1439318,0.14361298,0.11344003,0.09076569,0.14224322,0.11128579,0.1301624,0.22921279,0.20340605,0.072942816,0.16612378,0.13883312,0.12271341,0.1534127,0.12951824
96,0.18264271,0.1920878,0.028585933,0.26841536,0.09807351,0.22012286,0.15592653,0.23866951,0.18366653,0.13697818,0.088983804,0.14722903,0.14157964,0.20789123,0.09882763,0.15664418,0.39438054,0.13872956,0.1327135,0.12696785,0.08635446,0.15903391,0.15761226,0.1371548,0.19679016,0.19965528,0.062463276,0.1664147,0.1384473,0.13317885,0.15060149,0.13127789
97,0.16505654,0.18149638,0.29153952,0.24577016,0.09063448,0.22719285,0.13676597,0.28699696,0.14957593,0.14350785,0.4381783,0.123650156,0.1703514,0.15311351,0.08541783,0.16500086,0.3414211,0.14278845,0.12969033,0.119927496,0.11373031,0.14788976,0.11398196,0.12561782,0.1715992,0.19785531,0.07025536,0.1750939,0.12282385,0.12225542,0.11709551,0.1288149
98,0.12364396,0.17604157,0.24671012,0.22355902,0.07151657,0.2547484,0.15381569,0.21662785,0.17497776,0.13895373,0.31692684,0.11622631,0.11512461,0.14247416,0.6434922,0.11048723,0.30152002,0.14473861,0.14633961,0.119557895,0.077057436,0.14962222,0.12964042,0.12617527,0.14178333,0.19651684,0.061777636,0.18065995,0.12476538,0.1296749,0.15976626,0.13617535
99,0.12422517,0.16161294,0.17702076,0.24457796,0.5101711,0.1925097,0.115856566,0.22837871,0.13302544,0.13233173,0.24642605,0.11856899,0.11220745,0.14755663,0.4445458,0.10758893,0.21115391,0.14458847,0.120164596,0.12094405,0.6789658,0.09243414,0.111590534,0.13522072,0.14272769,0.23082377,0.058165167,0.17472428,0.10553914,0.13325743,0.13467997,0.15030143
100,0.1309177,0.1925724,0.1376915,0.22953528,0.27300125,0.19195592,0.106923625,0.3586747,0.15973261,0.13845797,0.19417387,0.11400218,0.37299618,0.12737183,0.29143018,0.11202251,0.20565844,0.14447083,0.13051277,0.1180566,0.3677331,0.099994436,0.14465597,0.12693286,0.1286075,0.20471008,0.06486632,0.17621802,0.10044698,0.11684913,0.14205922,0.12522852
101,0.09781521,0.16891767,0.1380411,0.22687581,0.2161444,0.18114409,0.21520402,0.27355093,0.12141553,0.14144526,0.21381684,0.11894895,0.31507504,0.11564516,0.20077054,0.113012746,0.15622108,0.14079005,0.095317215,0.123201095,0.2514497,0.0897876,0.31316504,0.115417786,0.09752513,0.20594445,0.056112476,0.17288436,0.0988283,0.14847836,0.086941116,0.13316011
102,0.094711915,0.17019422,0.1200066,0.24332504,0.16496977,0.18950026,0.09983894,0.22714183,0.12534836,0.14086556,0.16976619,0.12001456,0.21671681,0.11888516,0.18212394,0.112091176,0.16322622,0.13879055,0.5305915,0.099768296,0.22813079,0.09833272,0.21009281,0.11008248,0.11518296,0.20169172,0.57704353,0.13193,0.09850363,0.13421881,0.15552796,0.1288291
103,0.11039141,0.16751736,0.09653285,0.22823726,0.15055327,0.19860081,0.12806341,0.23190512,0.1262396,0.1447028,0.14803393,0.12132075,0.18937133,0.121187896,0.15245093,0.11222574,0.10311195,0.15190892,0.4390485,0.095388636,0.19031806,0.11331152,0.16763619,0.11054701,0.07848999,0.22029075,0.3422122,0.1298529,0.080655456,0.1319302,0.35285673,0.10393019
104,0.0840466,0.17825614,0.114483796,0.23781225,0.18635382,0.19031464,0.102252595,0.26980495,0.12090193,0.13898472,0.16634077,0.11903896,0.14822981,0.12579088,0.13425797,0.11944471,0.14035235,0.14014073,0.29653773,0.110838555,0.16690227,0.09057589,0.13223663,0.11800367,0.09169358,0.20395805,0.30209577,0.13290119,0.5412726,0.10358769,0.2817552,0.10620782
105,0.07712319,0.17379963,0.08230155,0.239115,0.14311911,0.18933904,0.12262319,0.4172722,0.15116386,0.15176956,0.1312818,0.124785565,0.12169903,0.11926191,0.16654883,0.11298391,0.114093386,0.13379599,0.25797468,0.09163482,0.16448626,0.101577275,0.23186257,0.11734944,0.62039286,0.14751679,0.24765134,0.11777955,0.50376815,0.09295758,0.23395674,0.11707505
106,0.08930674,0.18644026,0.0927249,0.25003856,0.14513959,0.207801,0.13182455,0.22799157,0.5558492,0.10808138,0.13812889,0.113460325,0.09955534,0.124998845,0.11685366,0.114067145,0.109371394,0.14872107,0.25049037,0.10810953,0.15431109,0.112063125,0.13088664,0.114698984,0.37582546,0.14187972,0.22596097,0.1324721,0.3097499,0.08554871,0.26080373,0.10788058
107,0.07852647,0.1882749,0.06304738,0.2462157,0.11687325,0.18479966,0.1477631,0.24571775,0.3536506,0.11155637,0.112536974,0.12289816,0.08202532,0.12487547,0.13893089,0.11830036,0.100346416,0.14417529,0.16895379,0.09620977,0.15753347,0.08814128,0.11206171,0.11692604,0.26556337,0.13074048,0.18443102,0.12544198,0.292304,0.09505975,0.17847285,0.11715199
108,0.07879928,0.18226437,0.069686025,0.24492924,0.12860392,0.18485864,0.11538047,0.26959547,0.31623486,0.09855374,0.1565532,0.115699716,0.09434733,0.14116633,0.11930365,0.120525174,0.11299968,0.14580993,0.13636774,0.09749333,0.15837738,0.088065006,0.09619188,0.11397523,0.2040669,0.1264259,0.15439647,0.12303511,0.19289768,0.090761565,0.13082844,0.110194534
109,0.07770714,0.1706939,0.22785766,0.24845615,0.10137931,0.18166278,0.5078662,0.22254696,0.35040754,0.115431726,0.09976353,0.11663446,0.084073335,0.13157725,0.13496277,0.11968132,0.09477366,0.13899213,0.18267068,0.09504381,0.122425765,0.091064535,0.13316938,0.118830524,0.27020153,0.13811497,0.13587327,0.12574553,0.2362663,0.10218892,0.1503032,0.10760109
110,0.31598014,0.15409781,0.14449424,0.2679121,0.13436727,0.1858854,0.35694963,0.20227551,0.26387092,0.09806534,0.14114925,0.13531902,0.1042704,0.12635809,0.40411055,0.08580281,0.12113961,0.14669038,0.12367908,0.10065575,0.15483254,0.08772645,0.08570686,0.1149065,0.15632659,0.14354908,0.1302794,0.13946606,0.1495193,0.088999644,0.15092756,0.11535804
111,0.18574676,0.17921108,0.10332988,0.2656047,0.07664681,0.18603335,0.18441771,0.2030992,0.29400405,0.103702955,0.12866254,0.118726805,0.06915635,0.12648785,0.22713055,0.0881958,0.09186774,0.1420545,0.12978107,0.09320232,0.103526905,0.09307902,0.09264501,0.116904296,0.1976142,0.1362311,0.14188966,0.13318318,0.15105954,0.1051389,0.122553915,0.12016803
112,0.17632584,0.1641829,0.10616552,0.2699885,0.44157568,0.16753043,0.16972007,0.2122784,0.15112704,0.103542365,0.12472623,0.117630556,0.6036725,0.08538865,0.1633526,0.09020618,0.09626996,0.16340645,0.10457323,0.09659896,0.12900978,0.09381068,0.0722932,0.13229877,0.15247498,0.13429682,0.15955938,0.1228673,0.14373603,0.099578716,0.14223218,0.113484815
113,0.10990877,0.15822077,0.085280545,0.29325485,0.22296675,0.17026828,0.11131503,0.2099341,0.14051977,0.10070964,0.10613272,0.13238007,0.4049307,0.08691838,0.1915928,0.08436987,0.109257646,0.14770336,0.110530294,0.094772235,0.1045612,0.09184484,0.39220554,0.09551029,0.13876645,0.13709782,0.14244708,0.1338077,0.13776983,0.11903553,0.11389404,0.12073312
114,0.10793364,0.16555963,0.08416944,0.28188235,0.1864971,0.17664447,0.10319903,0.21603888,0.11805812,0.104336165,0.10197511,0.12583496,0.31528488,0.08232178,0.10333019,0.089462675,0.12736744,0.14665312,0.10131556,0.09823146,0.119774714,0.10204513,0.26725873,0.09546791,0.12435737,0.13724312,0.09562758,0.13283232,0.12501664,0.09206084,0.3766621,0.08354478
115,0.086993925,0.16251634,0.061614912,0.27981028,0.124677695,0.1777092,0.17359087,0.20879461,0.09796406,0.10544937,0.08364096,0.122430325,0.24412674,0.08136439,0.10397075,0.09575194,0.08491707,0.14382273,0.09817188,0.09566982,0.12475387,0.09198566,0.19386804,0.09224964,0.14780569,0.1403722,0.114570655,0.14355515,0.12679243,0.09881865,0.27783144,0.091608666
116,0.099090576,0.16826236,0.06672107,0.2865948,0.12669286,0.17133392,0.10246912,0.21411377,0.114077635,0.10218248,0.14338906,0.11660878,0.22103639,0.07921578,0.1039429,0.08381014,0.43689218,0.1223751,0.52267414,0.0734716,0.115662776,0.09563182,0.15378007,0.096034236,0.12580039,0.13780138,0.56637985,0.0810568,0.112515435,0.14421785,0.18239503,0.08194441
117,0.06987163,0.15576048,0.053524427,0.27375895,0.09423471,0.18909083,0.122377306,0.20524377,0.07972232,0.10424108,0.52329695,0.08042317,0.17778406,0.0839282,0.108493716,0.08661045,0.23096211,0.12918647,0.3433777,0.05485553,0.096004955,0.10125224,0.1403274,0.09309474,0.15336102,0.14086491,0.37402403,0.08072922,0.5996819,0.060453147,0.18098675,0.0895143
118,0.07949593,0.1767485,0.06430463,0.2742593,0.086087376,0.17070149,0.072420135,0.21970119,0.11511876,0.10128864,0.36463326,0.08462981,0.1489697,0.081820935,0.102452755,0.08584909,0.16038652,0.12502506,0.24314669,0.05795011,0.10497031,0.09816596,0.12901181,0.09250206,0.1335653,0.13636899,0.26992476,0.07609076,0.29417375,0.04058629,0.14176309,0.121448375
119,0.070853755,0.17395407,0.036502257,0.2811745,0.09138762,0.18675044,0.09197908,0.21209186,0.06562552,0.11855099,0.20659125,0.0891853,0.12368642,0.08450294,0.093798324,0.08915403,0.14372988,0.12268456,0.21132968,0.06227805,0.10102348,0.09044703,0.092638604,0.09304444,0.36612293,0.11204695,0.23457724,0.083264284,0.2820995,0.042194095,0.12814417,0.092809394
120,0.14974219,0.17201585,0.17833334,0.26863554,0.08551088,0.173756,0.08582774,0.21524161,0.10045084,0.10403425,0.15934324,0.09960858,0.11715259,0.08579088,0.10143111,0.08480044,0.118554644,0.121551745,0.18174356,0.068471104,0.10379807,0.09799693,0.11045106,0.09435966,0.3271756,0.111507975,0.20379989,0.08376502,0.3309436,0.0655696,0.113979906,0.09456693
121,0.19502567,0.15681253,0.12507212,0.2647444,0.06376489,0.18994215,0.55067474,0.17767906,0.35222828,0.07409943,0.12686801,0.09112787,0.15132122,0.08327137,0.07302675,0.08817842,0.12130826,0.12335675,0.18679069,0.053037852,0.3845283,0.07054676,0.07872999,0.098098256,0.19844037,0.12124866,0.23209296,0.0855001,0.20012823,0.046186566,0.11546108,0.09375159
122,0.11561804,0.16327481,0.09654027,0.25533903,0.061855063,0.17623584,0.35845244,0.17728512,0.35931313,0.074331276,0.15169534,0.09139941,0.097492345,0.08196214,0.09819419,0.086212255,0.10684148,0.12556276,0.17678986,0.058744483,0.21105681,0.07752663,0.08250579,0.09527767,0.20282398,0.11490556,0.15933293,0.083213024,0.1893706,0.06161256,0.092944905,0.09375917
123,0.10462602,0.16732298,0.084040925,0.27043468,0.3646297,0.15662839,0.24920408,0.1944126,0.252274,0.07185555,0.09650269,0.09622132,0.09874752,0.08473033,0.07584,0.08462907,0.09274589,0.12122534,0.17709102,0.057877958,0.15346736,0.07048185,0.08683327,0.095376104,0.15397365,0.11560115,0.1760081,0.0857954,0.19742082,0.058156304,0.09179305,0.09945917
124,0.072360195,0.17563477,0.07908179,0.27262565,0.22006196,0.17245828,0.18731096,0.17892602,0.20971698,0.07317066,0.10478582,0.09537793,0.1342332,0.083820164,0.094649374,0.08823087,0.104032606,0.124302275,0.16917397,0.049753394,0.15484801,0.07341479,0.076291114,0.09540399,0.15722899,0.118280545,0.18242338,0.0843277,0.15460773,0.049862526,0.09005171,0.0853029
125,0.067547955,0.17950039,0.06562881,0.32452822,0.18318962,0.15814307,0.17654353,0.18897612,0.15658003,0.07282274,0.09372619,0.111362286,0.07074861,0.090291455,0.073588334,0.08577761,0.11754755,0.12762281,0.15763675,0.061558224,0.10607534,0.072465904,0.07822361,0.09284832,0.14771764,0.095869385,0.1615265,0.088864245,0.18538162,0.058960438,0.08481243,0.12183094
126,0.05259347,0.17790191,0.060372815,0.25649467,0.17266306,0.15684587,0.109584525,0.1748997,0.14515956,0.07370322,0.10150357,0.09009334,0.12196522,0.083181806,0.10146611,0.08606467,0.08284428,0.12573905,0.22199802,0.0629088,0.09897454,0.07235118,0.31991547,0.08109276,0.14784335,0.11041207,0.11681853,0.095217235,0.16225913,0.05774663,0.08640518,0.0857981
127,0.062565014,0.1787706,0.07322793,0.3223545,0.13162105,0.16170119,0.16274083,0.19565953,0.15111822,0.072476774,0.07815917,0.10727017,0.39706492,0.054430943,0.41959774,0.05654861,0.08844571,0.12551245,0.11268057,0.055786803,0.08146492,0.07398514,0.21619429,0.08595859,0.1250289,0.15181738,0.13634086,0.09045069,0.14930886,0.059044477,0.48707396,0.04166668
128,0.04331161,0.18163669,0.055093348,0.2822609,0.13608962,0.15651172,0.12438096,0.18417075,0.12301747,0.07439774,0.47555244,0.058249477,0.27074015,0.05315742,0.32106632,0.05651981,0.07945805,0.12539889,0.09946135,0.05610243,0.07939454,0.07802572,0.19423641,0.08355544,0.12500638,0.12587641,0.13038057,0.09702271,0.14797689,0.053410564,0.30348256,0.048869975
129,0.05029657,0.1826452,0.057344742,0.28820622,0.116368145,0.1639973,0.121956944,0.19148067,0.14992674,0.07408268,0.2720928,0.056764144,0.22843856,0.05390044,0.21000116,0.056101874,0.07159256,0.1288795,0.12388679,0.06865657,0.089394785,0.08127706,0.13290185,0.07968781,0.11834432,0.11073912,0.4829293,0.04421985,,,0.24296468,0.037947886
130,0.03946234,0.18191886,0.048589963,0.26855665,0.09838627,0.1727974,0.103658475,0.18442799,0.09257885,0.074420035,0.22123134,0.05771947,0.17358942,0.05233259,0.1770617,0.05664726,0.058180828,0.124676265,0.12704921,0.06677372,0.08273777,0.07612738,0.1289458,0.086786725,0.12670036,0.12200166,0.27480215,0.040724922,,,0.18833011,0.04704291
131,0.039922338,0.1720942,0.054236606,0.27297342,0.13151203,0.15682721,0.15086515,0.18821076,0.15815777,0.07583863,0.1564479,0.056928772,0.15076661,0.052493464,0.13473243,0.056881644,0.11852925,0.12672035,0.074915536,0.05784554,0.08245775,0.08303438,0.108540334,0.075094126,0.10439908,0.11956759,0.2614364,0.051016767,,,0.1533044,0.040215667
132,,,0.051092044,0.27115086,0.0798209,0.16779032,0.079526655,0.1840468,0.21487205,0.07798953,0.14600424,0.056738757,0.12694919,0.053208064,0.13244651,0.056261573,0.058403507,0.12769307,0.12611796,0.059014667,0.08232233,0.07531998,0.09297674,0.1094966,0.10913095,0.12053401,0.18284789,0.052986413,,,0.13268428,0.04849658
133,,,0.31625855,0.25607982,0.12535143,0.1548661,0.12231714,0.20725952,0.09928282,0.07704018,0.10781448,0.05780343,0.11421844,0.053919572,0.15169998,0.057358414,0.07899544,0.12572716,0.078440025,0.06265562,0.075654395,0.07999937,0.10258075,0.08497656,0.12811197,0.114533864,0.15635796,0.044427287,,,0.12134135,0.049235154
134,,,0.21416086,0.2641402,0.07236748,0.15750192,0.07895755,0.18528925,,,0.105314225,0.056643337,0.13986167,0.052675784,0.11253956,0.057648115,0.31520617,0.116311945,0.114391774,0.05419708,0.6304879,0.032010496,0.11047802,0.084421255,0.106072456,0.12584998,0.13241856,0.056650877,,,0.1326383,0.046228003
