,spatial None PL train,spatial None PL val,spatial X_s1 max d_c train,spatial X_s1 max d_c val,spatial X_s1 avg d_c train,spatial X_s1 avg d_c val
59,0.11775225400924683,0.2834811210632324,0.03358273580670357,0.1854630410671234,0.07702925056219101,0.22651858627796173
60,0.10093885660171509,0.2900336980819702,0.033059198409318924,0.1827789545059204,0.07417462766170502,0.2703695595264435
61,0.10723380744457245,0.27655598521232605,0.03193316236138344,0.18181860446929932,0.0708429142832756,0.15673047304153442
62,0.09299827367067337,0.27985361218452454,0.17223788797855377,0.2611592411994934,0.05116713419556618,0.14925073087215424
63,0.10631711781024933,0.28599992394447327,0.12330010533332825,0.26939818263053894,0.0462835356593132,0.15124981105327606
64,0.07316385209560394,0.2900739312171936,0.10236569494009018,0.2710658609867096,0.04299190640449524,0.15274852514266968
65,0.07331391423940659,0.2903003692626953,0.09219285845756531,0.30116117000579834,0.03956315293908119,0.15127849578857422
66,0.0810813456773758,0.29682186245918274,0.08528666943311691,0.2842044234275818,0.036792170256376266,0.15384994447231293
67,0.08506400883197784,0.2977945804595947,0.0776977390050888,0.28943493962287903,0.034670259803533554,0.15531229972839355
68,0.5391323566436768,0.266477108001709,0.07042569667100906,0.2878965437412262,0.032595884054899216,0.15271057188510895
69,0.3601783514022827,0.25307875871658325,0.06671877950429916,0.29596051573753357,0.02944917045533657,0.15360116958618164
70,0.3234604299068451,0.2951524555683136,0.06493792682886124,0.31052058935165405,0.02952045388519764,0.15227384865283966
71,0.257976770401001,0.2599062919616699,0.059449344873428345,0.3063635230064392,0.027627982199192047,0.1655505746603012
72,0.21500638127326965,0.27563682198524475,0.05800996348261833,0.3045472800731659,0.027372336015105247,0.15846143662929535
73,0.15377524495124817,0.29303643107414246,0.049841102212667465,0.1980908066034317,0.2189948409795761,0.176791712641716
74,0.17520254850387573,0.28634780645370483,0.03973555937409401,0.1786653846502304,0.15902961790561676,0.17676925659179688
75,0.16657526791095734,0.3197563588619232,0.03662880137562752,0.18046730756759644,0.13651861250400543,0.17870500683784485
76,0.12599794566631317,0.2835904359817505,0.033775750547647476,0.17889589071273804,0.11928736418485641,0.18361501395702362
77,0.12510327994823456,0.2649047076702118,0.03154464811086655,0.18770116567611694,0.10747108608484268,0.18718449771404266
78,0.12596239149570465,0.3219522535800934,0.029926693066954613,0.18484339118003845,0.0973258838057518,0.184101864695549
79,0.11624414473772049,0.2764230966567993,0.02859918773174286,0.1912676990032196,0.09027250111103058,0.18551719188690186
80,0.30396270751953125,0.2641837000846863,0.02683204971253872,0.17964786291122437,0.08247245103120804,0.19134293496608734
81,0.24653507769107819,0.24359814822673798,0.025483446195721626,0.18313579261302948,0.07814590632915497,0.18943609297275543
82,0.18556161224842072,0.2784011662006378,0.023958949372172356,0.18931815028190613,0.0693422183394432,0.186287984251976
83,0.13947592675685883,0.27305465936660767,0.022510524839162827,0.18665820360183716,0.06876806914806366,0.2047409564256668
84,0.155600905418396,0.26352035999298096,0.021648993715643883,0.19691155850887299,0.0664861872792244,0.1887163370847702
85,0.10962613672018051,0.30259764194488525,0.16702909767627716,0.16938991844654083,0.05855286866426468,0.14206591248512268
86,0.1118781790137291,0.29704946279525757,0.13977502286434174,0.16907241940498352,0.04212254658341408,0.14033465087413788
87,0.11157139390707016,0.2408338487148285,0.1268562227487564,0.16855870187282562,0.034125734120607376,0.13920024037361145
88,0.10187677294015884,0.25712454319000244,0.11401524394750595,0.1695196032524109,0.030999580398201942,0.14046448469161987
89,0.08723471313714981,0.2445058524608612,0.10376623272895813,0.19214323163032532,0.029766280204057693,0.14064963161945343
90,0.09542562812566757,0.28772392868995667,0.09693538397550583,0.18544262647628784,0.028549807146191597,0.13986171782016754
91,0.07332184910774231,0.29301831126213074,0.087608203291893,0.18843373656272888,0.027674134820699692,0.14082059264183044
92,0.07829178869724274,0.2562313973903656,0.07942672073841095,0.1866609752178192,0.02642095647752285,0.141434907913208
93,0.08313557505607605,0.26825201511383057,0.07482539862394333,0.18768541514873505,0.025575237348675728,0.1423587054014206
94,0.062815360724926,0.27147188782691956,0.06843344122171402,0.19082994759082794,0.024985605850815773,0.14253024756908417
95,0.07027441263198853,0.28065162897109985,0.06400786340236664,0.18681292235851288,0.02399154007434845,0.14166860282421112
96,0.06536693125963211,0.2741958796977997,0.05991456285119057,0.20191676914691925,0.02307760901749134,0.14364619553089142
97,0.07003673166036606,0.2638411223888397,0.056144990026950836,0.2177024483680725,0.022054729983210564,0.14229126274585724
98,0.1504831165075302,0.26603248715400696,0.051837604492902756,0.1520363986492157,0.09286437183618546,0.1415432095527649
99,0.11910241097211838,0.24586673080921173,0.03736264631152153,0.15449053049087524,0.0895424410700798,0.14331473410129547
100,0.10187015682458878,0.25359582901000977,0.033095262944698334,0.1538998782634735,0.08360609412193298,0.1438746601343155
101,0.0987745001912117,0.24619510769844055,0.029845865443348885,0.1540461778640747,0.07379303872585297,0.14348271489143372
102,0.08848190307617188,0.2526187300682068,0.027252811938524246,0.15492936968803406,0.06915292143821716,0.14561200141906738
103,0.07854093611240387,0.24707655608654022,0.02495468407869339,0.15684528648853302,0.06150875985622406,0.15117238461971283
104,0.07976477593183517,0.25057733058929443,0.022797035053372383,0.1599157452583313,0.055556826293468475,0.1487922966480255
105,0.06880974024534225,0.2594185769557953,0.02127782814204693,0.157329723238945,0.04953586682677269,0.15187400579452515
106,0.06812944263219833,0.2555413246154785,0.019991954788565636,0.1559939980506897,0.04593132808804512,0.14941808581352234
107,0.06348181515932083,0.2567313313484192,0.018453579396009445,0.16615036129951477,0.0404164157807827,0.15593677759170532
108,0.06084226444363594,0.25852447748184204,0.01784777082502842,0.16324269771575928,0.038784246891736984,0.15650764107704163
109,0.05587898567318916,0.2586502134799957,0.18424199521541595,0.1698446273803711,0.09235432744026184,0.17014126479625702
110,0.3463313579559326,0.25474482774734497,0.16077804565429688,0.18013279139995575,0.07965273410081863,0.15043359994888306
111,0.25950726866722107,0.2521282732486725,0.14438439905643463,0.16816867887973785,0.0707680955529213,0.15423879027366638
112,0.1995571255683899,0.25096094608306885,0.12929651141166687,0.1922687590122223,0.06668748706579208,0.1605813056230545
113,0.16743670403957367,0.24677042663097382,0.11978790163993835,0.20066013932228088,0.060959577560424805,0.16100279986858368
114,0.12862111628055573,0.2739778161048889,0.10508269816637039,0.19375233352184296,0.057580456137657166,0.16544614732265472
115,0.12251276522874832,0.25628986954689026,0.09366804361343384,0.21151293814182281,0.05403770133852959,0.1619153469800949
116,0.10937667638063431,0.28213533759117126,0.08697302639484406,0.21223731338977814,0.05026993528008461,0.1600770801305771
117,0.10238533467054367,0.25845518708229065,0.07738395035266876,0.2085394710302353,0.04784964770078659,0.1631358563899994
118,0.10005218535661697,0.288609117269516,0.07008576393127441,0.21038487553596497,0.044047292321920395,0.1701473742723465
119,0.08026742935180664,0.27020516991615295,0.06693384796380997,0.20414575934410095,0.041704174131155014,0.17024119198322296
120,0.09227544069290161,0.27516794204711914,0.06274501979351044,0.20832721889019012,0.04000655561685562,0.16964522004127502
121,0.09637800604104996,0.2708037197589874,0.05870653688907623,0.20264223217964172,,
122,0.06372653692960739,0.2672702372074127,,,,
123,0.07488603889942169,0.3025300204753876,,,,
124,0.3776952624320984,0.23623186349868774,,,,
125,0.2800211012363434,0.2406061738729477,,,,
126,0.21433641016483307,0.2645225524902344,,,,
127,0.18131598830223083,0.23348690569400787,,,,
128,0.1518448442220688,0.29103654623031616,,,,
129,0.1304720938205719,0.27287688851356506,,,,
130,0.13949070870876312,0.24329496920108795,,,,
131,0.11804565042257309,0.261512815952301,,,,
132,0.11715449392795563,0.2541324198246002,,,,
133,0.10430993139743805,0.2506506145000458,,,,
134,0.09505351632833481,0.27971312403678894,,,,
135,0.11836951225996017,0.24486330151557922,,,,
136,0.08562365174293518,0.2471640557050705,,,,
137,0.08058076351881027,0.2579565644264221,,,,
