,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
66,0.50503737,0.4574566,0.35181764,0.55483484,0.62656003,1.0826472,0.54286397,1.1305686,0.4453259,0.45596778,0.34022775,0.4196605,0.48353288,0.41036618,0.35683286,0.3999719,0.48031384,0.33449697,1.0040077,0.35633507,0.5521938,0.32796413,0.63993335,0.31244016,0.5605249,0.33453915,0.75990295,0.3428095,0.6217782,0.6092099,0.5743976,0.45459494
67,0.40277624,0.51968807,0.32408935,0.5959957,0.5615628,1.1026872,0.5481673,0.9451642,0.38184676,0.3875663,0.30136976,0.42844644,0.41213515,0.38650408,0.31247893,0.41558006,0.47270632,0.38140178,0.7343207,0.35618508,0.52933174,0.32586434,0.5926142,0.31872594,0.55905306,0.33919743,0.6783525,0.35170633,1.0581543,0.61213183,0.54609555,0.46412888
68,0.33115235,0.45444554,0.31135854,0.5460004,0.5259631,0.90380377,0.5739231,1.0211163,0.32353398,0.39052385,0.27414313,0.4250446,0.40487862,0.38124183,0.30763373,0.40904072,0.4190349,0.3406768,0.6563186,0.33123493,0.48969236,0.3197128,0.560767,0.33015925,0.5237845,0.33474645,0.63052905,0.3608799,0.8842538,0.52328587,0.53170955,0.44309205
69,0.325892,0.44238785,0.31757593,0.54254144,0.527407,1.0318186,0.5455836,1.2951695,0.34238642,0.40637067,0.27167064,0.42388418,0.3795465,0.40032545,0.2751908,0.43430737,0.44137177,0.32714692,0.60421747,0.3335914,0.46940044,0.35701185,0.51898444,0.33402795,0.5099891,0.34990737,0.62440085,0.36400726,0.78796875,0.5477133,0.50702715,0.46494323
70,0.30688947,0.40752283,0.32645586,0.5465416,0.49587598,1.174696,0.5445045,1.0480332,0.30447844,0.42262545,0.24919,0.42605764,0.3141241,0.3897859,0.26469836,0.40141383,0.39391744,0.3322236,0.56661105,0.3403321,0.44545114,0.31839386,0.49268112,0.31375244,0.48973998,0.34720698,0.5837721,0.34456986,0.7491051,0.5386912,0.48987675,0.51780605
71,0.2972968,0.43162575,0.31444404,0.5507247,0.50425225,1.1366185,0.51491576,1.1265976,0.2706984,0.5709016,0.2366825,0.43165258,0.34373018,0.44066247,0.27228805,0.41486752,0.39716512,0.33187553,0.5142475,0.3737873,0.4290299,0.3298464,0.5032151,0.33402917,0.94617474,0.34333116,0.5538201,0.35262534,0.685374,0.57711923,1.0454849,0.4096878
72,0.25008073,0.459322,0.3033163,0.5347211,0.4676796,1.2907116,0.68783253,1.0822729,0.27919093,0.4190614,0.22866195,0.43004248,0.310646,0.41216618,0.26497552,0.40259224,0.36386812,0.35925117,0.51999116,0.33593172,0.4041534,0.33599532,0.46670333,0.3156178,0.77299196,0.32766742,0.5369455,0.34584296,0.664464,0.61574286,0.8353799,0.41981718
73,0.24044792,0.4712197,0.2973794,0.54785645,0.48230976,1.0184246,0.6351367,1.2941924,0.26034978,0.4133737,0.20726709,0.43057042,0.2990261,0.394379,0.23459248,0.4046402,0.36400762,0.3269188,0.48472017,0.33035776,0.39920527,0.32715568,0.45683977,0.3305709,0.691986,0.31887072,0.5062419,0.36453435,0.6472064,0.5809683,0.7604807,0.39633816
74,0.24625427,0.55500156,0.29095036,0.54971147,0.45722166,1.1332437,0.6461213,1.114993,0.24795777,0.40917307,0.21320374,0.4508653,0.27825126,0.3910755,0.2343607,0.40530926,0.33806658,0.34235898,0.47096473,0.33096635,0.37773257,0.35115394,0.4317705,0.33486414,0.63339806,0.324656,0.514926,0.36389598,0.6108843,0.5746472,0.706229,0.42240798
75,0.22583896,0.4660185,0.45986375,0.55312663,0.45433903,1.0281053,0.58459777,1.0089556,0.24916364,0.3959575,0.5986134,0.4366265,0.2736845,0.39328545,0.2115038,0.4211377,0.33850154,0.36718798,0.44252703,0.34964052,0.8685098,0.3326287,0.4325349,0.33434352,0.6190391,0.36322707,0.47931257,0.36090562,0.6221665,0.5496178,0.6720654,0.43066376
76,0.24169977,0.485823,0.4135586,0.565868,0.45481297,1.1587709,0.5631489,1.0329502,0.20093001,0.40332887,0.41946322,0.3994501,0.26221058,0.380636,0.7035178,0.44302738,0.9052538,0.32233614,0.42980066,0.33135155,0.6741599,0.29805458,0.9049469,0.31983766,0.589268,0.3162025,0.4672628,0.35909307,0.55907327,0.5725568,0.61822814,0.4578298
77,0.20693512,0.4721692,0.38063845,0.52192736,0.43886247,1.213267,0.5533448,1.0222844,0.2197392,0.41048712,0.36576855,0.38942233,0.23808977,0.41405857,0.511301,0.3861563,0.7006275,0.318405,0.40168914,0.33343658,0.5977957,0.3063964,0.7138685,0.32566458,0.5524153,0.33805674,0.8961632,0.3484902,0.5640793,0.52379376,0.59827435,0.42169288
78,0.20950392,0.48558876,0.3676801,0.5235104,0.41315997,1.1139325,0.539258,1.2338647,0.5947264,0.41973767,0.3299586,0.38936356,0.24866356,0.40141648,0.4455411,0.3842056,0.57892025,0.30496463,0.3897549,0.3396638,0.56629676,0.29064617,0.63771987,0.3118006,0.5188592,0.43056074,0.7387298,0.327345,0.5475665,0.5870027,0.5728798,0.43450838
79,0.19308335,0.4864072,0.35007927,0.54180336,0.5607363,1.0459203,0.5525465,1.0585425,0.43570954,0.3838344,0.29715702,0.38511008,0.23511177,0.4539616,0.3978394,0.42654672,0.54400784,0.30354398,0.38716274,0.3350418,0.513995,0.297755,0.58082384,0.3346218,0.5085956,0.32503742,0.6647012,0.3713271,0.8702696,0.5955473,0.5570667,0.4206995
80,0.19958094,0.45059454,0.33522144,0.5261391,0.48623583,1.0936184,0.5118034,1.1212397,0.36011288,0.3865508,0.27235743,0.38963154,0.24368706,0.45377588,0.35909975,0.39278424,0.49621516,0.31963444,0.36351436,0.35073486,0.46688372,0.30109704,0.53837574,0.30783275,0.47531125,0.35221356,0.6313959,0.34150842,0.7388857,0.63511527,0.54473203,0.4489537
81,0.48872462,0.39333445,0.32652646,0.5106237,0.46047765,1.3330898,0.53804207,1.1626335,0.33729056,0.40176216,0.26439467,0.40243313,0.2273391,0.40624934,0.3414057,0.40315834,0.46335015,0.31321144,0.35506502,0.34010863,0.4372523,0.30724722,0.5219498,0.33014742,0.49092817,0.35486186,0.5737067,0.34331125,0.67598057,0.59461623,0.51135653,0.42332935
82,0.35646123,0.43247724,0.32561022,0.5228293,0.46590513,1.1404889,0.52771944,1.2542675,0.30115715,0.3879191,0.24480559,0.39560744,0.22617316,0.42591855,0.32507566,0.39091766,0.44780746,0.31307158,0.33955663,0.34928325,0.42920572,0.3051638,0.47559598,0.31570047,0.4544553,0.33480224,0.555685,0.33870715,0.6331586,0.52869093,0.49094635,0.47027472
83,0.30977812,0.42275336,0.29098502,0.51936686,0.44260046,1.240293,0.49138463,1.1136204,0.27917454,0.40378788,0.2531022,0.3898821,0.19540504,0.41406918,0.271748,0.38186163,0.41277856,0.34806743,0.3298011,0.34442762,0.41543594,0.3119489,0.43530434,0.30903777,0.45596626,0.34072617,0.53203404,0.3477465,0.618577,0.56079215,0.49844155,0.4777021
84,0.31034783,0.42813703,0.3145057,0.53827524,0.43115103,1.2052838,0.49154368,1.0825268,0.25753316,0.4103149,0.22322907,0.41604877,0.20891191,0.40523094,0.3067294,0.41483,0.3959556,0.31736568,0.86932427,0.3126273,0.3854545,0.32695192,0.44220254,0.30944315,0.42156464,0.3486718,0.4954432,0.35862106,0.5787745,0.55601245,0.8953958,0.4011978
85,0.2674273,0.43007305,0.28794605,0.5494425,0.41859195,1.570438,0.49406502,1.141525,0.23838207,0.443205,0.21632291,0.41162193,0.1963263,0.43956023,0.27102405,0.38341185,0.37929484,0.311035,0.67257696,0.31643853,0.38244104,0.30351382,0.42779416,0.31009638,0.41426763,0.34543023,0.4885388,0.37597558,0.5584398,0.6043846,0.73164886,0.42813683
86,0.27102903,0.42557293,0.30719927,0.54641336,0.41252682,1.1513151,0.56279236,1.2924314,0.24037139,0.388468,0.21103173,0.40230176,0.20321137,0.41081026,0.2572907,0.3941342,0.35794136,0.3278547,0.59663177,0.31180337,0.3534174,0.3161175,0.38412112,0.31584746,0.40370664,0.35683596,0.47474808,0.3384458,0.5218763,0.6003444,0.6466199,0.48945454
87,0.2373084,0.42182994,0.27684307,0.5262455,0.4073087,1.4863003,0.5224067,1.1250603,0.2286107,0.40100473,0.19635984,0.4066758,0.5796086,0.38123676,0.24871342,0.4055835,0.3426668,0.3210827,0.5290794,0.31553587,0.3410258,0.30454952,0.39243597,0.32206544,0.9400207,0.32438573,0.4587299,0.3495783,0.5114881,0.5595858,0.6271376,0.3969597
88,0.23851918,0.42970228,0.28810355,0.55845755,0.40627566,1.2813559,0.5123133,1.0447581,0.21600738,0.39308947,0.20028396,0.42873257,0.43718618,0.39009032,0.24170774,0.4361807,0.3445458,0.32455078,0.4714551,0.32903457,0.3307166,0.3160036,0.3611544,0.3126194,0.70907277,0.31848735,0.44204438,0.36000812,0.48856446,0.578609,0.59300345,0.41023973
89,0.2317778,0.44093764,0.27501312,0.5241848,0.40183216,1.3381599,0.51253,1.1258492,0.20342053,0.43356216,0.17761813,0.41060147,0.36210945,0.375605,0.20873532,0.43965927,0.33069524,0.3355887,0.463477,0.33403093,0.8399313,0.3148147,0.35749188,0.31948736,0.6455138,0.3244801,0.8019441,0.3394821,0.50169265,0.5867723,0.56457365,0.43186954
90,0.2235379,0.46141383,0.25874484,0.5258973,0.5281998,1.0838705,0.4799855,1.1901424,0.5979155,0.37867454,0.5172004,0.4229885,0.33264178,0.41831285,0.2186629,0.44522142,0.7666268,0.31958184,0.4314375,0.30651093,0.65855783,0.32632154,0.34378806,0.31740934,0.5887729,0.3100297,0.6418583,0.33321956,0.4670536,0.558214,0.5515159,0.41513494
91,0.19969036,0.43693656,0.27207142,0.534626,0.47829506,1.2745845,0.467723,1.0557026,0.4410638,0.37596595,0.38072667,0.4013978,0.31118727,0.38881728,0.22249952,0.4158305,0.64155555,0.3866605,0.40705726,0.31922272,0.6097377,0.3506405,0.8845743,0.30337793,0.5517207,0.29947406,0.5769929,0.34149608,0.4537168,0.55390835,0.5053698,0.45475093
92,0.41279247,0.4110582,0.43417886,0.5260401,0.43873245,1.2513849,0.46508357,1.041342,0.3793557,0.36875588,0.33279905,0.37298068,0.30117738,0.38426387,0.195359,0.43176556,0.5604574,0.29478872,0.3883703,0.31363854,0.5465744,0.30151024,0.7042562,0.29347113,0.5083945,0.31082654,0.5334565,0.37717107,0.44075865,0.6238109,0.5073773,0.4297571
93,0.32859084,0.39267445,0.35342363,0.5281533,0.4409239,1.293144,0.45906478,1.1447699,0.34297436,0.36413556,0.27815703,0.3746149,0.26053697,0.38956708,0.19812414,0.42039147,0.49060288,0.289199,0.36276934,0.32097542,0.49076304,0.2948587,0.6043362,0.29813224,0.49160284,0.31779584,0.5247435,0.34964904,0.9131091,0.6412081,0.47455475,0.47969213
94,0.28951702,0.41163954,0.356284,0.50176495,0.44263256,0.96603805,0.4494453,1.1116025,0.30393693,0.3614173,0.26047167,0.41057643,0.27317572,0.37181452,0.6184114,0.3700556,0.46086505,0.3035565,0.35422865,0.31322426,0.46080568,0.28484306,0.55554086,0.2949768,0.46770984,0.3043831,0.47799668,0.34958526,0.71953,0.542359,0.49183172,0.42156366
95,0.25937325,0.39588708,0.32334167,0.50886166,0.42559004,1.3428544,0.45691448,1.2367877,0.30456737,0.37258777,0.24822317,0.37397483,0.23751904,0.3872549,0.46888402,0.37638545,0.44974408,0.3021919,0.3601574,0.31998628,0.43072072,0.29608718,0.5076209,0.2967466,0.44941333,0.31423652,0.46265605,0.357078,0.65261734,0.57286686,0.44154507,0.43082637
96,0.24711941,0.39874738,0.30900103,0.53397584,0.40338075,1.0765013,0.4448726,1.2434063,0.2654508,0.40726048,0.24625307,0.41627812,0.23929845,0.4012234,0.41309825,0.3584891,0.415787,0.29184285,0.3323104,0.33517882,0.41693604,0.30058777,0.48412463,0.30017734,0.4352869,0.31611687,0.45153505,0.33262068,0.6138174,0.59719,0.4449907,0.43879828
97,0.22659928,0.41580066,0.29940584,0.5195533,0.41706508,1.2632995,0.4413012,1.3214245,0.2573645,0.35423896,0.22315587,0.39778683,0.22066788,0.3810968,0.34876478,0.3746776,0.3976039,0.29792652,0.3265771,0.3210199,0.40694273,0.29397133,0.46617022,0.28507963,0.426998,0.32043156,0.42756242,0.32583064,0.5693434,0.572885,0.42977718,0.43779036
98,0.22788653,0.43107805,0.2944779,0.54956126,0.3984557,1.3025411,0.44317356,1.128282,0.23930067,0.37814993,0.21339461,0.38929123,0.210025,0.4076625,0.31792492,0.37377137,0.35778204,0.3071981,0.3062378,0.32602257,0.37405857,0.31028387,0.43478444,0.29353967,0.3935559,0.31594646,0.40973118,0.33724195,0.55479693,0.5502389,0.86373174,0.40646303
99,0.21841027,0.4102227,0.28458184,0.51566344,0.39662516,1.3206377,0.41062587,1.1958303,0.24315019,0.37262833,0.19430616,0.402678,0.19660878,0.39359704,0.30258378,0.37683043,0.36229837,0.29937834,0.30859575,0.37544382,0.3563318,0.30352017,0.40773106,0.31419882,0.39136586,0.3304526,0.39412087,0.3411266,0.52830005,0.61637694,0.6938504,0.4190879
100,0.2059957,0.4211549,0.29425755,0.5153756,0.39704758,1.3847344,0.42299074,1.4832699,0.2214662,0.38566917,0.19232866,0.39979437,0.2006094,0.43135747,0.2800276,0.37637687,0.34366333,0.3304345,0.29443303,0.3259756,0.35110888,0.3088946,0.4027358,0.29705545,0.3865998,0.31951472,0.37714195,0.3393232,0.5272173,0.54355943,0.59815794,0.44998342
101,0.19109654,0.40229315,0.26554435,0.5350331,0.38009977,1.1805142,0.42333135,1.5220171,0.21051116,0.37163562,0.19414863,0.3977446,0.18914509,0.3974298,0.2767966,0.371609,0.3472319,0.31341404,0.85915375,0.3186085,0.34020764,0.29869047,0.3883806,0.30637327,0.37780058,0.33999148,0.37419647,0.35487548,0.4823979,0.59342426,0.553011,0.4511909
102,0.17506799,0.43513706,0.27289036,0.5112718,0.3860566,1.3832383,0.3936179,1.5382615,0.21065405,0.36635932,0.1692335,0.4515254,0.19372208,0.40992853,0.24109936,0.4013462,0.3230964,0.31087232,0.6734821,0.30507484,0.32064947,0.3091833,0.36472303,0.31193706,0.851425,0.31321332,0.36844537,0.35024387,0.47246847,0.5885736,0.5168688,0.43050066
103,0.19902317,0.43103427,0.2693248,0.51404387,0.37358722,1.3767469,0.53782094,1.3300002,0.20181951,0.37421036,0.47640598,0.37803936,0.1865963,0.4041433,0.24708502,0.38722473,0.32104498,0.31199425,0.5581429,0.30441427,0.31636623,0.31071603,0.35728824,0.33263433,0.65773284,0.286332,0.35777426,0.34784305,0.44940528,0.5846602,0.48797894,0.42897412
104,0.5221927,0.38838413,0.25568977,0.52869964,0.37806544,1.3814057,0.48314455,1.3057954,0.20045774,0.37686458,0.34985718,0.40939143,0.16027443,0.41090065,0.23554203,0.38699886,0.7810975,0.30089593,0.52216405,0.3005502,0.30062783,0.3082038,0.34239206,0.31811312,0.60395163,0.2943083,0.3362591,0.36337772,0.44182247,0.5794066,0.47758687,0.46630853
105,0.39687815,0.3888904,0.3917108,0.49590284,0.49692166,1.3641016,0.46082312,1.1412944,0.17841664,0.38902292,0.30317938,0.4163044,0.5562634,0.35750547,0.21324071,0.37742186,0.5788395,0.2966858,0.48537645,0.29518422,0.7941068,0.2857012,0.32826802,0.3113955,0.5417054,0.30314228,0.33399436,0.3342841,0.7535,0.5879782,0.4530606,0.4504792
106,0.3418565,0.41440257,0.3220116,0.5303365,0.45195684,1.3558378,0.46175992,1.329324,0.16831955,0.41123262,0.2715063,0.38776013,0.39845312,0.36413023,0.217665,0.38575172,0.5093487,0.29176623,0.44922224,0.29907164,0.61983114,0.29007336,0.3054309,0.31464055,0.51923025,0.2988354,0.3169343,0.33824816,0.61468476,0.5507863,0.4259176,0.43996868
107,0.3100835,0.4004658,0.3187849,0.4975791,0.40959883,1.223546,0.43193185,1.041602,0.1724761,0.39367285,0.25615948,0.38834327,0.36969233,0.35880694,0.61511505,0.36158818,0.45440313,0.30563313,0.40295708,0.30188143,0.50681216,0.28167242,0.31253704,0.315145,0.47501507,0.32057315,0.32162935,0.33904633,0.55417114,0.5040453,0.41878182,0.46294641
108,0.3085357,0.38670054,0.27343753,0.5190291,0.39769253,1.3334148,0.43588093,1.2367234,0.46914804,0.3603595,0.2415517,0.37138337,0.31373727,0.36445823,0.41587844,0.35857463,0.42786816,0.29111597,0.4063576,0.3166974,0.4855345,0.28131238,0.87178004,0.28747714,0.447115,0.30550635,0.7508032,0.33272126,0.5210545,0.59386593,0.4089354,0.45596814
109,0.2829279,0.38810337,0.28244182,0.5152962,0.41618252,1.2405598,0.4112648,1.155634,0.3548945,0.35072696,0.21411033,0.38536823,0.31551895,0.37659484,0.37156168,0.3544108,0.40366262,0.29830527,0.38627747,0.29874253,0.41365555,0.29497093,0.663878,0.28889444,0.42637482,0.31095898,0.5763998,0.32897487,0.49763525,0.62091196,0.7713833,0.4123327
110,0.2611516,0.41860574,0.26222223,0.5209145,0.38017997,1.2338123,0.43971175,1.411851,0.31309572,0.36750963,0.20903958,0.38472778,0.27636534,0.35708296,0.32008463,0.36445594,0.3866695,0.29092032,0.34881938,0.30408368,0.42286855,0.28840685,0.5655192,0.28224704,0.41656867,0.31512737,0.524026,0.32649297,0.4834077,0.55140984,0.6091789,0.43357491
111,0.25351647,0.39279166,0.25581175,0.5235406,0.38561794,1.2082307,0.40839252,1.3303282,0.25887325,0.366732,0.21005352,0.3952768,0.25645405,0.37660703,0.29998237,0.34708822,0.3556768,0.29802412,0.34647304,0.3264593,0.39264563,0.30864295,0.5214573,0.2858928,0.39870983,0.29335654,0.49119395,0.3516622,0.4660853,0.59627056,0.5606092,0.4470093
112,0.24362607,0.3863686,0.25485507,0.5079287,0.38024172,1.3139156,0.4169327,1.1647145,0.25046793,0.35363734,0.18700367,0.39780596,0.2498939,0.36748046,0.26935548,0.35467517,0.33804947,0.30360535,0.33452466,0.3308758,0.35531834,0.29046783,0.46423492,0.3156796,0.37553507,0.32142127,0.47706473,0.34200662,0.45644972,0.55991125,0.52804995,0.45431444
113,0.23402138,0.3992826,0.24883157,0.51596344,0.3493775,1.1900531,0.39889,1.1179507,0.22725081,0.37576562,0.17766659,0.38123727,0.23467666,0.35631993,0.25154334,0.3548757,0.3342362,0.29464892,0.31011721,0.31817663,0.36583382,0.2819245,0.45315444,0.30728543,0.38506755,0.30130327,0.43238693,0.3394037,0.42742464,0.5630269,0.4870577,0.45271015
114,0.22395338,0.39793044,0.23871583,0.51853395,0.3761709,1.2927958,0.38072264,1.3662938,0.22217928,0.3672987,0.16503043,0.40881535,0.21505047,0.4038614,0.24577227,0.37878245,0.3141274,0.31605887,0.30406675,0.3103382,0.3139096,0.29543942,0.42188194,0.28197625,0.81434673,0.28345728,0.4203052,0.3584075,0.4157157,0.57463115,0.46734828,0.42946562
115,0.22156182,0.4222409,0.24372059,0.5127086,0.34912923,1.3224883,0.38539392,1.4413576,0.19835155,0.37548405,0.1691323,0.41723502,0.19491677,0.3741105,0.22188957,0.3753387,0.30482587,0.30066338,0.30267382,0.32980394,0.31914997,0.29565275,0.3980913,0.29047507,0.6445777,0.27978265,0.40437874,0.32678998,0.41039947,0.64930123,0.467492,0.40789166
116,0.20748053,0.43967822,0.35177407,0.49853042,0.36398473,1.2021493,0.3757096,1.2078309,0.19080636,0.3669517,0.17415777,0.38664636,0.21377198,0.3756868,0.22032699,0.3854792,0.29494238,0.30476192,0.76303583,0.3350003,0.30426472,0.30043542,0.39247167,0.28951606,0.5608597,0.2947703,0.39076713,0.3477885,0.3820364,0.5872124,0.42805684,0.41554418
117,0.2027673,0.41568202,0.28887028,0.5113261,0.33950427,1.2726345,0.38358256,1.3107998,0.1830331,0.3695806,0.15900712,0.42718858,0.17888536,0.39624965,0.21305051,0.37255326,0.28362072,0.30368632,0.5683637,0.30501044,0.28489166,0.2990279,0.3626227,0.28860992,0.5231813,0.2919173,0.37527618,0.33373737,0.38233742,0.6124919,0.42296854,0.43308908
118,0.19977202,0.42148685,0.2835273,0.51222014,0.34673336,1.2462343,0.48582527,1.5181533,0.1754521,0.38082814,0.15502529,0.3984164,0.18883084,0.41255775,0.20490603,0.3718945,0.26444158,0.30464002,0.4902251,0.2929206,0.28772798,0.3050403,0.3381136,0.28928533,0.49427646,0.28674313,0.3615953,0.32334802,0.73419636,0.60420054,0.40090865,0.455786
119,0.1911603,0.4085397,0.2562707,0.5254525,0.33697575,1.3329794,0.43614566,1.4781759,0.17214397,0.39105958,0.45440257,0.37531164,0.18907957,0.3900263,0.18451118,0.379399,0.26413783,0.31711456,0.45834583,0.28978848,0.74858916,0.28840926,0.33567423,0.28741124,0.45305428,0.30132654,0.34237477,0.34714276,0.5953216,0.55410385,0.39224988,0.51429677
120,0.18533617,0.42196253,0.2513371,0.5103425,0.32508168,1.1859821,0.42815924,1.4030889,0.51469535,0.34225425,0.32780203,0.3678484,0.17079428,0.3848816,0.17781086,0.38283983,0.25260007,0.31573886,0.42477205,0.29239097,0.56461376,0.27196768,0.32433578,0.2943473,0.44343573,0.2922759,0.34053332,0.3345243,0.5225169,0.630455,0.38877827,0.49276125
121,0.17993492,0.43102372,0.24717905,0.50240356,0.31939018,1.1910233,0.41199073,1.4219472,0.3770632,0.35580012,0.2683111,0.38604313,0.17929095,0.4149955,0.1714938,0.37385455,0.80726147,0.281732,0.36678803,0.3140743,0.48520386,0.29823187,0.3113715,0.29509258,0.42470276,0.30442357,0.33558348,0.3383325,0.49057433,0.62433,0.36153325,0.40602097
122,0.1890826,0.42114332,0.23280798,0.5194084,0.33164176,1.3146952,0.3858801,1.3576329,0.3336518,0.3288361,0.24858174,0.37109715,0.16147277,0.38665932,0.49772176,0.35333413,0.58406425,0.3133412,0.36661816,0.30162555,0.43144104,0.28416395,0.30549714,0.30361465,0.39713398,0.2872384,0.32360545,0.32728165,0.46411043,0.58386344,0.35996547,0.4741965
123,0.46318007,0.37466055,0.23138003,0.5165215,0.3227204,1.5452336,0.39016187,1.4739283,0.29026413,0.34907377,0.23268418,0.3727631,0.1629255,0.3895361,0.37613434,0.37031168,0.503841,0.29262063,0.34199563,0.28821814,0.40807658,0.27380446,0.28841776,0.29959255,0.37657085,0.3015035,0.3272105,0.33997488,0.44309083,0.62047446,0.33983645,0.47766027
124,0.33853614,0.36956725,0.23554711,0.5161266,0.3189102,1.3013947,0.38826725,1.2561716,0.2807875,0.3490006,0.21992494,0.38730398,0.5542128,0.3915646,0.31682083,0.37037927,0.46174642,0.29881206,0.3307738,0.299922,0.38654187,0.27407366,0.29175064,0.29868156,0.37282103,0.29292342,0.30460796,0.33198112,0.42225054,0.6351511,0.35444987,0.4591537
125,0.30495834,0.37939662,0.23580962,0.50659174,0.3102628,1.5570116,0.39437684,1.4024822,0.24759942,0.35584524,0.20865001,0.3891987,0.40160045,0.354663,0.27793702,0.36221203,0.42085475,0.28583148,0.3091984,0.29354018,0.35621017,0.2868667,0.8053254,0.28614378,0.35636824,0.28635737,0.29838675,0.3835025,0.41315997,0.60974807,0.32873067,0.47458857
126,0.2690722,0.42038745,0.21905524,0.4929224,0.3071693,1.3552587,0.35877427,1.3407129,0.23740901,0.35780728,0.1966757,0.4734891,0.3500201,0.34701517,0.27224356,0.34425667,0.40032825,0.29640132,0.2946734,0.30194637,0.32700214,0.2924432,0.60661227,0.2755441,0.7147435,0.27782875,0.29222697,0.3502816,0.39155406,0.5718783,0.3204443,0.47025737
127,0.25915527,0.38403845,0.21209623,0.5301468,0.31492764,1.2704464,0.35969687,1.3796185,0.22292614,0.3597508,0.18978283,0.40089336,0.30672598,0.356903,0.23701185,0.41744435,0.37952915,0.33725157,0.3013135,0.301224,0.3176036,0.28352487,0.52076447,0.2824037,0.572223,0.28539792,0.27711922,0.35804453,0.38619387,0.56044,0.3198975,0.4703332
128,0.244363,0.37440786,0.2145151,0.50601006,0.30203444,1.4637086,0.37120974,1.5118873,0.20803013,0.382566,0.17543964,0.44592065,0.27147987,0.36823076,0.23450235,0.38200653,0.3603894,0.29320452,0.27204195,0.29238036,0.30799896,0.27517045,0.47016594,0.27672786,0.5020612,0.28224507,0.2822876,0.3502071,0.38124847,0.72330815,0.31133446,0.49811193
129,0.21885806,0.38290903,0.20564424,0.5372414,0.29364964,1.2552224,0.36138257,1.4819615,0.20807645,0.3434864,0.15796493,0.40478697,0.26362008,0.3686624,0.21126647,0.38979927,0.34015086,0.28628626,0.2702867,0.31256402,0.29298335,0.2775995,0.42408594,0.27304596,0.45618737,0.29151812,0.69724566,0.34186283,0.36755925,0.6170966,0.30860403,0.47156966
130,0.2324678,0.39150384,0.205994,0.52853584,0.28386962,1.5578203,0.3522487,1.2973408,0.19310167,0.35274568,0.16345407,0.39683607,0.24186826,0.39127055,0.20041189,0.36900145,0.30771917,0.2963891,0.26214567,0.3065891,0.27579388,0.32647437,0.41325074,0.28560725,0.4235182,0.27064514,0.5641482,0.3418096,0.66950893,0.6415082,0.29433528,0.4769104
131,0.21319087,0.39861038,0.20161356,0.51070875,0.435178,1.3520541,0.35115972,1.4659493,0.1886889,0.3721143,0.51928365,0.38710642,0.2180534,0.36827117,0.20877549,0.3702424,0.32233018,0.2927079,0.25954053,0.30779573,0.78150165,0.2875957,0.37033445,0.2823067,0.39692134,0.27839133,0.5044068,0.33787194,0.54273146,0.6323328,0.3026019,0.48076797
132,0.19759695,0.3912711,0.20121713,0.525726,0.3704701,1.2537336,0.33089828,1.3736187,0.18507908,0.358356,0.39243713,0.34354126,0.22311516,0.3662621,0.19312039,0.38803375,0.7056218,0.2858293,0.23969199,0.30097264,0.53449214,0.26491168,0.35419014,0.28594983,0.3696362,0.29666144,0.45906517,0.31747788,0.46595886,0.63516617,0.7712603,0.4254964
133,0.18803278,0.40520218,0.19160639,0.513077,0.3623446,1.683581,0.3328627,1.6549252,0.50992495,0.32929015,0.30493516,0.38842204,0.20850407,0.3724989,0.18624705,0.36625978,0.5214948,0.26474163,0.23208636,0.30450428,0.47836208,0.2685614,0.34726107,0.2933727,0.35577235,0.28811228,0.4320961,0.3796939,0.4493861,0.68125254,0.59036815,0.4314317
134,0.18575604,0.3900288,0.18868324,0.5328266,0.35023642,1.4520819,0.32774404,1.6449925,0.36329666,0.3340588,0.27888912,0.36916825,0.20019293,0.37055466,0.17323035,0.38186932,0.45929906,0.27755642,0.7044822,0.2870974,0.44388077,0.26873603,0.33102983,0.2798223,0.3452018,0.29180655,0.39703214,0.35716772,0.42752552,0.59380203,0.5224251,0.46155128
