,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
59,0.50240946,0.45908895,0.5033222,0.8168652,0.42762515,0.4408917,1.1521564,0.76404154,0.23472159,0.49509943,1.4239149,0.85440034,0.33333984,0.49265143,0.4505365,0.8737324,1.24584,0.36257377,0.8722869,0.6866729,3.4362333,0.38455713,1.8014764,0.6951685,0.8455987,0.48095825,0.9243316,0.6851603,0.8502566,0.59029067,0.69149774,0.7832894,1.142467,0.16553538,0.68203753,0.7391952,1.0334237,0.17031384,0.74804854,0.70279527,1.0812465,0.16418318,1.4295285,0.54677933,1.3307965,0.15394421,0.61936086,0.7476627,0.46288854,0.22407873,0.76497835,0.71306455,0.31901836,0.22443523,0.64823395,0.76311344,0.649714,0.23232661,0.5911918,0.77396655,0.6472676,0.33734956,1.113416,0.71008873
60,0.4226886,0.442405,0.49377143,0.8514345,0.40275168,0.42377752,0.96838146,0.77532864,0.22274405,0.50165606,1.0394497,0.846525,0.29932994,0.49175856,1.4343727,0.82798123,1.1609696,0.34983504,0.822903,0.7011413,2.7083576,0.36801368,1.5464805,0.5802937,2.0620067,0.38334367,0.84372467,0.6941807,0.8379991,0.543737,0.6799359,0.76848006,1.0918442,0.16602845,1.9489743,0.5752145,0.97462523,0.17210893,0.75957406,0.7191505,1.0243553,0.15820502,1.202381,0.55641806,1.1549202,0.15289734,0.6153383,0.74921954,0.4523522,0.19586046,0.7386717,0.6949436,0.30295724,0.19859909,1.6522527,0.59014875,0.54642993,0.2821234,1.6510845,0.6164443,0.53912175,0.28502342,1.012596,0.70955867
61,0.4091741,0.42926857,0.45678473,0.8142113,0.3836246,0.4280478,0.8712076,0.8001909,0.21499006,0.5061166,0.9365385,0.82202363,0.2736157,0.51305383,1.0843518,0.80493855,1.2017994,0.35598356,0.7843965,0.7154906,2.4264905,0.3629355,1.2917293,0.56644356,1.5092163,0.37283477,0.76672786,0.69378656,0.7613105,0.523903,1.7761967,0.68777287,1.0130731,0.16530165,1.4513874,0.56173366,0.9250962,0.17424834,0.6626947,0.7403409,0.98530895,0.15598732,1.0793334,0.5465896,1.0383884,0.15194342,1.595241,0.65671027,0.43845075,0.20778102,0.7646498,0.71168953,0.37613705,0.132272,1.2079511,0.71614546,0.4932139,0.3220337,1.2336135,0.6640748,0.49120012,0.28253207,0.9920533,0.67474765
62,0.37208596,0.43826196,0.4735977,0.82055527,0.36071515,0.43029812,0.6964664,0.8988778,0.2094174,0.47996414,0.7345794,0.9520334,0.26792148,0.48980024,0.87113893,0.87809896,1.0956165,0.3509701,0.66967475,0.7234946,2.140801,0.35705432,1.1124556,0.6117792,1.2628962,0.3739095,0.73475814,0.72135925,0.72525465,0.53830343,1.2090919,0.73573804,0.98068374,0.16393007,1.291185,0.59441197,0.8878877,0.17482501,0.65008616,0.7644058,0.93826866,0.17110744,0.9204133,0.5835866,0.9947214,0.1504322,1.2956758,0.58396673,0.42493558,0.2236846,0.6620407,0.7018274,0.32508004,0.11817656,1.057025,0.6194932,0.465146,0.29785857,1.067532,0.61960214,0.45677304,0.24667631,0.89349055,0.7337702
63,0.34858373,0.44694158,1.7344277,0.8142687,0.35010108,0.45404792,0.74305177,0.803001,0.19797477,0.49458832,0.7126664,0.85868615,0.2325257,0.50494766,0.8026674,0.78509843,1.0447141,0.3943608,0.7472756,0.7335576,1.918186,0.3803685,1.0052121,0.6123071,1.1736829,0.39555743,0.7583155,0.6889147,0.67667073,0.55322796,1.0788515,0.6897629,0.9318982,0.1754998,1.1367958,0.5791145,0.8652225,0.17583945,0.6350368,0.7114045,0.9212084,0.15981124,0.93523175,0.5543154,0.93383074,0.15160674,1.0725034,0.64309585,0.70658433,0.13440429,2.020196,0.5611319,0.294823,0.11700447,1.071878,0.6861628,0.43036348,0.32741153,1.0058317,0.6056429,0.42340532,0.2565012,0.802169,0.7124593
64,0.3283296,0.4341396,1.5145295,0.7209885,0.33007288,0.4413117,0.6190202,0.8427067,0.4046374,0.4923487,0.62075156,0.8806661,0.22735898,0.49177077,0.6813851,0.8050263,1.0996598,0.3612605,0.68951553,0.71228373,1.7520704,0.3638598,0.9473315,0.6233286,1.0976784,0.37481764,0.66204685,0.7044988,0.6523463,0.55533886,1.0007467,0.71287936,0.88497484,0.16505978,1.0639522,0.57711244,0.82377934,0.17332092,0.5751752,0.76198745,0.8763497,0.16327867,0.83924395,0.6060027,0.88171667,0.15211156,0.9690784,0.5856691,0.5923893,0.12659125,1.48266,0.6256945,0.27778596,0.1163365,0.90091574,0.5998904,0.41024575,0.30109575,0.86224717,0.66337675,0.398853,0.23441988,0.8006068,0.72148705
65,0.31607658,0.44287363,1.0270776,0.74417543,0.3224766,0.45735875,0.61793995,0.8148986,0.3162034,0.4727112,0.59175366,0.989647,0.2317585,0.51122445,0.64423305,0.7934499,1.0164931,0.36670992,0.60034424,0.7374859,1.6880293,0.36880285,0.9239425,0.60047334,1.0050831,0.3955264,0.6416758,0.7152885,0.649158,0.5926516,0.8845434,0.6932203,0.86800104,0.16800478,0.9670712,0.6076104,0.7942561,0.17914654,0.6006457,0.7337033,0.85903144,0.16138485,0.8638427,0.5750992,0.83363575,0.15697114,0.9007437,0.62317294,0.53328145,0.1368563,1.2495047,0.57757574,0.26046333,0.112997554,0.8195378,0.90774155,0.3894336,0.30924824,0.8650237,0.6433607,0.37752455,0.26398948,0.7328425,0.72726566
66,0.30177805,0.46833953,0.8882548,0.7362961,0.30491936,0.46029806,0.5641355,0.8445887,0.281197,0.4701677,0.5105385,0.932001,0.21452369,0.49298078,0.5551438,0.84511673,0.8990596,0.37363428,1.8152486,0.7530554,1.6384976,0.37163913,0.87230945,0.6047377,0.88798755,0.3740306,1.5526066,0.60370934,0.5752456,0.57275456,0.87282,0.72234267,0.82175964,0.17103805,0.8660706,0.61815166,0.7732129,0.1751581,1.6808897,0.65275365,0.8244815,0.16671099,0.75155216,0.58820415,0.811584,0.15514357,0.84716356,0.58727354,0.4943702,0.13046175,1.0762703,0.6095321,0.24768242,0.11119945,0.76704705,0.7146845,0.3758745,0.29881722,0.7814249,0.6534361,0.35645622,0.2567433,0.72613734,0.7173398
67,0.29109725,0.44596907,0.8179739,0.74179065,0.2930939,0.46928626,0.5304306,0.8454677,0.27041468,0.4574257,0.55103743,0.89816207,0.20175093,0.4983104,0.5696714,0.7911145,1.932359,0.25342605,1.2423615,0.70422447,1.4992727,0.38391083,0.7905944,0.6276099,0.8786688,0.37629518,1.2307498,0.5985776,2.2360892,0.40465525,0.82113105,0.6819147,0.7833678,0.1682471,0.8492358,0.59018606,0.7458649,0.19003426,1.3025707,0.6229631,0.78621006,0.16574545,0.744446,0.60265696,0.7669747,0.15274262,0.7983801,0.5872238,0.46408927,0.13111722,1.058704,0.5556967,0.23885156,0.12706187,0.7606707,0.71697885,0.35921425,0.26827103,0.7387639,0.6155153,0.34952793,0.24342765,0.6803886,0.7002705
68,0.27308083,0.47223943,0.77527094,0.7535489,0.28360176,0.48263898,0.5337071,0.8255987,0.23423164,0.49759975,0.4755708,0.9233921,0.19064343,0.5183059,0.5074522,0.86432034,1.5495417,0.24822906,1.1040927,0.5958945,1.4050393,0.37039772,0.80742073,0.6139649,0.8042284,0.3864074,1.0686225,0.6253059,1.5633976,0.41934273,0.79341555,0.6887507,0.7735964,0.17496796,0.7895297,0.60822463,0.7106729,0.17607866,1.1406146,0.5851791,0.79366225,0.16729966,0.6890327,0.6007579,0.7302767,0.15396272,0.79394156,0.6262272,0.432423,0.14516,0.96182483,0.64388454,0.22464283,0.12572052,0.722736,0.7332216,0.34008083,0.29414174,0.6957001,0.6502393,0.3321721,0.2821705,0.6640074,0.73141015
69,0.26575905,0.4604258,0.73671174,0.7959892,0.27855036,0.46812862,0.50753266,0.907723,0.225619,0.4707327,0.48200974,0.926679,0.17847969,0.5273236,0.53354365,0.7682938,1.3241652,0.24252707,0.98647755,0.60128117,1.3571535,0.36549935,0.7274404,0.6191044,0.81295544,0.38726372,1.0150472,0.68251,1.3879563,0.42837816,0.69384784,0.678948,0.74285126,0.1720188,0.7284395,0.61282057,0.6988433,0.18086964,1.0489433,0.6340445,0.6907809,0.11651795,0.6725624,0.6025481,0.7066846,0.17992754,0.6932794,0.62739336,0.41146624,0.14470126,0.8821055,0.5628474,0.21923643,0.11509568,0.6428385,0.7428921,0.3321771,0.30367434,0.6495348,0.6474723,0.3160619,0.22932655,1.5825686,0.6210177
70,0.25489166,0.46376196,0.718377,0.8993116,0.27826923,0.46950907,1.6422521,0.7657358,0.21600886,0.4681103,0.4580969,0.9209383,0.17946611,0.5410109,0.47889617,0.8381117,1.2072116,0.2427621,0.8728018,0.7513132,1.3014024,0.37651128,0.6977049,0.67926306,0.76017284,0.396894,0.9069792,0.61966217,1.3018572,0.40688065,0.67789596,0.7058583,0.75601757,0.17085151,0.7057285,0.61407626,0.86649,0.1258599,0.9120857,0.67828417,0.60709,0.11455413,0.62606716,0.6168031,0.6845093,0.16369167,0.673993,0.59649926,0.3846539,0.13268772,0.86883897,0.5704646,0.20867711,0.12233604,0.6475338,0.6797781,0.34748152,0.19310813,0.65117544,0.6913795,0.30637974,0.32295635,1.193333,0.6563391
71,0.25313276,0.4829754,0.67262715,0.83607167,0.49220735,0.4317568,1.3072498,0.70352006,0.2056677,0.49270833,0.42099094,0.9006507,0.16864818,0.5439248,0.47595942,0.8406341,1.1130143,0.24184835,0.83528906,0.79258496,1.202289,0.37987348,0.6722675,0.6301672,0.71020323,0.41082495,0.8368736,0.6131853,1.0967163,0.414012,0.67937726,0.76251394,0.692105,0.18117838,0.69447386,0.59382945,0.7659502,0.12084367,0.9081886,0.6070616,0.5635299,0.1132472,0.5931969,0.64631575,0.64498305,0.15758789,0.6725182,0.6055005,0.37588358,0.1447933,0.7864161,0.61276054,0.20276088,0.13541624,1.9606849,0.53863806,0.28876776,0.22249779,0.61208445,0.6295367,0.29624313,0.26798245,1.115177,0.6198934
72,0.5234373,0.41946518,0.62162876,0.7931955,0.42151603,0.43299198,1.0900528,0.71162844,0.20073839,0.5030937,1.5124823,0.8058958,0.16239105,0.54378253,0.44834834,0.82708853,1.0691115,0.24483006,0.76738816,0.6634268,1.1617609,0.38151965,1.8381507,0.50472796,1.7481778,0.28567564,0.82918185,0.6197965,1.0477086,0.44882822,0.6499065,0.6891085,0.69322133,0.17490894,1.825413,0.5224036,0.6830398,0.12071741,0.80092484,0.6543545,0.5341497,0.11271228,1.5704299,0.4680204,0.6342278,0.15657306,0.64708686,0.60548973,0.35271192,0.14863148,0.78203195,0.601206,0.19507414,0.125531,1.5700473,0.5054875,0.26172996,0.22713001,0.58893013,0.63973635,0.28521267,0.24739124,0.9757361,0.6635884
73,0.4087596,0.4093602,0.5713528,0.77792615,0.3748979,0.43911383,0.91052586,0.71376634,0.18923725,0.50200623,1.0931429,0.84145415,0.4209472,0.47900593,0.45833033,0.80863225,0.94636947,0.24645898,0.7587059,0.65279025,2.2356772,0.2424331,1.3268362,0.50349516,1.3821526,0.27200317,0.78634375,0.67497736,0.97005445,0.43471596,0.6775105,0.70199853,0.83805263,0.12084325,1.4300623,0.5509019,0.6427592,0.12058828,0.76884884,0.6299595,0.5044297,0.11133377,1.1989727,0.47073627,0.7652294,0.10920969,1.5361106,0.5430597,0.3429163,0.14700286,0.71367085,0.59221387,0.18639632,0.13239464,1.4053419,0.53808117,0.23937303,0.22169903,0.55501175,0.63574076,0.27197987,0.24560988,0.93660086,0.6418156
74,0.37264216,0.40806454,0.5359096,0.78448784,0.35717693,0.4212847,0.807864,0.7296781,0.18178873,0.50331366,0.93033314,0.77245134,0.33626613,0.47407123,0.39855948,0.79361534,0.9174665,0.25301182,0.70495397,0.6262612,1.7108709,0.23243457,1.1680967,0.48741823,1.0872712,0.2776195,0.7135244,0.6822427,0.9527583,0.43372563,0.58567244,0.75992185,0.7303039,0.11868587,1.2945285,0.5603965,0.6021433,0.121951014,0.75180054,0.6446214,0.48404545,0.11327792,1.1329536,0.4572756,0.6417046,0.105907165,1.2413659,0.55332726,0.32487002,0.14206086,0.67326146,0.6371343,0.1822857,0.13345824,1.2501959,0.5058845,0.23118158,0.19047713,1.7468812,0.5618449,0.2623471,0.26192614,0.8887213,0.64298385
75,0.33718455,0.42521012,1.4012393,0.7301025,0.33766156,0.42663372,0.7436549,0.743308,0.17312378,0.49547938,0.76639396,0.7318433,0.2936908,0.4664471,0.40775603,0.8435956,0.9125096,0.25113642,0.69533324,0.6203986,1.4589182,0.22973548,0.9597531,0.5069456,0.9871655,0.28482136,0.6818897,0.66895384,0.8471543,0.43855062,0.5820396,0.71714824,0.6742865,0.11796581,1.1477307,0.5286476,0.5793308,0.12363339,0.66978115,0.6513065,0.46123937,0.11330401,0.95559555,0.48816326,0.5874428,0.10530098,1.0750809,0.5665448,0.36789727,0.11884505,0.633082,0.7067989,0.17570563,0.13984758,1.151764,0.5235936,0.21628006,0.2146169,1.3861457,0.67970586,0.25556463,0.2660507,0.8130841,0.6730752
76,0.32743245,0.42137828,1.0356183,0.7473796,0.30773625,0.43542948,0.7170394,0.72307736,0.16756108,0.51351446,0.7648497,0.78401685,0.27200475,0.4718788,0.37883732,0.82154256,0.791147,0.2516456,0.6616097,0.6641038,1.3083857,0.24132675,0.92917717,0.5137665,0.84662306,0.27782688,0.66788346,0.66436785,0.8167948,0.44906452,0.54028165,0.7186232,0.63410026,0.11525083,1.0254408,0.5304939,0.54556596,0.1204748,0.6953119,0.70069504,0.4452869,0.111010216,0.9056301,0.507221,0.54550993,0.10698364,0.99190843,0.544802,0.31491438,0.102034226,0.6839834,0.61047226,0.16918069,0.13225709,1.0111597,0.52588874,0.20935972,0.20660019,1.2012447,0.52735406,0.24993864,0.2849116,0.78792125,0.64504904
77,0.31019077,0.42461804,0.8324656,0.71316296,0.29155433,0.44571018,0.6501449,0.73880994,0.1580871,0.54729533,0.62793964,0.821953,0.24911158,0.4794332,0.38840312,0.8194434,0.8086341,0.25337982,0.6539443,0.6890843,1.3067213,0.23104765,0.8126232,0.53060484,0.86213607,0.2852051,0.6209082,0.6999594,0.75733846,0.45088637,0.59277123,0.7066111,0.6020263,0.12136767,0.973251,0.5312569,0.529864,0.122026145,0.6326029,0.6633673,0.42418242,0.11219894,0.799755,0.53101015,0.5120193,0.10665729,0.8540192,0.55088204,0.2840821,0.107265435,0.6108802,0.7085748,0.21724841,0.091237284,0.9241108,0.5519605,0.2008865,0.20106554,1.0834212,0.5384524,0.23787722,0.26389554,0.7540832,0.6370939
78,0.29008836,0.4309357,0.73281014,0.6861375,0.2967085,0.43237314,0.5789224,0.7359194,0.48351052,0.46739578,0.58577263,0.8013543,0.23142268,0.4937615,0.35382926,0.83558565,0.7664829,0.25654042,0.5789594,0.6938819,1.098141,0.24167836,0.7871088,0.5266648,0.71417534,0.28539082,1.7671678,0.55377454,2.0336554,0.3102915,0.5448116,0.78662276,0.5753396,0.117568865,0.8672984,0.58297515,0.51357085,0.12160948,0.60205424,0.71133673,0.40891433,0.11382321,0.80700964,0.49610096,0.48099402,0.11149656,0.88039786,0.5007152,0.2664311,0.0972284,1.6718892,0.47892147,0.18789385,0.09529979,0.90298665,0.51325405,0.19196561,0.22871855,0.95276344,0.5535153,0.23227979,0.27828988,0.6816964,0.64135015
79,0.27944267,0.42902142,0.6868634,0.6807425,0.26952708,0.42890972,0.59255904,0.7520537,0.38355199,0.45052138,0.5372976,0.84781724,0.2190749,0.4937847,0.3939622,0.82648116,0.7146184,0.26093206,1.4542819,0.57591647,1.0621835,0.23998414,0.7481952,0.5113343,0.72403,0.28247523,1.2811213,0.5518951,1.5472038,0.31272784,0.5267339,0.7249289,0.55172247,0.119931184,0.86151946,0.50412625,0.48820156,0.12214703,1.8654854,0.56725967,0.39292303,0.11639087,0.7744898,0.52796793,0.45534107,0.10507815,0.8059017,0.5570839,0.25193968,0.10604486,1.2351313,0.47471333,0.17381601,0.089842625,0.84627724,0.526769,0.1844891,0.24332367,0.93788284,0.5932771,0.22421482,0.29956117,0.7455381,0.6596247
80,0.26685658,0.46577427,0.6105805,0.72501403,0.26316243,0.47068715,0.5556176,0.7385701,0.34671965,0.4357137,0.526919,0.8385828,0.20746914,0.5127213,1.2854252,0.7236228,0.8054279,0.2566493,1.0737748,0.56600475,1.024608,0.23661105,0.68140465,0.52962756,0.706334,0.29241318,1.1070292,0.51171917,1.3091489,0.31267077,1.8365988,0.5782457,0.5265736,0.118724406,0.8132182,0.5596664,0.4704272,0.12589309,1.3749938,0.51457167,0.38449508,0.11260211,0.6995008,0.54190534,0.4330788,0.10744691,0.7508891,0.5874398,0.237912,0.1045584,1.0129546,0.49634323,0.16170812,0.09941704,0.8239447,0.55059016,0.17828223,0.258441,0.85348123,0.55406326,0.33553696,0.1518607,0.640294,0.6373279
81,0.25408182,0.43560848,0.5913469,0.7119802,0.2541911,0.4752197,0.5106397,0.74471664,0.31169954,0.4512465,0.5064104,0.81048477,0.20069486,0.50791514,0.9752867,0.6984738,0.6687695,0.25865087,0.9763193,0.52513057,0.9433923,0.24056742,0.6845867,0.5150698,0.6474512,0.28673506,0.9628319,0.5427232,1.2100242,0.2930785,1.3647848,0.58374166,0.50197345,0.120847456,0.75114053,0.59365237,0.47675478,0.12647088,1.0448865,0.53384095,0.36802334,0.11494177,0.6924115,0.51534563,0.4129636,0.10776373,0.74501777,0.52645475,0.22473268,0.11043883,0.912439,0.5264436,0.15376322,0.1023259,0.74772096,0.57908165,0.1717605,0.23337562,0.79288083,0.57466716,0.2792518,0.14483343,0.6299158,0.67635196
82,0.2553737,0.4419459,0.5426909,0.7234233,0.24443668,0.4497523,1.3494002,0.67463106,0.3007206,0.44741797,0.47349066,0.8402647,0.1884659,0.53473574,0.7577325,0.7146534,0.98563707,0.19704461,0.830593,0.5513187,0.90248907,0.25195572,0.63528943,0.54093075,0.69280934,0.28419548,0.89367354,0.554239,1.0819278,0.30687976,1.191674,0.60376024,0.48471835,0.12039777,0.70894957,0.58034754,0.4382541,0.122884244,0.9864104,0.53421676,0.3566576,0.11515294,0.637423,0.49423936,0.39387473,0.11381425,0.7052525,0.5729713,0.21551907,0.10662858,0.8832795,0.50383854,0.14548998,0.10013935,0.76560825,0.54264665,0.16662177,0.26225615,0.75375426,0.6090094,0.25053242,0.13974981,1.562453,0.5225762
83,0.23903412,0.44484267,0.52865297,0.72893304,0.24305783,0.44871092,1.0224835,0.6580295,0.2732823,0.4442793,0.46461222,0.8660847,0.1795637,0.5284461,0.63909894,0.74987614,0.8043932,0.19611952,0.85020113,0.549514,0.8657487,0.24949786,0.60516673,0.512794,0.6219039,0.28075373,0.81995267,0.5798008,0.96818674,0.30381233,0.99291945,0.58278155,0.47352973,0.11993943,0.73496556,0.54165685,0.43422264,0.12525406,0.8403016,0.5462266,0.34513155,0.11382378,0.6673274,0.503237,0.37560132,0.10812258,0.6982008,0.55087805,0.20923607,0.117656045,0.73029965,0.48233035,0.14040464,0.09521551,1.6833403,0.4582119,0.16162227,0.23536564,0.75672,0.57257766,0.23212203,0.13890815,1.0978446,0.53412765
84,0.22998032,0.4399227,0.47564852,0.728799,0.22917078,0.4547955,0.9149893,0.65181035,0.26405293,0.4627454,0.4242989,0.8421264,0.17058466,0.53700376,0.5750663,0.7948737,0.7584399,0.2001913,0.73668706,0.55551577,0.8573372,0.24367304,0.6299819,0.5188992,0.96542996,0.23716652,0.75958073,0.573863,0.86616045,0.31391656,0.97715896,0.6158474,0.45027775,0.12124897,0.64316773,0.5759625,0.41348836,0.12552284,0.8399727,0.5548432,0.33028486,0.11547407,0.59908456,0.57874465,0.36246553,0.114917144,0.62410295,0.60727483,0.19839983,0.11292968,0.71638626,0.5056097,0.13362242,0.11263914,1.4545621,0.44078988,0.1563287,0.21389857,0.69395465,0.61625576,0.21638435,0.13765125,0.9713951,0.55926
85,0.42487648,0.40503657,0.4931355,0.78438723,0.50256157,0.4193634,0.7256364,0.6922005,0.2464785,0.4618496,0.41924956,0.85190356,0.1600717,0.52083737,0.5114771,0.7530006,0.6970301,0.1949427,0.69806075,0.53933054,0.7876587,0.24653621,1.4898362,0.49985787,0.75095,0.23510474,0.6776991,0.5790194,0.8688001,0.30408007,0.8182594,0.57849467,0.43062484,0.119645685,0.6640077,0.5642427,0.40701362,0.12437037,0.749005,0.57757443,0.32042667,0.11787773,1.4414636,0.38084257,0.34649792,0.12041161,0.6227614,0.593585,0.19335274,0.10946873,0.6881337,0.52684784,0.12892824,0.09654393,1.1970466,0.4386766,0.20764248,0.16818073,0.6611451,0.6655904,0.20611963,0.14294028,0.87942153,0.559635
86,0.34714392,0.41621342,0.44626233,0.7283444,0.41430163,0.3989602,0.69736433,0.71887636,0.23436454,0.4722517,1.3901464,0.72479934,0.4434145,0.4749289,0.47747028,0.7510065,0.6663963,0.18896909,0.6482103,0.5984171,1.1746465,0.17394678,1.2124453,0.4275434,0.67506826,0.22434162,0.67377263,0.5715643,0.8069268,0.31359962,0.7784176,0.57145596,0.42616734,0.119248,0.6138425,0.5668341,0.39018378,0.12979026,0.7282153,0.5502406,0.3109624,0.11681984,1.09186,0.41653144,0.3310543,0.10957537,0.62155867,0.5568373,0.18642832,0.12161225,0.63978094,0.52105534,0.12391739,0.097753234,1.0653372,0.43395385,0.17953585,0.15785939,0.6563928,0.67442024,0.19512303,0.15112069,0.79067093,0.5523411
87,0.31834534,0.41214648,0.47531748,0.72906864,0.37270617,0.40085268,0.65883714,0.6820687,0.22598432,0.48105022,1.0118526,0.7061846,0.34775087,0.504356,0.44795433,0.78580004,0.62154853,0.19397596,0.61852145,0.5519028,0.96823215,0.16838333,0.98504674,0.43083745,0.6234197,0.22103886,0.651434,0.58112353,0.7556976,0.31112683,0.7102282,0.5851709,0.44105205,0.094845474,0.63132733,0.5585444,0.43597454,0.09683444,0.65873796,0.57593507,0.335437,0.09397457,1.0223241,0.3932762,0.31987587,0.11286794,0.55763674,0.5861188,0.1791405,0.11546543,0.61901826,0.5339955,0.12110015,0.095508635,0.9638194,0.4256154,0.16209838,0.15023877,1.7117141,0.48742637,0.18592848,0.13339545,0.7335646,0.57331556
88,0.2977844,0.41564175,0.4450507,0.74094117,0.3657207,0.40547317,0.589406,0.6943495,0.22345328,0.47400087,0.84866166,0.7409857,0.30625096,0.4932739,0.44731373,0.77107674,0.597082,0.19249482,0.59225726,0.5562096,0.8779499,0.17037074,0.9121891,0.426283,0.5708186,0.21968694,0.57299864,0.59735894,0.73988044,0.31919494,0.69939584,0.60645825,0.3786208,0.09101635,0.57423586,0.5678343,0.37508878,0.094005056,0.67107594,0.59166384,0.29053998,0.0914622,0.91628706,0.38867053,0.31054482,0.11008895,0.52567047,0.60484993,0.17622298,0.111560516,0.6415563,0.5461189,0.11572071,0.09518188,0.8994606,0.4348852,0.15385015,0.1608591,1.2927898,0.48025602,0.17691095,0.14902006,0.65798134,0.56107515
89,0.27149445,0.41774854,0.42670062,0.7593049,0.33440816,0.402889,0.57026654,0.70876276,0.20894663,0.4927505,0.73033124,0.7055312,0.28830603,0.4850371,0.3870074,0.7870802,0.5679942,0.19443277,0.54951984,0.55865926,0.8209355,0.16579954,0.83330613,0.42822957,0.5264114,0.22907202,0.56691843,0.5922129,0.73106045,0.31097555,0.604128,0.58485603,0.34711325,0.09186345,0.55984217,0.5472897,0.3421999,0.094272174,0.6086292,0.5752679,0.26593572,0.09093674,0.8449602,0.38549483,0.3017311,0.109632626,1.6087068,0.52012414,0.22629553,0.088709,0.56062216,0.53267115,0.1129444,0.1102897,0.8080137,0.46802673,0.14644583,0.166378,1.0050005,0.4676586,0.17078453,0.13991395,0.68310344,0.5554734
90,0.26143795,0.4352189,1.6285694,0.61937714,0.3183746,0.41247216,0.50615466,0.7029271,0.19636528,0.54294866,0.6183659,0.7510419,0.26882958,0.4904401,0.39065248,0.7861891,0.5418519,0.19833282,0.5305977,0.57185,0.73859143,0.16598414,0.7672294,0.4534189,0.51506835,0.22625206,0.5399474,0.59546643,0.68815833,0.3189796,0.5735146,0.6211206,0.32261395,0.09131445,1.4979931,0.5966904,0.32273024,0.09572074,0.6012022,0.56675655,0.24640279,0.09131278,0.7255277,0.39799178,0.26522422,0.092890546,1.188121,0.52868515,0.19279525,0.0867802,1.7616247,0.4270965,0.16491152,0.09072582,0.77242124,0.46792322,0.13827641,0.17187667,0.8993075,0.4737518,0.16384546,0.1363718,0.6302467,0.57526064
