,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
30,1.09565412998199,1.41700124740601,2.94162964820862,0.884945690631866,2.21365356445312,0.940969586372376,2.23390531539917,0.723869502544403,1.70246958732605,0.799781799316406,2.48718643188477,1.41308903694153,1.16798889636993,0.910306751728058,1.30674910545349,1.00234234333038,1.84289193153381,0.939992249011993,5.46287393569946,0.726139783859253,5.94439697265625,0.637092292308807,3.77517771720886,0.737071216106415,5.30963897705078,0.628661453723908,1.6195240020752,0.495046645402908,1.33250045776367,0.496987193822861,1.56710135936737,0.965194225311279,1.48477506637573,0.773684024810791
31,0.91207218170166,1.10510814189911,2.43186402320862,0.865273654460907,1.78569078445435,0.949467658996582,2.15800547599792,0.765997648239136,1.65965628623962,0.760035097599029,2.10125374794006,1.02937591075897,1.1285012960434,0.917569875717163,1.22075974941254,1.0047048330307,1.77434635162354,0.970851004123688,4.45499658584595,0.726731479167938,5.68051433563232,0.607219457626343,3.61900806427002,0.68990820646286,5.15836477279663,0.661566138267517,1.51448905467987,0.507797241210938,1.64908838272095,0.438488274812698,1.49488353729248,0.836986660957336,1.4424968957901,0.788958489894867
32,0.82845276594162,1.12988889217377,2.22127842903137,0.858917236328125,1.62701749801636,1.03138291835785,2.05253410339355,0.740073800086975,1.59512579441071,0.78790819644928,1.95519030094147,0.940203785896301,1.02264070510864,0.985490977764129,1.13097500801086,1.03619229793549,1.59604406356812,0.938743770122528,4.11230754852295,0.735178530216217,5.33337259292603,0.629979372024536,3.77228546142578,0.88232433795929,4.82052516937256,0.634845316410065,1.4817111492157,0.442726284265518,1.42379093170166,0.424742698669434,1.44963645935059,0.90379810333252,1.38887822628021,0.777834951877594
33,0.730566918849945,1.1441605091095,1.96879982948303,0.88862270116806,1.51997649669647,0.9671670794487,1.95213353633881,0.782183408737183,1.4792594909668,0.805276095867157,1.7586807012558,0.889350950717926,1.07782685756683,0.962360739707947,1.02457106113434,1.03151762485504,1.49969160556793,0.957211256027222,3.94546961784363,0.749740719795227,5.26864242553711,0.606996893882751,3.41473603248596,0.688760936260223,4.58606004714966,0.644598186016083,1.40774428844452,0.473856002092362,1.34000253677368,0.390416294336319,1.39918410778046,1.04689192771912,1.37109696865082,0.83596670627594
34,0.640032231807709,1.15139949321747,1.86161601543427,0.924481928348541,1.33866763114929,1.03820443153381,1.83042550086975,0.718449711799622,1.43014109134674,0.826499938964844,1.57075822353363,0.93027001619339,0.938319563865662,0.937344253063202,0.969677865505218,1.0456018447876,1.40198910236359,1.04963326454163,3.67609810829163,0.780864834785461,5.08341789245606,0.641437709331512,3.23310089111328,0.736040949821472,4.27607297897339,0.670207738876343,1.38432264328003,0.471047013998032,1.26540422439575,0.380597025156021,1.34137189388275,0.881671607494354,1.31300032138824,0.782597839832306
35,0.632280230522156,1.13472628593445,1.78983664512634,0.902411580085754,1.24861252307892,0.953198730945587,1.72825610637665,0.770784199237824,1.45157527923584,0.900561511516571,1.58239936828613,0.913649201393127,0.953668534755707,0.921185851097107,0.960766196250916,1.03639566898346,1.31873464584351,0.993294298648834,3.48290920257568,0.73734575510025,4.77042245864868,0.600296318531036,3.16241860389709,0.714556932449341,4.16519451141357,0.666157901287079,1.32433462142944,0.520065009593964,1.20244348049164,0.347708165645599,1.31542706489563,0.936836659908295,1.28129875659943,0.851900935173035
36,0.598763108253479,1.11587309837341,1.62816166877747,1.08289527893066,1.21705067157745,0.955115377902985,1.67247498035431,0.785475850105285,2.11210131645203,0.6433185338974,1.41868472099304,0.94965672492981,0.894189238548279,0.963614284992218,0.856805205345154,1.07543981075287,1.19082236289978,1.05739855766296,3.27685022354126,0.715987145900726,4.69699573516846,0.641484022140503,4.95668172836304,0.422887951135635,3.9922182559967,0.674239993095398,1.31139814853668,0.455277442932129,1.14958834648132,0.369392931461334,1.27162206172943,1.04993164539337,1.24462461471558,0.80754029750824
37,0.516866207122803,1.31325030326843,1.56698703765869,0.916510343551636,1.13776016235352,0.958373069763184,1.62153422832489,0.797255218029022,1.76823091506958,0.598117649555206,1.36804783344269,1.02873480319977,2.22756576538086,0.869737029075623,0.784066379070282,1.05412018299103,1.118781208992,1.03873574733734,3.131511926651,0.751931071281433,4.42264556884766,0.649514198303223,4.26714277267456,0.399322509765625,3.94209241867065,0.656304180622101,1.26079523563385,0.493113249540329,1.11204075813293,0.405917942523956,1.54295313358307,0.810971856117249,1.61514174938202,0.57687520980835
38,0.499441504478455,1.17008781433105,1.51651704311371,0.917751789093018,1.11784100532532,0.951713740825653,1.49528765678406,0.793733060359955,1.51340448856354,0.608681499958038,1.29071593284607,0.910777390003204,1.73780071735382,0.976214647293091,0.796152055263519,1.18074750900269,1.06478548049927,1.01057517528534,2.94056344032288,0.746677458286285,4.35572195053101,0.613569259643555,4.00231552124023,0.408981382846832,3.64227223396301,0.643901169300079,1.23280680179596,0.514845669269562,1.04645943641663,0.367465138435364,1.32029604911804,0.7448610663414,1.36804473400116,0.528774440288544
39,0.465703666210175,1.21876955032349,1.43959939479828,0.91831761598587,1.00790417194366,1.04305052757263,1.48703634738922,0.78954267501831,1.33611631393433,0.63366824388504,1.20995581150055,0.986146986484528,1.64517736434937,0.966928541660309,0.735420525074005,1.06229054927826,1.02602183818817,1.00644302368164,2.78180265426636,0.774850189685822,4.01013135910034,0.651328384876251,3.89736485481262,0.400472074747086,3.48218369483948,0.68007504940033,1.58523809909821,0.399234682321548,1.01579689979553,0.373155534267426,1.23285818099976,0.714934349060059,1.27749252319336,0.538177609443665
40,0.42981407046318,1.16398525238037,1.32928001880646,0.974327147006988,0.986648499965668,1.04256749153137,1.41970610618591,0.782828330993652,1.2557532787323,0.616661667823792,1.12992060184479,0.931754469871521,1.60520660877228,0.838404059410095,0.686488151550293,1.2351541519165,2.43877935409546,0.949439108371735,2.71571469306946,0.74700802564621,3.92217874526978,0.649655163288116,3.64149117469788,0.408931642770767,3.38808965682983,0.687806844711304,1.36956787109375,0.342395037412643,0.996411561965942,0.371816396713257,1.14435791969299,0.756710886955261,1.1981372833252,0.499361604452133
