,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
50,0.7779575,0.4577016,0.3654501,0.5049411,0.58197844,0.44256955,0.46902904,0.46841282,0.6732202,0.6471205,0.4941727,0.5681062,0.58693814,0.79298306,0.51932937,0.59162897,0.9676205,0.43660983,0.48812854,0.46186453,0.9882572,0.4963732,0.43437585,0.48963264,0.6871519,0.44527408,0.47554263,0.45623216,0.44711477,0.47478288,0.5557924,0.515847,1.2408965,0.34020665,0.6750967,0.3536061,1.1309569,0.33770126,0.65090674,0.35639462,0.91965306,0.33465406,0.7191698,0.34097746,1.3646512,0.3815826,0.6741848,0.34325275,1.0538517,0.4129247,1.0368378,0.3693245,0.7556237,0.59597194,0.8229102,0.42764258,0.87789565,1.0442708,0.83678883,0.84977484,1.1279316,0.6987929,1.0611899,0.6563553
51,0.70428014,0.44229418,0.36589852,0.50968856,0.5684786,0.46385565,0.43734583,0.46746802,0.6698801,0.7104479,0.4471138,0.5894118,0.5447923,0.68653107,0.5132976,0.5700384,0.7819592,0.4396503,0.45928794,0.45099768,0.8180028,0.49561557,0.41472113,0.48187912,0.6266257,0.45007363,0.4258977,0.5101564,0.45148665,0.47665724,0.50636524,0.47096667,1.1535953,0.34035042,0.6398946,0.3621182,1.0637541,0.33624083,0.61915654,0.37548774,0.90145004,0.34713653,0.71178275,0.34349522,1.2610668,0.35418022,1.1948277,0.31273538,1.0122488,0.38181552,0.9540312,0.34730422,1.2303554,0.4813065,0.790841,0.47240844,0.86444753,1.1842811,0.7957016,0.7328559,1.0800637,0.76447195,1.0059601,0.5672482
52,0.6559766,0.45437163,0.3462332,0.50485706,0.55207384,0.44629076,0.43735105,0.47719872,0.9277562,0.5962895,0.45481884,0.575322,0.8839934,0.65053564,0.47497255,0.6206994,0.72574115,0.44076324,0.4441589,0.4495697,0.75138927,0.45756716,0.3905307,0.48424655,0.56937844,0.44392437,0.4289192,0.5012807,0.4276998,0.47506577,0.47209823,0.46741152,1.0947331,0.37799016,0.61623746,0.37174636,1.0102196,0.3520966,0.5905315,0.3752653,0.8610527,0.3796917,0.68733615,0.35859153,1.1616241,0.34533408,1.029558,0.2951116,0.9920807,0.4419988,0.8959497,0.34934723,1.0973045,0.47023275,0.75866205,0.47639126,0.83378786,0.98836464,0.77466166,0.7076695,1.0315671,0.739072,0.9540345,0.5553535
53,0.6559046,0.467789,0.33507213,0.50561905,0.52209204,0.4508235,0.3960056,0.5076939,0.8110933,0.66421,0.4301054,0.5657332,0.7949401,0.69673514,0.4683146,0.61445963,0.6810459,0.43926707,0.42692,0.4471262,0.6812749,0.4442364,0.8006647,0.4239178,0.5642869,0.44428387,0.41885903,0.46798724,0.41625473,0.4810556,0.43356723,0.47244117,1.0742757,0.33548212,0.60930914,0.36098158,0.962163,0.34094238,0.56407243,0.3738676,0.8169172,0.34462625,0.6365444,0.35694507,1.1014553,0.34134507,0.9187485,0.29968292,0.96281034,0.4044767,0.8356098,0.34646383,1.0273952,0.45785758,0.7371627,0.42729563,0.8289747,1.0491703,0.7538495,0.7700591,1.009228,0.7108294,0.8950598,0.6673176
54,0.60381955,0.45717904,0.32934007,0.5152865,0.5360116,0.48917094,0.40380475,0.48535475,0.74527025,0.66617346,0.42141807,0.59745127,0.7087596,0.67505574,0.44657597,0.5740444,0.62458426,0.43959022,0.40341717,0.47004172,0.6207793,0.45769402,0.6537615,0.4314589,0.5135983,0.42933863,0.40150744,0.49639678,0.3937717,0.47359407,0.4059338,0.5004578,1.0013518,0.35867655,0.5734767,0.36202857,0.92978793,0.3671112,1.1294503,0.33530214,0.79603887,0.3389807,0.6278817,0.34362346,1.063836,0.33846405,0.8520027,0.31084633,0.933961,0.39964154,0.79616266,0.3687964,0.9778027,0.44726554,0.7055943,0.4655755,0.809439,1.1113627,0.74034727,0.8249074,0.9670492,0.806518,0.8526969,0.60329497
55,0.5716781,0.46224016,0.32144335,0.5192908,0.48446354,0.49144843,0.3760404,0.49150527,0.7121976,0.6199277,0.4050254,0.56669235,0.63095516,0.82742035,0.43481615,0.56293464,0.5995359,0.42836544,0.38850695,0.47296667,0.5953277,0.48833668,0.5779848,0.45359215,0.48837632,0.44990432,0.37584224,0.4855049,0.3649125,0.49703056,0.40288085,0.48618883,0.9551708,0.34241867,0.54356974,0.36791778,0.8902975,0.3510766,0.9378378,0.31400868,0.76906365,0.37811482,1.1776222,0.29483753,1.0017668,0.3383499,0.81035906,0.30979732,0.8949964,0.45960543,0.7720131,0.3609219,0.91663617,0.4476053,0.6937094,0.45083728,0.7877689,1.0147821,0.7065234,0.78652006,0.941471,0.7665718,0.8215352,0.6237218
56,0.56171817,0.46323857,0.793272,0.44653383,0.47679982,0.49152184,0.3805,0.49070928,0.6681591,0.65853626,0.387337,0.54295397,0.6341592,0.79256916,0.43287593,0.6192755,0.5557961,0.4414344,0.3719917,0.47198802,0.5575769,0.482974,0.51853794,0.42717338,0.47588903,0.44777676,0.74594146,0.45692673,0.35987034,0.50466,0.37445083,0.47971883,0.92858493,0.35927168,1.1326025,0.32152027,0.8457592,0.35579395,0.8586723,0.3026031,0.73907423,0.34234595,0.999994,0.30299515,0.97144127,0.36533362,0.76704305,0.29694864,0.8732424,0.41529816,0.7488229,0.35379392,0.89736694,0.5060091,0.665586,0.4676124,1.1785299,0.96506345,0.6830573,0.7863021,0.8998932,0.7943818,0.79530317,0.68978584
57,0.5139107,0.4671438,0.6163949,0.45094708,0.4740623,0.50000674,0.35524872,0.48342597,0.66188085,0.62444186,0.39329705,0.58035034,0.59461623,0.69002855,0.39817938,0.64389735,0.54518753,0.46469772,0.36926344,0.4853215,0.5492612,0.46212164,0.49591428,0.4469573,0.45121136,0.48573217,0.5820564,0.45723674,0.35181588,0.49780658,0.35924554,0.5186675,0.89485335,0.35604757,0.9315514,0.35933346,0.8253898,0.37260014,0.78932375,0.32287428,0.7161697,0.3676612,0.90113544,0.29588896,0.9123985,0.36510172,0.7125026,0.32265478,0.8507053,0.4412835,0.7041005,0.3858063,0.8620761,0.48941,0.63785547,0.45216218,1.0628624,1.1133184,0.668084,0.9248413,0.88488424,0.8576734,0.7636276,0.6136945
58,0.4959135,0.49699554,0.56499934,0.45300224,0.46303323,0.48244396,0.34016627,0.5077102,0.61922973,0.65520483,0.36133102,0.61587864,0.57155776,0.6524979,0.3938666,0.6353429,0.5145325,0.46162766,0.7598397,0.41606614,0.51041853,0.45333466,0.45877984,0.41994512,0.43811828,0.469514,0.5155945,0.48308462,0.7716439,0.43687543,0.3457811,0.4974415,0.8658112,0.35090834,0.82511955,0.31813994,0.8126124,0.3542954,0.73442173,0.3173576,0.6918222,0.34780306,0.82228965,0.31113097,0.9048309,0.3737248,0.6810507,0.31391597,0.82785606,0.46033257,0.68312556,0.37927854,0.8261137,0.4834509,1.0699036,0.42771167,0.99861276,0.9104201,0.6467033,0.80197513,0.8609348,0.68985826,0.7260361,0.61916786
59,0.4923585,0.4852273,0.50007504,0.44875383,0.42679587,0.48711926,0.34400705,0.49274147,0.5863556,0.6520317,0.35998654,0.6015221,0.5657437,0.709945,0.3813751,0.58058155,0.5035596,0.4502897,0.65162843,0.4110412,0.48333594,0.46823794,0.43706593,0.41854784,0.41396174,0.46538177,0.48176444,0.46018103,0.6355101,0.4824695,0.33018833,0.47981519,0.84415674,0.3661956,0.7915005,0.33229122,1.3392396,0.2932571,0.6956442,0.32178053,1.3804507,0.2948411,0.77485317,0.2966715,0.85144275,0.35863188,0.65893316,0.3127543,0.7945618,0.48815265,0.65687674,0.38127732,0.81203246,0.533537,0.924888,0.428242,0.9554815,1.0532187,0.63309646,1.0067993,0.83591986,0.86822635,0.7086166,0.70001316
60,0.47362334,0.5239912,0.45654562,0.4584246,0.4289334,0.49768344,0.32293856,0.50359035,0.5888493,0.720163,0.35981444,0.595743,0.53015476,0.6437843,0.37345046,0.60512847,0.47714764,0.45235136,0.55119914,0.41642404,0.4711476,0.5054695,0.4235711,0.42879304,0.4123225,0.45639807,0.44566396,0.49069658,0.56345624,0.44325376,0.31425637,0.4900761,0.8042675,0.36691272,0.7193023,0.3174125,1.1526746,0.2959299,0.6580556,0.32224515,1.1730732,0.28488803,0.73645484,0.30799165,0.8350547,0.35044673,0.6176169,0.3182126,0.78902745,0.47481883,0.6394931,0.35787663,0.7768659,0.51708406,0.8540069,0.4045714,0.91089314,0.8566793,1.2407839,0.7904247,0.8131382,0.7900848,0.6829348,0.70985836
61,0.4439049,0.49490568,0.4395078,0.48545974,0.6900158,0.43312404,0.31585598,0.49374938,0.57134515,0.7010616,0.3441933,0.5891774,0.5195659,0.6834088,0.35548797,0.58999956,0.45610392,0.46941593,0.50220215,0.40214393,0.44625658,0.46912107,0.4120702,0.4378654,0.39392483,0.45279795,0.43512514,0.4602606,0.52201796,0.45039296,0.29858723,0.4870371,0.7934649,0.37268287,0.65725166,0.3171331,1.0733049,0.2866601,0.626803,0.3303008,1.0681314,0.29184675,0.6969035,0.30061603,0.80080175,0.35574988,0.60589814,0.31951413,0.75374043,0.45058766,0.60845417,0.4239917,0.7505614,0.5231689,0.7907457,0.40571216,0.8821766,0.93375146,1.0593885,0.7831187,0.7901935,0.7464921,0.6562822,0.65710974
62,0.7796017,0.44405103,0.41543707,0.47326526,0.58966976,0.4520192,0.70025635,0.45443994,0.54582906,0.662121,0.3445428,0.5839576,0.49996695,0.70827276,0.3614456,0.6091083,0.4473544,0.46647835,0.4789251,0.42373127,0.4322068,0.47606483,0.38720956,0.43942305,0.38573918,0.4769837,0.3964337,0.48414108,0.50230306,0.4588542,0.2967025,0.48678145,0.7584361,0.36555836,0.63223404,0.3180758,1.0076966,0.2908247,0.59555304,0.33053038,0.98693776,0.30622366,0.67123234,0.3109181,0.768636,0.35200545,0.5703815,0.31635964,1.3118562,0.38705945,0.59444195,0.3646969,0.72912055,0.50864196,0.7618553,0.4272462,0.8503286,0.94068754,0.9781223,0.7778291,0.76791114,0.7488795,0.6534542,0.62856007
63,0.6344221,0.4459561,0.40069097,0.45726526,0.5307925,0.43947402,0.553763,0.46828943,0.8485759,0.59619933,0.32768473,0.599248,0.47971818,0.67329156,0.35131046,0.6248012,0.4388711,0.45705855,0.4569506,0.41464695,0.41267157,0.48630166,0.37429595,0.44346473,0.3614186,0.46250507,0.39350054,0.4451572,0.458343,0.47536373,0.74565154,0.48043194,0.73080647,0.36688966,0.6069511,0.3269293,0.9691333,0.289138,0.569766,0.33866578,0.9357426,0.29598728,0.6297913,0.31952903,0.72336423,0.35790792,1.1586984,0.27175146,1.1401474,0.3860168,0.57590806,0.3731976,0.7088109,0.50081646,0.7131586,0.4237593,0.8111296,1.0216584,0.909852,0.805145,0.7403083,0.69755393,1.1515914,0.551342
64,0.59816635,0.44761702,0.36625707,0.47013456,0.49842992,0.43983242,0.5128642,0.4522847,0.7124228,0.5751838,0.3086312,0.6519237,0.4748555,0.7471157,0.33283216,0.62951505,0.4077493,0.46498892,0.4177867,0.43265504,1.000207,0.43538603,0.3545327,0.46264243,0.34160018,0.47060528,0.3652252,0.4778157,0.4369237,0.46830884,0.5948556,0.45649448,1.3285005,0.30758792,0.5891154,0.3728333,0.926013,0.29036164,0.56870437,0.34055594,0.8704243,0.2989258,0.6139274,0.3121672,0.71747535,0.3586729,0.94945735,0.2656191,1.0578719,0.39350954,1.0985843,0.35780448,0.68780226,0.5216391,0.68092453,0.4010279,0.7795934,1.0498785,0.8487631,1.0011474,0.72790205,0.88339454,1.0041085,0.6522485
65,0.56186146,0.44244426,0.35255086,0.47039866,0.47778702,0.46083096,0.4812631,0.45967805,0.64024633,0.56391704,0.3296478,0.61947,0.4637791,0.7211766,0.31607512,0.64138216,0.40537494,0.46171278,0.40402165,0.46036142,0.82115096,0.39875612,0.34504387,0.4463024,0.74422854,0.42166978,0.35548425,0.48372537,0.41209647,0.4724111,0.51921946,0.45208853,1.1041013,0.29788554,0.55142117,0.31909642,0.8807351,0.29851803,0.52530724,0.32845432,0.83172065,0.302458,0.5862221,0.3083473,0.7038901,0.36321753,0.8755651,0.27788508,1.0106227,0.41974875,0.9285088,0.30646163,1.0817479,0.4410821,0.66202384,0.44838294,0.75556797,0.93049955,0.8266838,0.72316176,0.7032111,0.76755977,0.9114417,0.5309494
66,0.5099681,0.44961596,0.35074496,0.47609007,0.46834195,0.4409469,0.4265771,0.47663456,0.6164056,0.6379301,0.30461657,0.6020954,0.44833153,0.8182562,0.80258703,0.50897187,0.83877486,0.4238667,0.3881778,0.43310705,0.74730426,0.40381685,0.33154774,0.43554607,0.6140159,0.42881244,0.3298016,0.48068267,0.39595556,0.4657493,0.4710416,0.44607964,1.0213574,0.29646623,0.5229123,0.3331461,0.84630716,0.2965956,0.5087448,0.34202278,0.8032253,0.3022385,1.1350353,0.27641088,1.4472083,0.3062316,0.8002319,0.26591513,0.9450319,0.4084665,0.85247296,0.34383586,0.9431704,0.4720788,0.62858284,0.43505943,0.738167,0.842359,0.77711916,0.94741017,0.6869439,0.716789,0.8486504,0.58854204
67,0.48140845,0.43906897,0.71066386,0.44835243,0.44685623,0.44023484,0.41017795,0.46198153,0.5644835,0.60265034,0.7672471,0.55085766,0.42858645,0.7329635,0.6187335,0.5542808,0.69702154,0.41042995,0.36930057,0.43513897,0.684874,0.41640916,0.3150052,0.4528189,0.56926733,0.41688466,0.3187939,0.4973811,0.37277874,0.46984357,0.44037414,0.44953075,0.952571,0.29578158,0.5067694,0.339141,0.8079673,0.3031939,1.0911183,0.28845432,0.7603965,0.32218933,0.95007885,0.2678262,1.2459389,0.29164225,0.7422277,0.27086747,0.91280395,0.3883216,0.7958927,0.30516717,0.8714384,0.43854633,0.6018249,0.4441437,0.71654844,1.0212964,0.75288236,0.76769024,0.66515636,0.7847001,0.79743767,0.6311764
68,0.45935366,0.47647557,0.5602568,0.43781096,0.4321072,0.4510646,0.3987398,0.47673172,0.567562,0.61053,0.60042155,0.5070264,0.43762383,0.89952004,0.55438083,0.49988398,0.6221113,0.41134456,0.35158843,0.4438593,0.6298883,0.4212985,0.30788365,0.46004134,0.51916444,0.42183733,0.31657887,0.47166437,0.36074162,0.46237335,0.41705728,0.47559062,0.89937663,0.29947737,0.49009305,0.32715705,0.7966843,0.30080962,0.89781827,0.29172415,0.71914995,0.33662707,0.82475495,0.2705445,1.1435486,0.29146856,0.70996505,0.2692473,0.8631858,0.38959485,0.7457242,0.320369,0.8215676,0.44579163,0.584074,0.40231773,0.7030966,1.0667763,0.71370935,0.87305504,0.65395427,0.76191086,0.75794256,0.56447345
69,0.448326,0.45663026,0.49305427,0.44124573,0.42231432,0.45345414,0.38275236,0.47059458,0.52910537,0.650123,0.5269702,0.49677244,0.40724942,0.7410569,0.51998067,0.5751584,0.5779958,0.41187394,0.34206972,0.43385285,0.6003849,0.41409236,0.2948972,0.4704962,0.48443484,0.41918603,0.29395646,0.5004959,0.75028527,0.45735645,0.38916445,0.47075784,0.84387153,0.30726188,0.47264123,0.33393505,0.74872035,0.31475103,0.81336427,0.28773555,0.68674004,0.3223212,0.76942253,0.27770993,1.0628912,0.2975396,0.65032774,0.2811957,0.8357751,0.43499902,0.70392644,0.3008565,0.7704065,0.44161814,0.57065403,0.40592566,0.67557967,0.95706284,0.7000754,0.7254074,1.1541716,0.7937296,0.7213813,0.5394721
70,0.43417463,0.4692449,0.45042878,0.43814775,0.4139987,0.4525417,0.35968968,0.47074682,0.51674575,0.65906835,0.4898078,0.54529,0.40600044,0.77873677,0.46384114,0.5033305,0.53199905,0.4175438,0.32099774,0.4415448,0.5441355,0.42207295,0.7565378,0.41434273,0.45483503,0.43044743,0.283133,0.50374824,0.6031962,0.42283088,0.37163115,0.46270543,0.8223217,0.2950602,0.45777416,0.3371417,0.73335934,0.30541754,0.7476564,0.29890624,0.67106897,0.32150954,0.7139108,0.2773365,0.9931207,0.29112878,0.63253313,0.27893347,0.79765505,0.38935545,0.67265683,0.32130873,0.7514496,0.43319345,0.5410913,0.4528572,0.6513279,1.0204053,0.6710903,0.8093097,0.9986233,0.7385903,0.6853856,0.5999454
71,0.41202664,0.45589074,0.4152941,0.43860245,0.40368968,0.4584929,0.34637982,0.48400912,0.5056345,0.6486619,0.45895913,0.51438546,0.82042557,0.6418285,0.43391773,0.734864,0.5067089,0.4210754,0.31971547,0.4406196,0.5389914,0.41914988,0.61036223,0.4124813,0.4373226,0.42108586,0.29304883,0.49076796,0.5385665,0.45356256,0.35524437,0.47794235,0.7692911,0.30513412,0.4419761,0.32974938,0.69691753,0.30836818,0.69477046,0.2976965,1.263094,0.26753747,0.660269,0.2847586,0.9527171,0.30091527,0.613945,0.2869448,0.774995,0.44381937,0.6268587,0.3105707,0.70692223,0.48736084,0.5285477,0.43326795,0.63720834,1.0774335,0.6490033,0.8089555,0.9108892,0.7363742,0.66381687,0.58061194
72,0.40917066,0.47126952,0.3986164,0.4442677,0.60272807,0.43331087,0.3385131,0.4682448,0.4848213,0.6064235,0.42531452,0.5610011,0.64425033,0.67284405,0.40068856,0.49595657,0.48199397,0.41339913,0.7073301,0.39915943,0.5057487,0.42298526,0.5413699,0.3905691,0.41225103,0.4516421,0.2666011,0.50404054,0.5088105,0.49064752,0.32442325,0.4606233,0.74180734,0.31072992,1.1084698,0.28667116,1.2763389,0.264813,0.6461145,0.30466062,1.0438235,0.26320696,0.62653804,0.28213012,0.9078972,0.32558835,0.5818809,0.28273386,0.7442166,0.4100739,0.6067499,0.3303611,0.6777399,0.4500571,0.50656325,0.41411698,0.61439204,0.94225246,0.6214648,0.9100989,0.8596935,0.74530214,0.63457364,0.6286208
73,0.39248225,0.48117855,0.3643346,0.45278302,0.5464451,0.4357763,0.31805322,0.4841431,0.47387534,0.6035939,0.40564513,0.50772834,0.5668333,0.7392774,0.39069796,0.5849759,0.4529631,0.43694827,0.5542879,0.3998106,0.4750014,0.4219363,0.4934086,0.40545693,0.40033016,0.44513783,0.26744202,0.5040543,0.47878546,0.47054315,0.32930115,0.4735707,0.7080023,0.30963707,0.8822898,0.29360393,1.08148,0.26185364,0.60927683,0.30944678,0.9466763,0.26912192,0.591935,0.2798167,0.86381346,0.3181951,0.55039155,0.291892,0.7254968,0.4059461,0.5799193,0.35835615,0.6557625,0.44719258,0.49012524,0.4004303,0.60581857,1.0373821,0.5983763,0.77889943,0.81027216,0.9102958,0.608745,0.5302624
74,0.40366188,0.4875039,0.35918567,0.45168617,0.48491654,0.43477333,0.31176144,0.48566845,0.46323714,0.729909,0.37895718,0.5103295,0.5669628,0.705482,0.37663648,0.50609875,0.43352115,0.43561465,0.51405907,0.38340697,0.45713744,0.44178545,0.4460014,0.3997191,0.3812904,0.46684897,0.66641253,0.43868658,0.4411625,0.4818038,0.30484748,0.4693078,0.6702181,0.30546254,0.77767533,0.2830671,0.98793745,0.25967792,0.57599014,0.30205828,0.86936265,0.27574548,0.5713387,0.2882654,0.8342516,0.31486964,0.526578,0.29503825,1.2085917,0.39085248,0.55951667,0.32780504,0.6341193,0.45171812,0.47443044,0.45393974,0.59149045,1.1259805,0.5836801,0.80951244,0.767342,0.73715264,0.5888431,0.63972116
75,0.37691024,0.47868466,0.3507198,0.45594668,0.46896824,0.42070723,0.62577146,0.4460995,0.45329612,0.62666136,0.36556783,0.5335947,0.50227016,0.6891866,0.35974598,0.5382172,0.4243256,0.4338415,0.46933138,0.39270723,0.44375363,0.43630683,0.41169515,0.41674432,0.36210576,0.45873198,0.542203,0.432521,0.41504973,0.45742565,0.28954738,0.48370278,0.6551775,0.3093383,0.70504004,0.2873904,0.91697377,0.26991245,0.558983,0.30014884,0.8116628,0.27117392,0.53965986,0.30440375,0.7879916,0.3255671,1.0389453,0.2739183,1.0395682,0.391631,0.54097307,0.34134695,0.6204182,0.44938785,0.46288025,0.4612719,0.57216877,1.0270723,0.57195014,0.8273791,0.7490552,0.767805,0.58440816,0.57890624
76,0.358357,0.48903424,0.32982612,0.484239,0.44848475,0.44981703,0.50046074,0.43825307,0.7081515,0.6328768,0.3512326,0.54592586,0.48748565,0.70391434,0.34521848,0.6903438,0.38769802,0.4333344,0.43003425,0.397369,0.940666,0.39019945,0.39792472,0.42529967,0.35337105,0.44751665,0.46941295,0.45076606,0.39766774,0.45734084,0.2908642,0.4878544,0.6334054,0.3120316,0.6436218,0.28830516,0.865702,0.27264896,0.5237771,0.3128462,0.7646884,0.26808327,0.527551,0.28835294,0.75667596,0.30887455,0.8655508,0.24820058,0.9525941,0.35522172,0.52205914,0.34246808,0.5945946,0.43963787,0.44533503,0.4018671,0.5565356,1.0351014,1.0774006,0.8208855,0.70523614,0.886542,0.5432293,0.60555774
77,0.35534152,0.4748587,0.31121823,0.4511744,0.435132,0.43760237,0.45761666,0.44295672,0.6097243,0.6661325,0.33085975,0.53772986,0.4703376,0.7495386,0.34057865,0.55981904,0.38533482,0.43071464,0.41104037,0.40226078,0.7790118,0.38541186,0.39230895,0.4279417,0.336143,0.45242712,0.4327198,0.43891686,0.3729074,0.44134232,0.68600017,0.44825906,0.61206347,0.31343997,0.6018486,0.28970358,0.82966673,0.26483452,0.5156848,0.30699804,0.72066075,0.2759729,0.4979819,0.28657854,0.7446395,0.3244272,0.75606537,0.25103617,0.8904343,0.3359695,0.49998623,0.3422433,0.5726427,0.47657064,0.4403726,0.48851657,1.0356507,0.89744246,0.9127576,0.69494504,0.6844557,0.78377384,0.53748536,0.61138034
78,0.6875461,0.4495527,0.30868936,0.474753,0.4055206,0.45328596,0.41633537,0.44239947,0.5712829,0.56839985,0.32714105,0.55102825,0.43649507,0.6775138,0.32855576,0.6167586,0.8654664,0.39169905,0.38901958,0.39955196,0.69780546,0.38168332,0.3678578,0.4091702,0.6816822,0.45537162,0.39780492,0.44535512,0.35328308,0.45948088,0.55131453,0.43740657,0.57848877,0.30953506,0.57838434,0.29480729,0.7860321,0.26520795,0.47264323,0.32002816,0.68660367,0.27231058,1.0415361,0.26527417,0.71109456,0.32448584,0.6961265,0.2571032,0.83234596,0.3794098,0.48876664,0.34862378,0.5611482,0.47359353,0.42420736,0.42866236,0.90250504,1.1154776,0.82792145,0.7672609,0.66731817,0.77516717,0.5076057,0.6038229
79,0.56552476,0.4184714,0.6715356,0.440793,0.40027916,0.449712,0.38580003,0.4425567,0.51480836,0.6069653,0.31422803,0.57465553,0.4398347,0.6660304,0.3204584,0.6582254,0.70173365,0.36888996,0.36842713,0.39663237,0.64315814,0.37288728,0.34724465,0.41976592,0.546293,0.40462548,0.3759872,0.44556874,0.34278554,0.46213394,0.48190698,0.44865584,0.57263607,0.321581,0.5264358,0.35273042,0.7569278,0.2722762,0.47503772,0.3162386,0.654626,0.2721647,0.8592773,0.25851524,0.6776244,0.31842172,0.64737046,0.25489905,0.7981144,0.36189383,0.47275698,0.3407396,0.5460464,0.44520465,0.4086339,0.4646357,0.81293595,0.9185458,0.7639268,0.73151433,0.6312567,0.8783294,0.49789512,0.6246659
80,0.50551504,0.43070558,0.52652556,0.4117616,0.39218926,0.45792916,0.36583102,0.44968098,0.4996133,0.62211597,0.6876243,0.4968237,0.42134336,0.7652021,0.30604064,0.5328517,0.6254504,0.38873312,0.34767163,0.39562726,0.57687443,0.37727684,0.32419378,0.4394148,0.50659525,0.4133944,0.36134958,0.46801645,0.3394735,0.45306936,0.42555407,0.4472629,0.55017155,0.3272557,0.5149792,0.29894254,0.72035253,0.28938675,1.0300453,0.27030563,0.6162744,0.27590078,0.7650193,0.2529052,0.6611104,0.34007174,0.6040901,0.26844504,0.7538167,0.38061622,1.0318726,0.2967783,0.52564096,0.50778127,0.4028671,0.43264484,0.7579437,0.80360866,0.72189236,0.77503777,0.6206424,0.8484196,0.4800137,0.5841023
81,0.49979874,0.43479794,0.44676113,0.42013448,0.3744438,0.45110103,0.35120884,0.45570022,0.48154804,0.6178738,0.5565368,0.51712537,0.3987435,0.76289666,0.29397216,0.8570485,0.57184,0.3931117,0.33252123,0.4004506,0.56031007,0.38633674,0.3158075,0.42422634,0.46908504,0.4025714,0.342259,0.44432104,0.70299953,0.44144064,0.39422318,0.44609237,1.225661,0.2616671,0.48959333,0.2973986,0.6923817,0.2701091,0.8322756,0.26483333,0.60028553,0.3307267,0.69269687,0.25746354,1.3085406,0.27014098,0.5877923,0.2623813,0.7241838,0.35737053,0.8521063,0.29253358,0.9545459,0.4700119,0.40121514,0.4572891,0.71843064,0.7796128,0.68397474,0.80528426,0.60500646,0.94074076,0.46831957,0.6542431
