,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
58,0.21999812,0.30207434,0.1956482,0.2941402,0.15823969,0.2961387,0.15627399,0.3041659,0.14897898,0.36937842,0.24048662,0.32168308,0.18559803,0.3838791,0.17241965,0.314734,0.15743849,0.3142846,0.32562613,0.26412505,0.35266435,0.25695506,0.24050514,0.25580856,0.21767864,0.27736166,0.23488595,0.23564073,0.24830703,0.2669064,0.14925572,0.28964356,0.42101246,0.11534433,0.2825163,0.5402692,0.41357574,0.13042076,0.49219483,0.20906666,0.4145454,0.121476844,0.5000013,0.1949085,0.51903975,0.16285658,0.2224844,0.23663992,0.17855138,0.20431195,0.22972454,0.26506928,0.15286317,0.17221832,0.2694741,0.23431185,0.16044667,0.22948545,0.33706638,0.2520717,0.13330089,0.15932085,0.4177867,0.22932151
59,0.21219018,0.27793667,0.21000127,0.28226528,0.1496363,0.3134587,0.15131319,0.3208887,0.15510812,0.3780032,0.2162499,0.319892,0.1768036,0.3756941,0.1659256,0.32984143,0.4113077,0.27338088,0.28820872,0.24191369,0.31355008,0.2583633,0.22617182,0.25373396,0.21238808,0.2766133,0.2094601,0.23493484,0.22397514,0.28052363,0.35399392,0.2628318,0.40240312,0.116571225,0.2606098,0.7428531,0.39421082,0.12837201,0.3887264,0.20667146,0.3938853,0.12765318,0.39713487,0.20095567,0.67854255,0.12344774,0.4929949,0.20032132,0.16765596,0.1917456,0.21824193,0.28242597,0.12931094,0.18082383,0.25443533,0.28255665,0.15433438,0.24389604,0.32041663,0.271196,0.1270156,0.15015067,0.38891527,0.25765345
60,0.20119062,0.27998668,0.19023563,0.27760887,0.15051648,0.31620082,0.14840052,0.3161329,0.13597603,0.379511,0.19471332,0.33091155,0.16027962,0.42505503,0.16264974,0.3203258,0.33583355,0.26569378,0.2705285,0.24510483,0.31082842,0.26947173,0.21404146,0.24672174,0.2044668,0.28643444,0.20652463,0.2293328,0.22158787,0.27520263,0.29222587,0.25060764,0.39023834,0.1160106,0.25542808,2.401418,0.3760005,0.13007462,0.35724452,0.20319614,0.38986936,0.12738942,0.35934702,0.20081776,0.6058483,0.11903728,0.3767254,0.22268094,0.16550206,0.19682907,0.21078934,0.26691616,0.12797332,0.17719802,0.24126387,0.30024984,0.14765401,0.22672057,0.30811313,0.26771474,0.12343067,0.14732535,0.35796896,0.26020142
61,0.19049928,0.31435084,0.18469091,0.28401783,0.14940493,0.31780478,0.14718829,0.30240813,0.13577628,0.37108657,0.19756317,0.33354363,0.15484484,0.3980028,0.14489035,0.34510446,0.28659117,0.27899167,0.23758768,0.24912314,0.28936964,0.27067977,0.19936432,0.26192865,0.5878735,0.2446494,0.19691184,0.22498049,0.2061962,0.2745473,0.26205152,0.25506803,0.37192535,0.117387794,0.2421969,0.73246056,0.36974296,0.12659346,0.31993723,0.20460266,0.3812657,0.13151538,0.32732445,0.19665273,0.5467261,0.12106457,0.35638398,0.20366244,0.31268027,0.16267979,0.20420782,0.2741991,0.13036264,0.16973677,0.23639749,0.27720353,0.20257069,0.15268588,0.29163688,0.2578964,0.11915988,0.14384398,0.32463947,0.22839649
62,0.1844342,0.31764638,0.17619753,0.2997869,0.3323691,0.2795534,0.14151776,0.32652602,0.12354935,0.37308326,0.17048524,0.31997848,0.14032437,0.3988097,0.13792665,0.346593,0.25969085,0.27441326,0.22872114,0.25620067,0.26274827,0.26614413,0.18968825,0.24828078,0.46616212,0.23978062,0.18843925,0.23081116,0.18932533,0.2756126,0.23481835,0.24793212,0.35368872,0.120438635,0.24685144,0.4689184,0.3373072,0.12501255,0.2992713,0.2086704,0.3541165,0.12379237,0.31119773,0.21412729,0.51464695,0.12622383,0.31927124,0.21196763,0.26083484,0.15437824,0.50728285,0.22670761,0.20900607,0.1825215,0.44824997,0.21770187,0.17265165,0.18129511,0.26963803,0.27832654,0.11317464,0.15109049,0.29860577,0.24203768
63,0.17395373,0.29790547,0.17415667,0.2985035,0.28081214,0.2778721,0.33393568,0.2948343,0.131428,0.37230095,0.17415655,0.32335097,0.13823052,0.38682833,0.13383931,0.33062622,0.25091958,0.26666614,0.6485995,0.25077346,0.2539546,0.26956326,0.19937947,0.24750648,0.41385603,0.2386722,0.18669346,0.23847187,0.18302432,0.28993377,0.21438272,0.252932,0.34876713,0.11642112,0.5528998,0.18029158,0.33032125,0.12728518,0.27887702,0.20869777,0.34973305,0.12769888,0.29920664,0.20796429,0.47540033,0.12158013,0.29977518,0.20942055,0.23588872,0.13861305,0.40418667,0.23135544,0.17919874,0.1355975,0.3585626,0.21787538,0.15929581,0.14981993,0.25235623,0.2822464,0.16150497,0.11347542,0.2856041,0.24020326
64,0.16971536,0.28627652,0.16565071,0.28554153,0.2615677,0.27297196,0.26699007,0.29242477,0.11902653,0.3710834,0.16875732,0.330357,0.14697821,0.4029989,0.13839708,0.34938398,0.22881156,0.26638174,0.20444427,0.30134097,0.25776207,0.2749252,0.17775166,0.24920471,0.3852268,0.23485261,0.38790244,0.2024594,0.18300472,0.2864087,0.19841588,0.26636472,0.33200833,0.119694114,0.38855582,0.1786739,0.31322196,0.12623456,0.26596728,0.2070554,0.33394974,0.15218562,0.28236118,0.21499896,0.4590845,0.12250964,0.28767985,0.2179292,0.21516448,0.14324258,0.37057865,0.22476028,0.16779067,0.15500765,0.3133439,0.23045576,0.1471514,0.16873498,0.24609418,0.27680132,0.14050631,0.12805076,0.26370707,0.26154798
65,0.16608152,0.2843574,0.15383121,0.28951976,0.23903416,0.27566648,0.24165268,0.30998656,0.12513936,0.37251925,0.152429,0.32844874,0.13154477,0.42025217,0.1257247,0.32915044,0.22072406,0.28572404,0.19850881,0.26627967,0.22713804,0.28053817,0.17571712,0.25733206,0.3412172,0.24477932,0.3459812,0.20638897,0.17583169,0.28189677,0.18083748,0.26600292,0.323408,0.11721425,0.3314253,0.1786172,0.2989848,0.14031659,0.25161725,0.20585826,0.3265742,0.124173746,0.26159403,0.20449756,0.4333331,0.12027121,0.2625705,0.20703739,0.20176645,0.13748519,0.32673034,0.22357385,0.15449518,0.14351076,0.3067322,0.2275203,0.13955367,0.18307626,0.25008476,0.28482157,0.13024056,0.11919143,0.26238114,0.23868282
66,0.15743542,0.29021934,0.15027256,0.29412752,0.2200191,0.282283,0.22605775,0.2918104,0.11795636,0.37718615,0.14513184,0.32486364,0.13318723,0.3974166,0.11891114,0.34147623,0.20951195,0.2876466,0.19327897,0.26042575,0.23400666,0.2899087,0.3773574,0.24755748,0.3317456,0.24020371,0.29415968,0.19827846,0.16757634,0.2788049,0.17641222,0.2676124,0.3109165,0.11823656,0.31261075,0.18242228,0.2882435,0.12745984,0.23819217,0.20614104,0.3163696,0.12458138,0.24667726,0.20921835,0.41417357,0.12570252,0.25509042,0.19819915,0.18932804,0.14638624,0.30699357,0.22320315,0.14744984,0.16108246,0.28716615,0.25806808,0.13012439,0.16700596,0.22811833,0.25586745,0.12293552,0.11052712,0.24666741,0.2761973
67,0.15404694,0.29978973,0.28965896,0.29680625,0.21254203,0.2733498,0.21199593,0.29138824,0.112420306,0.37852436,0.1380756,0.33134025,0.121181905,0.43056217,0.27562144,0.31356224,0.2010702,0.27079204,0.18543342,0.26077336,0.22513822,0.27151194,0.29934224,0.2204229,0.31344646,0.2311211,0.2674642,0.20668851,0.15913188,0.29117647,0.16959743,0.2572442,0.29662386,0.11843954,0.28056902,0.17442822,0.27379975,0.12675677,0.22457851,0.23718467,0.36322954,0.10412307,0.24640499,0.20227686,0.39243948,0.1272644,0.232601,0.22618559,0.17948553,0.13496803,0.28316092,0.24625674,0.13987236,0.13879073,0.2715509,0.2541295,0.12737833,0.17676511,0.23344961,0.2595599,0.1141227,0.12316642,0.23819359,0.2625544
68,0.272572,0.27746478,0.24241997,0.260236,0.19952632,0.27507034,0.2017818,0.29385394,0.10553472,0.36833927,0.14196312,0.3340167,0.12845825,0.38792908,0.20974647,0.31450397,0.20232715,0.26385957,0.17589815,0.25774485,0.20539035,0.2810015,0.2506984,0.23263262,0.302379,0.2417611,0.25798678,0.20235172,0.42169723,0.2610755,0.15600255,0.25713503,0.29306826,0.11805847,0.2630046,0.19317149,0.3811966,0.10155716,0.22064207,0.20751874,0.31402764,0.099144205,0.22481129,0.20098154,0.38034075,0.12291581,0.22507003,0.20788819,0.1705818,0.13677523,0.27617052,0.23543948,0.13427213,0.15679346,0.2633463,0.2556131,0.11992087,0.16793919,0.4828391,0.22590058,0.10937412,0.12372421,0.2246278,0.25470772
69,0.22630152,0.27699876,0.21292682,0.2839197,0.19022971,0.28279027,0.18551284,0.29679218,0.12142518,0.37186846,0.12809229,0.3386469,0.11074023,0.43438393,0.18413438,0.3251477,0.19646151,0.276736,0.16560465,0.28132734,0.44214097,0.24901614,0.24318905,0.2185078,0.2825276,0.23347148,0.23114629,0.20327447,0.35511342,0.24043989,0.14377412,0.27411506,0.33632925,0.097192615,0.2574586,0.17634661,0.3214934,0.10290418,0.21098681,0.20892029,0.28567734,0.097520016,0.52150655,0.17103896,0.35461444,0.12276461,0.2239348,0.2068138,0.16019171,0.14238068,0.2558459,0.2592511,0.12899713,0.15333526,0.25149074,0.22490914,0.11585656,0.15887505,0.39146605,0.268705,0.10676946,0.124313846,0.21654412,0.26066554
70,0.20955263,0.28245062,0.20545721,0.27284887,0.1771539,0.29655144,0.19123079,0.29331306,0.12221601,0.38036498,0.27167916,0.4217201,0.20856678,0.38629976,0.17108749,0.32671672,0.18326849,0.2678049,0.36177814,0.2357287,0.3528722,0.24065349,0.22672257,0.22673525,0.2725145,0.23747735,0.21928059,0.20946491,0.30456355,0.24175595,0.14352559,0.26256385,0.2962949,0.100802325,0.24578817,0.17359397,0.2952111,0.10113463,0.20119922,0.20824686,0.26812166,0.10014329,0.41006088,0.16703363,0.34417176,0.1234261,0.20112383,0.2145266,0.1540425,0.14454481,0.24979754,0.2587773,0.12284929,0.1339478,0.2359434,0.23459797,0.11211233,0.17598653,0.3489537,0.2517665,0.10191044,0.11647115,0.21319537,0.25816748
71,0.19946772,0.28622058,0.1889632,0.26766425,0.18232559,0.2757929,0.17123152,0.2937337,0.09718634,0.39933485,0.23590839,0.32798532,0.18768084,0.37967563,0.16468231,0.3250128,0.17392111,0.27783772,0.28239036,0.23568015,0.31051826,0.25129065,0.21425615,0.2206452,0.26478767,0.24323069,0.20904045,0.21177255,0.2863441,0.23926109,0.13706693,0.25630903,0.26691335,0.09674098,0.23638988,0.18000054,0.26999295,0.101231284,0.44443017,0.18189983,0.25109547,0.09824488,0.3665591,0.16374579,0.3481692,0.100558504,0.19844387,0.21074907,0.14908782,0.15259069,0.23477362,0.23694699,0.11888163,0.14392418,0.22659506,0.24286835,0.10605915,0.16874498,0.32759076,0.25849333,0.09796029,0.12381343,0.20735444,0.30869246
72,0.1833846,0.2682283,0.1784595,0.2704131,0.16822864,0.2837701,0.16932029,0.3036593,0.10222922,0.37333432,0.1890456,0.32772863,0.15951112,0.38720292,0.15213747,0.3355179,0.16406383,0.2758822,0.26288277,0.23380387,0.31235382,0.23709713,0.19918069,0.2355997,0.24878572,0.2524277,0.19782144,0.20182008,0.25049132,0.23715515,0.13470246,0.26997563,0.2512244,0.09509787,0.21929114,0.17733096,0.25212553,0.10048701,0.3735178,0.18190299,0.23719624,0.09897622,0.32659516,0.18931654,0.2957362,0.09923246,0.19131935,0.21521467,0.14254321,0.1411021,0.21856824,0.23813747,0.114197634,0.15945435,0.22444299,0.24310455,0.103398465,0.17683174,0.3100042,0.24491332,0.09509533,0.12441977,0.46096122,0.23190385
73,0.1707561,0.27684844,0.17460532,0.2741572,0.15960397,0.29020125,0.15651701,0.2984605,0.10238723,0.39017123,0.17317109,0.32417348,0.15032858,0.38818097,0.15846597,0.322475,0.16295616,0.28394276,0.23988266,0.24001306,0.2781295,0.24870828,0.18910563,0.23541458,0.2347895,0.24085835,0.18150866,0.21590047,0.252793,0.24362177,0.42263508,0.23841415,0.23787373,0.095300116,0.21421023,0.18861917,0.23548345,0.10235817,0.32435513,0.17904694,0.22860786,0.10374729,0.3149406,0.17888711,0.26818553,0.09864974,0.18606222,0.20984274,0.13802977,0.1487319,0.2225594,0.24112472,0.11107197,0.15124324,0.42512426,0.21021502,0.09928816,0.17600706,0.28293613,0.29516393,0.091761455,0.11218038,0.37251085,0.20120761
74,0.1684829,0.29208207,0.17051427,0.27287394,0.16201909,0.3021695,0.15170744,0.31023186,0.10303098,0.3736345,0.16606036,0.3330128,0.14437556,0.39037478,0.14716513,0.3246116,0.16294628,0.27194583,0.21766406,0.23987028,0.25067496,0.25846532,0.18191957,0.23213586,0.22011451,0.24601224,0.18907589,0.21185029,0.23000798,0.24591729,0.336185,0.23252471,0.22517411,0.09727531,0.2002592,0.1835311,0.22805731,0.10285543,0.28398335,0.1846266,0.2161497,0.100498095,0.3042567,0.17970745,0.25897324,0.09696466,0.18450195,0.21632577,0.13236625,0.15414666,0.21054162,0.24300072,0.10590049,0.15524231,0.34936294,0.20413138,0.15965335,0.13607332,0.28573546,0.25390825,0.089941226,0.12548628,0.33537436,0.21512257
75,0.16423732,0.27543005,0.16099352,0.2850939,0.29941782,0.27281514,0.14734916,0.30330953,0.106855705,0.3793575,0.15546402,0.31948984,0.13454072,0.37916258,0.13761424,0.31210694,0.14919792,0.27885526,0.20534617,0.2592221,0.24631809,0.2422773,0.17670956,0.22621138,0.22292504,0.24519366,0.1631236,0.2169261,0.22702004,0.2446021,0.2960973,0.22794825,0.21687911,0.09654188,0.19784388,0.18869938,0.21258171,0.10144804,0.27370632,0.18331754,0.20957346,0.102518946,0.2806279,0.17743832,0.23128794,0.10429505,0.17402795,0.21560344,0.1283729,0.15851729,0.20658185,0.24311367,0.10414017,0.13897987,0.32037535,0.21237975,0.13303995,0.13485584,0.26105654,0.25344968,0.08664559,0.1285189,0.31389725,0.24208912
76,0.1491474,0.28307298,0.15835048,0.29904833,0.23868439,0.2723636,0.13950774,0.33119187,0.092229456,0.37601933,0.1508,0.33796647,0.12984629,0.3773112,0.13238297,0.32253277,0.14369826,0.27127403,0.1980633,0.24027805,0.24158083,0.25553146,0.16826184,0.2338563,0.20438428,0.24806,0.16542542,0.2062822,0.2163518,0.2548407,0.268942,0.23319988,0.20694299,0.09608478,0.19060849,0.18606228,0.20103116,0.10056633,0.26586637,0.18539906,0.19942334,0.10289067,0.26541388,0.17624371,0.22172241,0.09734846,0.16485447,0.21873915,0.12458649,0.14292233,0.19860534,0.26681665,0.10129721,0.15501744,0.2854064,0.24053812,0.122510664,0.14227676,0.2505001,0.23687525,0.084070414,0.13021655,0.29049447,0.24814084
77,0.15523636,0.28667647,0.15619563,0.3197164,0.22756305,0.27839756,0.13268536,0.3107677,0.09468832,0.3959561,0.13621373,0.34543973,0.11994186,0.38612863,0.12318481,0.32969514,0.14719656,0.284205,0.19319569,0.23368578,0.22118783,0.24787812,0.16434017,0.23118731,0.19832201,0.2585852,0.39354014,0.18572825,0.20308284,0.24505197,0.24455282,0.24726135,0.19654925,0.1037902,0.18399547,0.18924513,0.19491294,0.10365689,0.23856317,0.18132982,0.1978506,0.10479302,0.26204175,0.18522407,0.21117055,0.09672602,0.46137857,0.18226032,0.12080898,0.14168008,0.46483192,0.20321713,0.09768415,0.15641853,0.27634662,0.22260982,0.11476287,0.1591749,0.2503026,0.25090596,0.13280952,0.10377257,0.2807217,0.21554859
78,0.14088614,0.29426053,0.15110463,0.28808722,0.2179418,0.27221447,0.2645817,0.2973786,0.088767074,0.383895,0.13550955,0.34187046,0.11375981,0.3836545,0.12195715,0.32594886,0.14380962,0.2937193,0.177698,0.2524252,0.21807238,0.24332869,0.15201603,0.23118076,0.61219174,0.20898762,0.30644053,0.19603342,0.19161789,0.24220407,0.23402992,0.23383525,0.19206932,0.09797224,0.17500816,0.18760343,0.18268782,0.101290524,0.22287907,0.19490042,0.18660335,0.1012932,0.23819597,0.1833049,0.20103917,0.10205942,0.3642946,0.18456408,0.21205792,0.11312387,0.37287757,0.20371552,0.094320685,0.14943759,0.2638149,0.21616875,0.10856338,0.14571998,0.23185897,0.26201665,0.11478982,0.10174687,0.25499144,0.22779574
79,0.14776379,0.29334652,0.26703858,0.26522696,0.20494866,0.27030763,0.22155072,0.27926806,0.18640955,0.3829588,0.13466696,0.3344364,0.11111726,0.37673783,0.12375443,0.33058754,0.3950458,0.24781445,0.17149685,0.23958264,0.21327522,0.24217649,0.15113369,0.23907025,0.46904385,0.2067918,0.29850116,0.18158513,0.18939023,0.25745982,0.22126134,0.23291114,0.18594877,0.09749516,0.17565508,0.18743661,0.17638856,0.10380615,0.21775135,0.18747835,0.1801663,0.10209617,0.23638584,0.17424272,0.19343457,0.09732332,0.3298519,0.17695254,0.17907135,0.11418317,0.33945802,0.20743544,0.092373624,0.15200686,0.24758361,0.21851854,0.102825165,0.1335341,0.4486649,0.23722716,0.1048665,0.11387725,0.24884342,0.23608251
80,0.1354154,0.29418892,0.2319902,0.26207706,0.1896915,0.27429086,0.19325833,0.29005823,0.16845217,0.37853652,0.13292193,0.3261946,0.10451943,0.3711489,0.11190043,0.3377013,0.33086592,0.24438237,0.16366293,0.2394314,0.19300658,0.25560465,0.37512434,0.22351699,0.41292328,0.21029659,0.26091784,0.1803584,0.1911496,0.24800912,0.20480835,0.23992166,0.17984247,0.09645509,0.17256615,0.18875565,0.16588072,0.10364819,0.20838238,0.19133459,0.25576234,0.09296931,0.23336649,0.18351294,0.18676022,0.09930703,0.28901857,0.17779435,0.16138874,0.11568526,0.30648774,0.1979276,0.08994227,0.16681118,0.23870799,0.21749853,0.09992778,0.14944164,0.38184,0.22352284,0.09886742,0.10544435,0.23538302,0.22619775
81,0.13913096,0.3013036,0.20825467,0.2666476,0.18294242,0.28207192,0.18205652,0.28174683,0.15268196,0.37573874,0.124630265,0.32317778,0.10249457,0.4042649,0.106940486,0.3331807,0.29539922,0.23104492,0.15088163,0.2495845,0.18851632,0.24703456,0.30965638,0.20068006,0.3582549,0.20605351,0.23715597,0.18054788,0.16013232,0.25232437,0.198385,0.24944118,0.17536275,0.09839857,0.44360128,0.16927676,0.16450083,0.10669092,0.19847812,0.192537,0.22525986,0.08309976,0.22183757,0.18383843,0.17668605,0.10487324,0.2745707,0.18166505,0.14960673,0.123803966,0.28744462,0.20150657,0.16661744,0.118087195,0.22636284,0.21127836,0.09389906,0.14592987,0.3393565,0.2862099,0.09588132,0.11329295,0.2280755,0.23256078
82,0.12797761,0.2909183,0.18822138,0.2625055,0.18404926,0.26713422,0.16922145,0.29002312,0.13264824,0.37809458,0.11536666,0.33922532,0.09588913,0.43919146,0.10943285,0.33061674,0.26460436,0.23727065,0.15777875,0.24780892,0.18573378,0.25482157,0.28221783,0.20583794,0.3406063,0.20893247,0.22094294,0.18158329,0.16074702,0.2532484,0.18940325,0.24039766,0.16819897,0.10036873,0.3625108,0.15737692,0.15814762,0.10656533,0.18332383,0.1965024,0.20618501,0.08182971,0.41045067,0.15586741,0.1686192,0.10136776,0.25680023,0.17822243,0.13977551,0.116916314,0.27137318,0.21415356,0.14440818,0.10997222,0.22001888,0.21133566,0.09159843,0.1538644,0.31514144,0.25266278,0.09046598,0.10281617,0.21208414,0.23021802
83,0.2848604,0.26902443,0.17705925,0.27232322,0.16625199,0.28644675,0.15694924,0.28769127,0.13061818,0.37987456,0.11557829,0.33559814,0.0936367,0.37410495,0.10508276,0.32338974,0.2465023,0.2413856,0.13992171,0.26355588,0.44092897,0.23479518,0.24646398,0.21463838,0.31766137,0.20961668,0.21558592,0.18317668,0.40859634,0.22872545,0.18406677,0.25266662,0.25362572,0.08369064,0.32392415,0.15667412,0.24613245,0.08601304,0.18465672,0.21271268,0.19252643,0.08407008,0.33909044,0.15155807,0.16177906,0.10671327,0.23193826,0.18347251,0.13119222,0.120432794,0.25676662,0.20992966,0.13115789,0.108206116,0.21385846,0.20628698,0.08724432,0.1594279,0.29150084,0.22387053,0.087820835,0.10191435,0.20817189,0.22612613
84,0.2347532,0.27081868,0.17387629,0.2604363,0.1740334,0.28606611,0.15345477,0.295757,0.12220436,0.38052186,0.11891447,0.32185376,0.09644166,0.39162236,0.117637046,0.35307223,0.22883606,0.23656479,0.14290982,0.25186336,0.36365426,0.21408314,0.23621143,0.22000961,0.3081707,0.20552608,0.19751245,0.1891485,0.3249912,0.22390488,0.1763912,0.24397221,0.22426486,0.08492914,0.29297313,0.15913223,0.20262508,0.08739181,0.44166872,0.16925786,0.18425213,0.087359264,0.30824643,0.15034507,0.16039929,0.09928359,0.22515082,0.18656565,0.12549369,0.12018148,0.2511578,0.20413138,0.12144844,0.113244474,0.19921295,0.2536198,0.08401043,0.1431875,0.27658752,0.21833321,0.08356304,0.11141052,0.41372663,0.20251504
85,0.2189909,0.26551452,0.15933108,0.2733662,0.16346718,0.2750579,0.14383303,0.29126373,0.11923388,0.3740889,0.10849197,0.33496696,0.09276867,0.39270547,0.10026108,0.34489414,0.22541815,0.23458274,0.13308367,0.24777809,0.31746015,0.22187012,0.2235385,0.21704444,0.2737122,0.2075835,0.19313571,0.18923096,0.31221196,0.21828403,0.16778016,0.2472015,0.20526369,0.083495915,0.267067,0.16125214,0.18494958,0.08616192,0.33938342,0.16411775,0.17220941,0.08683651,0.28295773,0.15016459,0.15427633,0.10489965,0.2185029,0.1848942,0.11816921,0.12658742,0.2321822,0.21780047,0.114541225,0.11888167,0.41430858,0.1776795,0.08120348,0.1439592,0.2727321,0.238772,0.08136061,0.11092251,0.33907953,0.1886169
86,0.20041177,0.2779475,0.150296,0.3025297,0.15881774,0.27586195,0.13771462,0.29417974,0.110429116,0.38106027,0.2522645,0.30730608,0.087962784,0.4088708,0.28801286,0.33203742,0.21561185,0.23578215,0.13357882,0.24719061,0.2868298,0.2196156,0.21145135,0.21278603,0.25998017,0.20586036,0.1817719,0.18455423,0.27816734,0.22343643,0.33634457,0.22125852,0.19517444,0.08263548,0.25443116,0.16742021,0.17480257,0.08762498,0.3205645,0.15967546,0.16287139,0.08605959,0.25729233,0.15510911,0.15108082,0.10042439,0.2033788,0.18794996,0.11407671,0.114322826,0.22462401,0.21046534,0.109003924,0.11545651,0.35412395,0.18915918,0.07908644,0.14555709,0.26117378,0.22263022,0.07819687,0.110721886,0.31022543,0.19021377
87,0.17997119,0.2739802,0.14777729,0.27300605,0.15581317,0.31024072,0.1337721,0.3059466,0.116609894,0.38004148,0.19171886,0.30813804,0.08838925,0.3833744,0.21899801,0.3098161,0.20858279,0.23461996,0.12752308,0.25914213,0.28119826,0.21926962,0.20244902,0.2185549,0.24339752,0.21102129,0.17399682,0.19373429,0.2580192,0.22409801,0.26692355,0.21782199,0.18430158,0.08199674,0.23321815,0.1873627,0.15913016,0.09176729,0.27088022,0.16862902,0.15541968,0.08781623,0.2457366,0.15235342,0.14618133,0.10105769,0.19640651,0.19335806,0.108130336,0.1276384,0.21602054,0.22344661,0.1066368,0.121096745,0.29715282,0.18176854,0.076188445,0.15507096,0.23640294,0.22711815,0.07570411,0.108710445,0.2845197,0.22701782
88,0.16771732,0.2731502,0.14904276,0.2706927,0.17102006,0.27994588,0.13502017,0.2971741,0.11532124,0.37857473,0.19345848,0.32049996,0.08626139,0.3996134,0.21107428,0.30544624,0.18886523,0.24132566,0.37572375,0.22433414,0.2561862,0.21907261,0.1861048,0.21572155,0.24846973,0.2163503,0.16160126,0.18879259,0.23800135,0.22408208,0.23899792,0.22192907,0.17449716,0.082563,0.22266401,0.16496408,0.15008838,0.088098966,0.25824982,0.1672897,0.14992373,0.08425832,0.23678598,0.15423286,0.2558685,0.08551664,0.18363711,0.19345428,0.10457181,0.121496074,0.20952582,0.20962755,0.10024915,0.11727448,0.28357401,0.19601336,0.07432598,0.15691645,0.23166938,0.24335389,0.07420202,0.12658359,0.25916824,0.2419935
89,0.17395297,0.2764179,0.13681068,0.2880787,0.14962272,0.28351128,0.12565781,0.29964656,0.10020753,0.38651755,0.1499566,0.3144926,0.07907169,0.38938913,0.18329683,0.30653033,0.19097482,0.24906643,0.28664327,0.22042648,0.27568293,0.2273192,0.17740129,0.22667839,0.22487876,0.20810176,0.16097833,0.1922429,0.22578819,0.22571307,0.21764107,0.22310862,0.1681525,0.088764206,0.21729915,0.16132346,0.14606127,0.088522494,0.2395804,0.16448219,0.14141382,0.08624306,0.22387746,0.15503553,0.22209455,0.08085527,0.18163864,0.1867247,0.16552444,0.08917381,0.19801402,0.21430232,0.0968558,0.11582009,0.26664606,0.20048833,0.07215644,0.15378377,0.2228126,0.23089866,0.11440117,0.07914148,0.24712989,0.20978726
