,temporal None PL train,temporal None PL val,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
28,0.101120643317699,0.391271412372589,0.647727966308594,0.249922960996628,0.255595326423645,0.314472079277039,0.56983870267868,0.211005240678787,0.396062910556793,0.248341828584671,0.132690459489822,0.374381542205811,0.132367089390755,0.40924534201622,0.483060032129288,0.349093526601791,0.094735905528069,0.414812415838242,0.502365708351135,0.217312157154083,0.712520718574524,0.186591580510139,0.650189399719238,0.197521731257439,0.127415895462036,0.53136157989502,0.587574303150177,0.136967033147812,0.598053812980652,0.218193471431732,0.538876414299011,0.268797874450684,0.64745306968689,0.176025450229645
29,0.103623121976852,0.393478274345398,0.492948740720749,0.248201221227646,0.486409157514572,0.266651153564453,0.550252556800842,0.221841394901276,1.03284227848053,0.179250985383987,0.129589542746544,0.353174954652786,0.126576811075211,0.420003354549408,0.409386247396469,0.358908951282501,0.100034266710281,0.498193264007568,0.460931301116943,0.251049369573593,0.656369149684906,0.198903128504753,0.614934086799622,0.183724164962769,0.114252462983131,0.498557060956955,0.558211266994476,0.129792436957359,0.57018369436264,0.238817885518074,0.496384978294373,0.23363783955574,0.629375338554382,0.170179471373558
30,0.341236531734467,0.356437474489212,0.428275942802429,0.247694447636604,0.395896434783936,0.264148950576782,0.540538728237152,0.218189775943756,0.860384523868561,0.182390615344048,0.532466888427734,0.295644283294678,0.669003069400787,0.328087568283081,0.36342316865921,0.30154275894165,0.632799446582794,0.324561029672623,0.468391567468643,0.217254102230072,0.648895263671875,0.206876546144485,0.615539312362671,0.18780680000782,3.02619409561157,0.186548620462418,0.530968546867371,0.139291748404503,1.107785820961,0.13921232521534,0.510520875453949,0.248389467597008,0.605331420898438,0.176132783293724
31,0.232641562819481,0.332107007503509,0.362860560417175,0.264981031417847,0.359696537256241,0.266603976488113,0.513345241546631,0.253306269645691,0.747310817241669,0.185359627008438,0.393004983663559,0.289938360452652,0.436670243740082,0.318034172058106,0.32710874080658,0.328976333141327,0.43912947177887,0.332787215709686,0.450763881206512,0.229539215564728,0.621417164802551,0.211642205715179,0.584656298160553,0.185894191265106,1.89217352867126,0.177837327122688,0.480997353792191,0.141089156270027,0.837153851985931,0.130052819848061,0.471576154232025,0.29113158583641,0.589100778102875,0.152664199471474
32,0.193546861410141,0.335019201040268,0.34971210360527,0.255020678043365,0.320237904787064,0.259158998727798,0.489193499088287,0.237445414066315,0.715392351150513,0.191193282604218,0.308627545833588,0.299187064170837,0.413463264703751,0.320234924554825,0.252928107976913,0.337021887302399,0.387025952339172,0.301648050546646,0.42492738366127,0.231703653931618,0.574570298194885,0.219054102897644,0.553629159927368,0.186021611094475,1.53449773788452,0.169046223163605,0.494800508022308,0.145911306142807,0.758401453495026,0.124974973499775,0.460926830768585,0.153090476989746,0.577131807804108,0.198395386338234
33,0.176046460866928,0.32920241355896,0.305245518684387,0.267074525356293,0.310675054788589,0.272617280483246,0.474747329950333,0.236840397119522,0.637939274311066,0.184388771653175,0.287916749715805,0.301022976636887,0.355597048997879,0.295778185129166,0.259376972913742,0.328595787286758,0.284658908843994,0.315781205892563,0.409532994031906,0.234005585312843,0.53964751958847,0.202308908104897,0.545143067836762,0.191977679729462,1.32025444507599,0.163356557488442,0.473238259553909,0.132548734545708,0.693077147006989,0.131771504878998,0.394033432006836,0.126875564455986,0.531841933727264,0.177553489804268
34,0.163470283150673,0.337855964899063,0.312109053134918,0.252784103155136,0.278110563755035,0.257445603609085,0.972494065761566,0.121558755636215,0.60505598783493,0.184845611453056,0.259309679269791,0.289697647094727,0.300132602453232,0.287005811929703,0.265310555696487,0.325402706861496,0.300822556018829,0.303878098726273,0.39023831486702,0.240051552653313,0.539336562156677,0.19132687151432,0.514497756958008,0.194421336054802,1.20218336582184,0.154949560761452,0.45346400141716,0.147490665316582,0.623337805271149,0.143356069922447,0.351160824298859,0.150332480669022,0.519247174263001,0.166116341948509
35,0.155270650982857,0.337809562683106,0.302365362644196,0.248649463057518,0.271730154752731,0.28587019443512,0.788803637027741,0.123788565397263,0.568611025810242,0.193588569760323,0.246959239244461,0.310224890708923,0.300869762897491,0.301215827465057,0.209694549441338,0.364843040704727,0.259873270988464,0.319717884063721,0.386166751384735,0.231128066778183,0.874579191207886,0.129748493432999,0.486226916313171,0.196576923131943,1.14492917060852,0.160983070731163,0.490705460309982,0.102942980825901,0.592128574848175,0.135795831680298,0.33209952712059,0.132871493697166,0.496569454669952,0.169776573777199
36,0.143489837646484,0.331183135509491,0.280652463436127,0.258500933647156,0.268536686897278,0.264326304197311,0.695302903652191,0.123069524765015,0.524109482765198,0.185680583119392,0.259443491697311,0.287077069282532,0.267181366682053,0.288828551769257,0.209592878818512,0.336438000202179,0.241975516080856,0.292178183794022,1.35123836994171,0.123717337846756,0.674095034599304,0.122253462672234,0.467208445072174,0.186363652348518,0.972655832767487,0.165796890854836,0.384719491004944,0.108200497925282,0.573015570640564,0.136185690760612,0.320572733879089,0.148284316062927,0.485906213521957,0.175535947084427
37,0.129545003175736,0.340726375579834,0.257077217102051,0.260185599327087,0.250198423862457,0.259710729122162,0.636461615562439,0.120321989059448,0.526948630809784,0.17704264819622,0.22670641541481,0.290228366851807,0.261569947004318,0.324022352695465,0.206071853637695,0.339177370071411,0.227255821228027,0.292564779520035,1.01397371292114,0.120971515774727,0.58872127532959,0.121316716074944,0.452287793159485,0.199343264102936,0.936915695667267,0.161952614784241,0.34978523850441,0.105015248060226,0.542332351207733,0.130184277892113,0.303708404302597,0.14695817232132,0.459189474582672,0.189728766679764
38,0.125532284379005,0.352886348962784,0.253946274518967,0.27187642455101,0.233556509017944,0.284430593252182,0.568804621696472,0.12110797315836,0.478558748960495,0.182790964841843,0.200426638126373,0.319938272237778,0.240494668483734,0.331370860338211,0.192472130060196,0.361529916524887,0.204345837235451,0.29292556643486,0.888900101184845,0.123363554477692,0.522583723068237,0.121272809803486,0.429108887910843,0.192792043089867,0.86143296957016,0.161623045802116,0.32769975066185,0.113794639706612,0.503903925418854,0.146055951714516,0.281583964824677,0.146421417593956,0.461009621620178,0.113846808671951
39,0.117012336850166,0.348290324211121,0.24942047894001,0.273095846176147,0.228407949209213,0.268948823213577,0.5524782538414,0.125379472970963,0.471088081598282,0.184061259031296,0.211971059441566,0.292252659797668,0.230338707566261,0.315488159656525,0.168488457798958,0.32825979590416,0.23033544421196,0.310391247272491,0.812596917152405,0.117620393633842,0.492432177066803,0.121861629188061,0.427705824375153,0.198816582560539,0.821698009967804,0.162970870733261,0.310872942209244,0.10516095161438,0.497228443622589,0.135911718010902,0.264005362987518,0.139441326260567,0.369602233171463,0.1106291487813
40,0.113135568797588,0.362269699573517,0.217774137854576,0.279759168624878,0.211719080805778,0.269917160272598,0.558282136917114,0.124457873404026,0.431453853845596,0.196123048663139,0.184393927454948,0.295366257429123,0.194108471274376,0.301567137241363,0.177291855216026,0.367099195718765,0.201230049133301,0.312382638454437,0.761602103710175,0.119594395160675,0.439950972795486,0.123247288167477,1.02752768993378,0.123340487480164,0.779264748096466,0.164500892162323,0.293612271547318,0.102128997445106,0.483530610799789,0.139961570501328,0.261483162641525,0.14100606739521,0.341259211301804,0.13442562520504
41,0.112917512655258,0.367346167564392,0.574767410755158,0.209213539958,0.210404723882675,0.28039214015007,0.491409748792648,0.127577900886536,0.415614098310471,0.202835559844971,0.190272837877274,0.321996122598648,0.221696346998215,0.299342751502991,0.638081312179565,0.298922032117844,0.174640998244286,0.306228458881378,0.700360059738159,0.11891633272171,0.434057980775833,0.123402185738087,0.808447241783142,0.122254006564617,0.74895441532135,0.16954393684864,0.271643042564392,0.104284323751926,0.466229647397995,0.133676394820213,0.260540217161179,0.190076410770416,0.315100103616714,0.119926959276199
